============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  20 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  498  2 .3350440E+07   2000000E+02  .7855E+06 -.2858E+07   .9999461  .0088358 -.0054475
T  499  2 .3342732E+07   2000000E+02 -.9936E+05  .2144E+07   .9996407 -.0062703  .0260618
T  500  2 .3310232E+07   2000000E+02  .1109E+07 -.1587E+07   .9990475  .0323607 -.0292736
T  501  2 .3353368E+07   2000000E+02 -.5298E+07 -.2967E+06   .9988446 -.0445220 -.0180911
T  502  2 .3325454E+07   2000000E+02  .6018E+06 -.2890E+07   .9998663  .0021937 -.0162031
T  503  2 .3330744E+07   2000000E+02  .1462E+07  .6399E+06   .9999268  .0120910  .0003328
T  504  2 .3294061E+07   2000000E+02  .2134E+06  .6439E+06   .9999339  .0089738  .0071893
T  505  2 .3355053E+07   2000000E+02  .1541E+07  .6111E+06   .9999415  .0107774  .0009412
T  506  2 .3271129E+07   2000000E+02 -.1305E+07  .1509E+07   .9996734 -.0213212  .0140897
T  507  2 .3303937E+07   2000000E+02 -.2739E+06  .1133E+07   .9999570  .0043246  .0082067
T  508  2 .3292022E+07   2000000E+02  .6186E+06  .3124E+06   .9999753  .0055150 -.0043555
T  509  2 .3343056E+07   2000000E+02 -.1130E+07  .8808E+06   .9995391 -.0208512  .0220619
T  510  2 .3369870E+07   2000000E+02  .2949E+07 -.2274E+07   .9994189  .0302193 -.0157681
T  511  2 .3325721E+07   2000000E+02  .6700E+06 -.4234E+06   .9999362 -.0089689 -.0068659
T  512  2 .3377088E+07   2000000E+02 -.1213E+06 -.2310E+07   .9998968 -.0042765 -.0137167
T  513  2 .3294867E+07   2000000E+02 -.3712E+06  .1143E+07   .9999422  .0084444  .0066599
T  514  2 .3376090E+07   2000000E+02 -.2304E+07 -.1873E+07   .9994488 -.0294359 -.0153500
T  515  2 .3294952E+07   2000000E+02 -.1506E+07 -.3675E+05   .9998935 -.0140754 -.0038562
T  516  2 .3315168E+07   2000000E+02  .2578E+06  .2747E+07   .9999166 -.0124986  .0032620
T  517  2 .3285296E+07   2000000E+02  .1232E+07 -.1496E+07   .9997359  .0124185 -.0193371
T  518  2 .3355185E+07   2000000E+02  .5006E+06  .3243E+06   .9999775  .0052996  .0041102
T  519  2 .3373382E+07   2000000E+02  .1368E+07 -.9254E+05   .9997569  .0110752 -.0190658
T  520  2 .3332622E+07   2000000E+02  .1727E+06  .6317E+06   .9999870  .0038340 -.0033752
T  521  2 .3335802E+07   2000000E+02  .4320E+06 -.9134E+06   .9998302  .0026713 -.0182351
T  522  2 .3335572E+07   2000000E+02 -.1791E+07 -.8709E+06   .9997834 -.0133709 -.0159488
T  523  2 .3337122E+07   2000000E+02 -.3295E+07 -.1795E+06   .9993735 -.0345452 -.0076971
T  524  2 .3330710E+07   2000000E+02  .1253E+07 -.1185E+07   .9999364  .0062617 -.0093795
T  525  2 .3298147E+07   2000000E+02  .3300E+07  .2219E+06   .9997413  .0131822  .0185332
T  526  2 .3297631E+07   2000000E+02 -.1732E+07 -.7427E+06   .9999271 -.0115868 -.0033991
T  527  2 .3295121E+07   2000000E+02  .2347E+07 -.2480E+05   .9997886  .0195198  .0064567
T  528  2 .3293782E+07   2000000E+02 -.4867E+06  .2163E+07   .9996795 -.0185193  .0172589
T  529  2 .3370541E+07   2000000E+02  .4065E+06  .6272E+06   .9998460  .0153336  .0085311
T  530  2 .3363534E+07   2000000E+02  .1022E+07  .5268E+06   .9999259 -.0019087  .0120262
T  531  2 .3358964E+07   2000000E+02  .1823E+07  .4501E+07   .9994806  .0166994  .0275601
T  532  2 .3324064E+07   2000000E+02 -.1504E+07  .4542E+06   .9996284 -.0159606  .0220965
T  533  2 .3268559E+07   2000000E+02  .2753E+07  .4213E+06   .9997737  .0212534 -.0009103
T  534  2 .3331759E+07   2000000E+02  .8871E+06  .1013E+06   .9999158  .0107959  .0072029
T  535  2 .3358645E+07   2000000E+02  .9262E+06 -.1009E+07   .9998873  .0070034 -.0132777
T  536  2 .3345980E+07   2000000E+02  .1705E+06 -.2085E+06   .9999905 -.0042291  .0010673
T  537  2 .3361252E+07   2000000E+02  .2008E+06 -.7282E+06   .9996596  .0259354  .0028510
T  538  2 .3390105E+07   2000000E+02  .6449E+06  .6347E+05   .9999215  .0125253 -.0001707
T  539  2 .3360250E+07   2000000E+02  .6730E+07  .1313E+06   .9989512  .0457010 -.0028315
T  540  2 .3330211E+07   2000000E+02 -.7307E+06  .1035E+07   .9998980 -.0016458  .0141893
T  541  2 .3318818E+07   2000000E+02  .3753E+07  .6260E+06   .9995054  .0311259  .0044881
T  542  2 .3341152E+07   2000000E+02 -.1919E+07 -.1845E+07   .9996611 -.0218411 -.0141653
T  543  2 .3340818E+07   2000000E+02 -.1574E+07  .2351E+07   .9999561 -.0067850  .0064664
T  544  2 .3347421E+07   2000000E+02 -.4467E+07 -.1445E+07   .9985347 -.0470049 -.0268147
T  545  2 .3360554E+07   2000000E+02 -.1487E+07 -.3967E+07   .9988314 -.0216217 -.0432234
T  546  2 .3377116E+07   2000000E+02 -.1016E+07 -.1989E+07   .9998253 -.0078318 -.0169704
T  547  2 .3358750E+07   2000000E+02  .2141E+07 -.8372E+06   .9998686  .0157381 -.0038963
T  548  2 .3323788E+07   2000000E+02  .2393E+07  .2836E+07   .9988687  .0263048  .0396161
T  549  2 .3297314E+07   2000000E+02  .2318E+07 -.7442E+06   .9999540  .0017395 -.0094332
T  550  2 .3326409E+07   2000000E+02 -.2229E+06 -.9315E+06   .9999280 -.0069479 -.0097826
T  551  2 .3337560E+07   2000000E+02  .1698E+07 -.1382E+07   .9994556  .0283530 -.0168711
T  552  2 .3329857E+07   2000000E+02  .1609E+07  .1211E+07   .9998830  .0104641  .0111566
T  553  2 .3328498E+07   2000000E+02  .5963E+06  .2957E+06   .9998796  .0140710 -.0065413
T  554  2 .3250123E+07   2000000E+02 -.1188E+07 -.1791E+07   .9999733 -.0007966 -.0072654
T  555  2 .3338857E+07   2000000E+02 -.9713E+04  .1519E+07   .9999068  .0067717  .0118506
T  556  2 .3344162E+07   2000000E+02 -.6878E+06  .4260E+06   .9999412 -.0052535 -.0094920
T  557  2 .3299563E+07   2000000E+02 -.1883E+06  .7338E+06   .9999897 -.0002999  .0045237
T  558  2 .3366490E+07   2000000E+02 -.1797E+06 -.1362E+07   .9999702  .0005953 -.0076940
T  559  2 .3347483E+07   2000000E+02 -.1502E+07 -.1256E+06   .9998252 -.0181369 -.0045512
T  560  2 .3322578E+07   2000000E+02 -.8641E+06  .4419E+06   .9998023 -.0151795  .0128442
T  561  2 .3395967E+07   2000000E+02  .2575E+07  .4270E+06   .9998619  .0157758 -.0052180
T  562  2 .3377485E+07   2000000E+02 -.1408E+06  .3565E+06   .9998111  .0012850  .0193939
T  563  2 .3347454E+07   2000000E+02 -.1934E+07 -.4072E+06   .9999937 -.0015367  .0031888
T  564  2 .3295261E+07   2000000E+02 -.8374E+06 -.3239E+07   .9996927  .0021966 -.0246923
T  565  2 .3336061E+07   2000000E+02 -.1052E+07 -.1725E+07   .9997144 -.0211381 -.0111450
T  566  2 .3270670E+07   2000000E+02  .2187E+07  .3593E+07   .9995374  .0275482  .0128869
T  567  2 .3305731E+07   2000000E+02 -.9389E+06  .1669E+07   .9998665 -.0108353  .0122280
T  568  2 .3383737E+07   2000000E+02 -.4622E+06  .1116E+07   .9997603 -.0207035 -.0071150
T  569  2 .3329629E+07   2000000E+02  .1083E+06  .7345E+06   .9999012 -.0064310 -.0125002
T  570  2 .3275322E+07   2000000E+02  .3812E+07  .1343E+07   .9999583  .0056371  .0071834
T  571  2 .3327994E+07   2000000E+02  .9036E+06 -.1356E+07   .9994752  .0007372  .0323841
T  572  2 .3305683E+07   2000000E+02 -.3804E+07 -.9597E+06   .9992039 -.0335471 -.0215897
T  573  2 .3303740E+07   2000000E+02  .3136E+07 -.1273E+06   .9997052  .0242659  .0008020
T  574  2 .3293579E+07   2000000E+02  .1753E+06 -.1401E+07   .9999650  .0063309 -.0054723
T  575  2 .3352130E+07   2000000E+02  .1481E+07  .2235E+05   .9999242  .0108954  .0057361
T  576  2 .3337586E+07   2000000E+02 -.5682E+05 -.9899E+06   .9998446 -.0018666 -.0175325
T  577  2 .3330237E+07   2000000E+02 -.4382E+05 -.6098E+06   .9998972  .0018776 -.0142161
T  578  2 .3357330E+07   2000000E+02 -.1459E+07 -.6823E+06   .9999463 -.0071267 -.0075197
T  579  2 .3350605E+07   2000000E+02  .9142E+06  .2236E+07   .9998701 -.0041889  .0155613
T  580  2 .3322009E+07   2000000E+02 -.8499E+05  .1143E+07   .9998692  .0141000  .0079232
T  581  2 .3324285E+07   2000000E+02 -.7709E+06 -.1594E+07   .9998437 -.0030236 -.0174187
T  582  2 .3351719E+07   2000000E+02  .6612E+05 -.1570E+07   .9999483 -.0010965 -.0101050
T  583  2 .3364516E+07   2000000E+02  .1705E+07  .7850E+06   .9998463  .0089085  .0151012
T  584  2 .3287376E+07   2000000E+02  .1411E+07 -.1254E+07   .9996684  .0178812 -.0185288
T  585  2 .3368138E+07   2000000E+02  .5477E+06  .5035E+06   .9999345  .0031709  .0110014
T  586  2 .3315564E+07   2000000E+02 -.2059E+07  .2760E+07   .9996926 -.0117878  .0218125
T  587  2 .3340864E+07   2000000E+02 -.3837E+06 -.8457E+06   .9999769  .0049807 -.0046214
T  588  2 .3353587E+07   2000000E+02 -.1173E+07  .2359E+07   .9992259 -.0128689  .0371749
T  589  2 .3407803E+07   2000000E+02 -.1899E+05  .7855E+06   .9998992  .0000635  .0141949
T  590  2 .3362715E+07   2000000E+02 -.1409E+07 -.5859E+06   .9999643 -.0084474 -.0001488
T  591  2 .3341187E+07   2000000E+02 -.7532E+06  .6647E+05   .9999590 -.0089187 -.0015453
T  592  2 .3320306E+07   2000000E+02 -.8091E+06  .1102E+07   .9998837 -.0129873  .0080004
T  593  2 .3291354E+07   2000000E+02  .1054E+07 -.1750E+07   .9999918  .0033187 -.0023421
T  594  2 .3307267E+07   2000000E+02  .1230E+07 -.8065E+06   .9999074  .0135937 -.0006888
T  595  2 .3311505E+07   2000000E+02  .9150E+06  .2123E+07   .9997624  .0054766  .0210993
T  596  2 .3357355E+07   2000000E+02  .1563E+07 -.3719E+07   .9991541 -.0404669 -.0073155
T  597  2 .3372395E+07   2000000E+02  .1847E+07  .5877E+06   .9996343  .0270384 -.0005305
T  598  2 .3385785E+07   2000000E+02  .1353E+07  .1053E+07   .9997393  .0134845  .0184264
T  599  2 .3336815E+07   2000000E+02  .1459E+07 -.4277E+06   .9996118  .0278436 -.0009630
T  600  2 .3300530E+07   2000000E+02  .4056E+06 -.4775E+06   .9999600  .0062032  .0064398
T  601  2 .3365254E+07   2000000E+02 -.1200E+07  .3434E+07   .9999893 -.0044578  .0012308
T  602  2 .3378924E+07   2000000E+02 -.2254E+07  .9855E+06   .9997744 -.0166270  .0132170
T  603  2 .3323417E+07   2000000E+02  .9353E+06 -.1664E+07   .9999194  .0099785 -.0078532
T  604  2 .3347460E+07   2000000E+02 -.6791E+06 -.1115E+07   .9999298 -.0107097 -.0050669
T  605  2 .3353835E+07   2000000E+02  .1353E+07  .1704E+07   .9998809  .0060684  .0141880
T  606  2 .3351452E+07   2000000E+02 -.7126E+06 -.1403E+07   .9969915 -.0243682 -.0735810
T  607  2 .3313256E+07   2000000E+02 -.2442E+06  .3805E+06   .9999349  .0061300  .0096263
T  608  2 .3345075E+07   2000000E+02  .9611E+06 -.8466E+06   .9999450  .0084155 -.0062573
T  609  2 .3363379E+07   2000000E+02 -.6340E+06  .2040E+07   .9992656 -.0380425  .0045853
T  610  2 .3364151E+07   2000000E+02  .1078E+07 -.1594E+07   .9999013  .0002639 -.0140470
T  611  2 .3329076E+07   2000000E+02  .3037E+07 -.5280E+06   .9986957  .0127856 -.0494309
T  612  2 .3309310E+07   2000000E+02  .5471E+06 -.3574E+07   .9998207  .0014958 -.0188779
T  613  2 .3381684E+07   2000000E+02  .1417E+07 -.1565E+07   .9999271  .0117668 -.0027042
T  614  2 .3296701E+07   2000000E+02 -.6185E+06  .3341E+07   .9994323 -.0088408  .0325093
T  615  2 .3312950E+07   2000000E+02  .8547E+06  .1442E+07   .9996702  .0232898  .0108207
T  616  2 .3332634E+07   2000000E+02 -.3918E+07 -.1668E+07   .9992157 -.0395685 -.0015377
T  617  2 .3368258E+07   2000000E+02  .1211E+07 -.1720E+07   .9998577  .0154587 -.0067577
T  618  2 .3312848E+07   2000000E+02  .4410E+06 -.1987E+06   .9999777 -.0064199  .0018424
T  619  2 .3303452E+07   2000000E+02 -.3330E+06 -.5010E+06   .9999980 -.0017493  .0009829
T  620  2 .3325908E+07   2000000E+02  .8245E+06 -.3163E+06   .9995906  .0219357 -.0183714
T  621  2 .3279400E+07   2000000E+02  .3175E+07 -.2421E+07   .9994975  .0278185 -.0151943
T  622  2 .3395154E+07   2000000E+02 -.9311E+06 -.8719E+06   .9991925 -.0385791  .0112261
T  623  2 .3349780E+07   2000000E+02 -.3352E+06 -.1620E+07   .9997518  .0039304 -.0219290
T  624  2 .3382737E+07   2000000E+02 -.1035E+07  .2976E+06   .9999512  .0085909  .0048699
T  625  2 .3342961E+07   2000000E+02 -.1283E+07 -.3400E+06   .9998681 -.0120443 -.0108953
T  626  2 .3386242E+07   2000000E+02 -.2364E+06 -.1779E+06   .9999248 -.0115873 -.0040145
T  627  2 .3361256E+07   2000000E+02 -.8979E+06  .1971E+07   .9999517 -.0094417  .0027158
T  628  2 .3346064E+07   2000000E+02  .4737E+07  .2161E+07   .9990903  .0236915  .0354588
T  629  2 .3363814E+07   2000000E+02 -.5854E+06 -.8153E+06   .9998569  .0052112 -.0160958
T  630  2 .3333103E+07   2000000E+02 -.1322E+07 -.9803E+06   .9998352 -.0148570 -.0104296
T  631  2 .3320545E+07   2000000E+02  .3690E+07 -.1098E+07   .9997610  .0218319 -.0011715
T  632  2 .3377195E+07   2000000E+02  .6518E+06 -.2856E+07   .9993583  .0076870 -.0349834
T  633  2 .3336787E+07   2000000E+02  .2213E+07 -.1869E+07   .9996838  .0173419 -.0182101
T  634  2 .3292413E+07   2000000E+02  .9377E+06 -.6329E+06   .9999872  .0004702 -.0050374
T  635  2 .3336086E+07   2000000E+02  .2388E+07  .4047E+07   .9978781  .0430423  .0488526
T  636  2 .3332557E+07   2000000E+02 -.9448E+06 -.2406E+06   .9998719 -.0079664 -.0138793
T  637  2 .3352237E+07   2000000E+02  .5569E+06 -.1035E+05   .9999582  .0024974 -.0087903
T  638  2 .3370479E+07   2000000E+02  .1816E+07  .3982E+07   .9984012  .0173783  .0537872
T  639  2 .3336617E+07   2000000E+02 -.7357E+06  .1212E+07   .9996265  .0271021  .0035032
T  640  2 .3292036E+07   2000000E+02  .2410E+06  .1436E+07   .9999104 -.0050223  .0124060
T  641  2 .3312955E+07   2000000E+02 -.9419E+06 -.4637E+07   .9993282 -.0097334 -.0353340
T  642  2 .3315983E+07   2000000E+02  .7397E+05 -.9655E+06   .9998445 -.0153708  .0086465
T  643  2 .3310435E+07   2000000E+02  .7387E+06 -.1453E+07   .9998663  .0086644 -.0138675
T  644  2 .3292069E+07   2000000E+02  .1680E+07  .9140E+06   .9999039  .0112799  .0080586
T  645  2 .3350843E+07   2000000E+02  .1575E+07  .5211E+06   .9997166  .0229613  .0062823
T  646  2 .3355198E+07   2000000E+02 -.1203E+06 -.5517E+06   .9998432 -.0154707 -.0086126
T  647  2 .3360614E+07   2000000E+02 -.2939E+06 -.1998E+07   .9995676 -.0071406 -.0285241
T  648  2 .3314720E+07   2000000E+02  .4107E+06  .3576E+06   .9999936  .0004752 -.0035457
T  649  2 .3351687E+07   2000000E+02 -.1017E+07 -.6043E+06   .9993654 -.0350969 -.0060912
T  650  2 .3326497E+07   2000000E+02  .1606E+07 -.1481E+07   .9994554  .0291695 -.0154302
T  651  2 .3335461E+07   2000000E+02 -.2192E+07  .1651E+07   .9998740 -.0157972  .0015457
T  652  2 .3404615E+07   2000000E+02 -.5788E+06  .1341E+06   .9999707 -.0075498  .0012674
T  653  2 .3301772E+07   2000000E+02 -.2996E+07 -.4277E+07   .9987524 -.0286743 -.0408835
T  654  2 .3333469E+07   2000000E+02  .6534E+06 -.1348E+07   .9999329  .0049702 -.0104611
T  655  2 .3354343E+07   2000000E+02 -.3855E+07 -.5079E+07   .9979560 -.0296685 -.0566001
T  656  2 .3305777E+07   2000000E+02 -.1331E+07 -.3734E+06   .9998454 -.0100588 -.0144246
T  657  2 .3414177E+07   2000000E+02  .1390E+07  .7111E+06   .9998660  .0151009 -.0063279
T  658  2 .3311138E+07   2000000E+02  .9008E+06  .3613E+07   .9998412  .0016349  .0177464
T  659  2 .3321819E+07   2000000E+02 -.8579E+06  .4958E+06   .9999523 -.0016450  .0096257
T  660  2 .3284387E+07   2000000E+02 -.2721E+07 -.1286E+07   .9990161 -.0443464 -.0005549
T  661  2 .3372447E+07   2000000E+02  .2536E+07 -.3833E+06   .9995703  .0282842  .0076936
T  662  2 .3338832E+07   2000000E+02  .1201E+07  .1205E+07   .9991631  .0045074  .0406535
T  663  2 .3350072E+07   2000000E+02  .5297E+06 -.5227E+06   .9999931  .0002882 -.0036952
T  664  2 .3327382E+07   2000000E+02  .1047E+07  .9666E+06   .9999224  .0114223  .0049737
T  665  2 .3349303E+07   2000000E+02  .1494E+07  .2856E+07   .9971331  .0536443  .0533654
T  666  2 .3289580E+07   2000000E+02 -.3429E+06 -.1166E+07   .9999817 -.0059952 -.0007631
T  667  2 .3367555E+07   2000000E+02 -.3552E+05 -.2336E+06   .9998886 -.0087154 -.0121150
T  668  2 .3314005E+07   2000000E+02 -.1629E+07 -.7386E+06   .9997093 -.0226744 -.0081969
T  669  2 .3296127E+07   2000000E+02 -.1557E+05  .2615E+07   .9995027 -.0032904  .0313605
T  670  2 .3322433E+07   2000000E+02 -.1878E+07 -.8858E+06   .9999736 -.0049958 -.0052773
T  671  2 .3291302E+07   2000000E+02  .6998E+07  .1097E+08   .9930037  .0336475  .1131881
T  672  2 .3334787E+07   2000000E+02  .3256E+07  .1984E+07   .9995682  .0288990  .0053145
T  673  2 .3349304E+07   2000000E+02 -.3990E+06 -.1293E+07   .9997787  .0167545 -.0127221
T  674  2 .3324997E+07   2000000E+02  .1224E+07  .3093E+07   .9990725  .0202153  .0380187
T  675  2 .3349042E+07   2000000E+02 -.4621E+07  .3012E+07   .9985018 -.0461829  .0293485
T  676  2 .3251337E+07   2000000E+02 -.1614E+07  .1978E+07   .9993645 -.0145636  .0325335
T  677  2 .3336540E+07   2000000E+02  .6237E+05 -.3063E+06   .9999831 -.0028390  .0050697
T  678  2 .3399742E+07   2000000E+02 -.9834E+06 -.9743E+06   .9998238 -.0094898 -.0161959
T  679  2 .3365218E+07   2000000E+02 -.4184E+06 -.5041E+06   .9999177 -.0112017 -.0062504
T  680  2 .3382979E+07   2000000E+02 -.2264E+07  .6309E+05   .9998146 -.0156093  .0112747
T  681  2 .3361530E+07   2000000E+02 -.1096E+07 -.1909E+06   .9997664 -.0123688 -.0177270
T  682  2 .3326198E+07   2000000E+02 -.2537E+07 -.5790E+06   .9994067 -.0341917  .0041497
T  683  2 .3308941E+07   2000000E+02 -.4262E+06  .3037E+06   .9999605  .0012193 -.0088007
T  684  2 .3334729E+07   2000000E+02  .3627E+06  .1161E+05   .9998947  .0057145  .0133362
T  685  2 .3287405E+07   2000000E+02 -.6818E+06  .3952E+05   .9999844  .0015567  .0053615
T  686  2 .3337321E+07   2000000E+02  .1203E+07 -.4254E+06   .9999727  .0073901 -.0000466
T  687  2 .3419750E+07   2000000E+02 -.3495E+07  .7451E+06   .9997028 -.0228663  .0084556
T  688  2 .3323329E+07   2000000E+02  .8686E+06  .3915E+07   .9998313  .0055666  .0175022
T  689  2 .3299072E+07   2000000E+02  .9208E+06 -.6697E+06   .9998977  .0133593 -.0051050
T  690  2 .3356332E+07   2000000E+02  .3365E+07 -.4039E+07   .9977543  .0349823 -.0571190
T  691  2 .3355093E+07   2000000E+02 -.2886E+06  .2516E+06   .9996619 -.0169166  .0197485
T  692  2 .3325456E+07   2000000E+02  .9576E+06  .9884E+06   .9998867  .0149544 -.0017190
T  693  2 .3369686E+07   2000000E+02 -.1620E+07 -.4088E+07   .9991593 -.0178602 -.0369005
T  694  2 .3347340E+07   2000000E+02 -.3152E+06  .6763E+05   .9998902  .0063706  .0133795
T  695  2 .3380892E+07   2000000E+02  .3480E+07  .1845E+07   .9998818  .0097929  .0118546
T  696  2 .3337402E+07   2000000E+02 -.3648E+07 -.7451E+06   .9994470 -.0297309 -.0148934
T  697  2 .3294511E+07   2000000E+02  .5906E+06  .1315E+07   .9998290  .0075950  .0168600
T  698  2 .3332865E+07   2000000E+02  .2646E+06  .3364E+07   .9998194  .0051806  .0182828
T  699  2 .3327980E+07   2000000E+02 -.1778E+07 -.4183E+07   .9970635 -.0167120 -.0747328
T  700  2 .3360094E+07   2000000E+02 -.1175E+07 -.1267E+07   .9998895 -.0132212  .0067915
T  701  2 .3337759E+07   2000000E+02 -.1732E+07  .4218E+06   .9995186 -.0302848 -.0067332
T  702  2 .3285232E+07   2000000E+02 -.3156E+06  .1187E+07   .9998423  .0057643  .0167966
T  703  2 .3311761E+07   2000000E+02 -.4215E+06  .3147E+07   .9992740 -.0193158  .0328398
T  704  2 .3326084E+07   2000000E+02  .2323E+07  .1292E+06   .9996997  .0244746  .0012346
T  705  2 .3380141E+07   2000000E+02  .4120E+06  .3370E+07   .9995164  .0109654  .0290974
T  706  2 .3322687E+07   2000000E+02  .4244E+06 -.9293E+06   .9994458 -.0288649 -.0165821
T  707  2 .3362229E+07   2000000E+02  .3105E+06  .9392E+06   .9999747  .0007113  .0070822
T  708  2 .3311210E+07   2000000E+02 -.2158E+07  .1689E+05   .9998712 -.0157590 -.0030398
T  709  2 .3361720E+07   2000000E+02 -.2509E+06  .1123E+07   .9998624  .0165468  .0011698
T  710  2 .3318906E+07   2000000E+02 -.2199E+07  .1908E+07   .9998766 -.0127051  .0092397
T  711  2 .3337650E+07   2000000E+02  .4725E+07 -.2008E+07   .9992840  .0353077 -.0135954
T  712  2 .3335819E+07   2000000E+02  .2578E+07 -.1749E+07   .9997729  .0182778 -.0109544
T  713  2 .3378467E+07   2000000E+02  .2044E+07  .5990E+05   .9999059  .0133228  .0032599
T  714  2 .3361280E+07   2000000E+02 -.7028E+06 -.5764E+06   .9999712 -.0002894  .0075887
T  715  2 .3327321E+07   2000000E+02 -.1094E+06  .2934E+05   .9999702 -.0005956  .0076935
T  716  2 .3351991E+07   2000000E+02  .1828E+07  .1767E+07   .9991007  .0230180  .0356078
T  717  2 .3309960E+07   2000000E+02  .1084E+07  .1173E+07   .9999119  .0128995 -.0031403
T  718  2 .3358520E+07   2000000E+02  .7231E+06 -.2120E+06   .9999997  .0001160  .0007492
T  719  2 .3375447E+07   2000000E+02  .6251E+06  .2842E+07   .9996972  .0145781  .0198224
T  720  2 .3266720E+07   2000000E+02 -.4653E+06  .1514E+07   .9998715 -.0003196  .0160295
T  721  2 .3351832E+07   2000000E+02 -.8157E+06 -.8531E+06   .9999991  .0006506 -.0011771
T  722  2 .3423368E+07   2000000E+02 -.2184E+06  .1554E+07   .9999338 -.0073100  .0088820
T  723  2 .3313536E+07   2000000E+02 -.4797E+06 -.1923E+07   .9996849 -.0059055 -.0243981
T  724  2 .3297656E+07   2000000E+02  .3099E+06  .1407E+07   .9998653  .0135702  .0092279
T  725  2 .3387601E+07   2000000E+02  .8864E+06  .5536E+07   .9918649  .0106450  .1268494
T  726  2 .3338473E+07   2000000E+02 -.8929E+06  .1010E+06   .9997829 -.0198526  .0063235
T  727  2 .3295112E+07   2000000E+02 -.5498E+06 -.2421E+06   .9999277  .0110072  .0048325
T  728  2 .3326926E+07   2000000E+02 -.1963E+07  .1502E+07   .9997245 -.0186073  .0143093
T  729  2 .3312424E+07   2000000E+02  .1608E+07  .1770E+07   .9975556  .0631674  .0298782
T  730  2 .3370386E+07   2000000E+02 -.1313E+07  .2376E+07   .9998573 -.0119792  .0119102
T  731  2 .3303543E+07   2000000E+02 -.3626E+06 -.7895E+06   .9999142 -.0056386 -.0118196
T  732  2 .3391720E+07   2000000E+02 -.2586E+06  .2757E+06   .9999865 -.0050939  .0010249
T  733  2 .3352743E+07   2000000E+02 -.2271E+05 -.3436E+06   .9999743 -.0071187  .0008378
T  734  2 .3317199E+07   2000000E+02 -.2408E+05  .2145E+07   .9999392  .0101066  .0044123
T  735  2 .3280823E+07   2000000E+02  .3668E+06  .7002E+06   .9996548 -.0035675  .0260307
T  736  2 .3365447E+07   2000000E+02 -.1776E+07 -.1024E+06   .9999194 -.0122013  .0035170
T  737  2 .3330061E+07   2000000E+02  .1727E+07 -.1528E+07   .9996146  .0204072 -.0188226
T  738  2 .3341489E+07   2000000E+02  .7744E+06 -.1237E+07   .9999816  .0045607 -.0039947
T  739  2 .3320502E+07   2000000E+02  .2860E+06 -.1518E+07   .9998696 -.0031466 -.0158418
T  740  2 .3339401E+07   2000000E+02  .8470E+05  .2057E+07   .9997589  .0034955  .0216755
T  741  2 .3322185E+07   2000000E+02 -.2474E+07  .4219E+06   .9996896 -.0241505  .0061250
T  742  2 .3299111E+07   2000000E+02  .2565E+07 -.1533E+06   .9997041  .0240867 -.0033836
T  743  2 .3382525E+07   2000000E+02  .2779E+07  .2378E+06   .9996928  .0219607  .0114892
T  744  2 .3360069E+07   2000000E+02  .9838E+06 -.1986E+07   .9998984  .0091038 -.0109663
T  745  2 .3362357E+07   2000000E+02 -.6509E+06  .5957E+06   .9999828 -.0033637 -.0047987
T  746  2 .3369977E+07   2000000E+02  .3429E+06 -.4473E+06   .9999580  .0040876 -.0082026
T  747  2 .3332588E+07   2000000E+02  .8935E+06  .6977E+06   .9999908  .0000407  .0042965
T  748  2 .3333333E+07   2000000E+02 -.4935E+06 -.3492E+06   .9999934 -.0036129 -.0003286
T  749  2 .3331354E+07   2000000E+02  .1558E+06 -.2204E+07   .9998661 -.0001364 -.0163622
T  750  2 .3370919E+07   2000000E+02  .3017E+07  .1564E+07   .9997480  .0161937  .0155462
T  751  2 .3335378E+07   2000000E+02  .1553E+07 -.2842E+07   .9999087  .0005897 -.0135017
T  752  2 .3402728E+07   2000000E+02  .7735E+06  .1161E+07   .9998675  .0116655  .0113532
T  753  2 .3338719E+07   2000000E+02  .4129E+06  .1021E+07   .9999992  .0007941 -.0010110
T  754  2 .3300590E+07   2000000E+02  .5269E+06  .7496E+05   .9999762  .0009046  .0068441
T  755  2 .3314748E+07   2000000E+02 -.1003E+07  .1515E+07   .9999260  .0026953 -.0118651
T  756  2 .3375862E+07   2000000E+02  .4604E+06 -.1570E+07   .9999397  .0025404 -.0106865
T  757  2 .3324132E+07   2000000E+02 -.2113E+06  .1171E+07   .9998650 -.0034105  .0160722
T  758  2 .3305951E+07   2000000E+02 -.2062E+07  .7555E+06   .9997236 -.0224433  .0069981
