============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  17 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  515  2 .3721958E+07   1700000E+02 -.8668E+06 -.1356E+07   .9998795 -.0101326 -.0117571
T  516  2 .3696236E+07   1700000E+02 -.3102E+06  .5632E+06   .9999577 -.0044242  .0080649
T  517  2 .3734383E+07   1700000E+02 -.9225E+06  .3362E+06   .9999934  .0024920 -.0026395
T  518  2 .3704766E+07   1700000E+02  .1533E+07  .3315E+05   .9998931  .0123760 -.0077879
T  519  2 .3699643E+07   1700000E+02 -.1306E+07  .5071E+06   .9999414 -.0013782 -.0107351
T  520  2 .3707216E+07   1700000E+02  .3251E+06 -.2193E+07   .9997341 -.0001887 -.0230570
T  521  2 .3674493E+07   1700000E+02 -.5985E+06 -.6833E+06   .9999801 -.0056802 -.0027514
T  522  2 .3765701E+07   1700000E+02  .2227E+05  .1142E+07   .9999967  .0006072  .0024954
T  523  2 .3714142E+07   1700000E+02 -.8825E+06 -.1214E+07   .9997606 -.0057330 -.0211165
T  524  2 .3672495E+07   1700000E+02  .1919E+07  .1012E+07   .9996686  .0217337  .0137971
T  525  2 .3761451E+07   1700000E+02 -.3782E+06 -.5550E+06   .9997712 -.0068822 -.0202533
T  526  2 .3679051E+07   1700000E+02 -.1749E+06  .6117E+06   .9999892  .0021710  .0041175
T  527  2 .3670407E+07   1700000E+02 -.4305E+06  .1036E+06   .9999900  .0010945  .0043290
T  528  2 .3684303E+07   1700000E+02  .5591E+06 -.1217E+07   .9998603 -.0132090 -.0102424
T  529  2 .3688555E+07   1700000E+02  .4932E+06  .1531E+07   .9997907  .0180743  .0095840
T  530  2 .3692564E+07   1700000E+02  .1080E+07 -.1021E+07   .9998506  .0007487 -.0172681
T  531  2 .3701330E+07   1700000E+02 -.1245E+07  .4087E+06   .9999144 -.0119865 -.0052388
T  532  2 .3678463E+07   1700000E+02  .2621E+07 -.4359E+06   .9997506  .0222190  .0022378
T  533  2 .3738697E+07   1700000E+02 -.3768E+06 -.2934E+06   .9999550 -.0045019  .0083543
T  534  2 .3661939E+07   1700000E+02  .1077E+07  .6900E+06   .9999305  .0051033  .0106269
T  535  2 .3711283E+07   1700000E+02  .3198E+07  .1811E+07   .9985707  .0421451  .0328691
T  536  2 .3721256E+07   1700000E+02 -.9483E+06  .1731E+07   .9995334 -.0118728  .0281426
T  537  2 .3684659E+07   1700000E+02 -.1578E+07 -.8876E+06   .9995879 -.0112365 -.0264159
T  538  2 .3723344E+07   1700000E+02  .1232E+07  .2955E+06   .9998453  .0156009  .0081265
T  539  2 .3722683E+07   1700000E+02  .7380E+06 -.1587E+07   .9998538 -.0062149 -.0159304
T  540  2 .3734490E+07   1700000E+02  .9407E+06  .9916E+06   .9993632  .0271672  .0231330
T  541  2 .3696354E+07   1700000E+02 -.5618E+06  .8512E+05   .9999989  .0011448 -.0009863
T  542  2 .3772023E+07   1700000E+02  .2712E+06 -.3286E+07   .9997408  .0093335 -.0207678
T  543  2 .3707383E+07   1700000E+02  .1566E+06 -.1618E+07   .9998252 -.0122742 -.0141005
T  544  2 .3700243E+07   1700000E+02 -.1130E+06 -.1589E+07   .9996638  .0074131 -.0248446
T  545  2 .3704372E+07   1700000E+02 -.2119E+07  .4354E+06   .9999405 -.0105346  .0028343
T  546  2 .3742006E+07   1700000E+02  .7313E+05  .1123E+07   .9998460  .0057719  .0165743
T  547  2 .3697691E+07   1700000E+02 -.1473E+06 -.3431E+07   .9995830  .0038641 -.0286154
T  548  2 .3646375E+07   1700000E+02 -.6254E+06  .4100E+06   .9998862 -.0045267 -.0143891
T  549  2 .3707711E+07   1700000E+02  .1987E+07  .6273E+06   .9999267  .0118481  .0024959
T  550  2 .3725875E+07   1700000E+02  .1352E+06  .3312E+06   .9997823 -.0040643 -.0204656
T  551  2 .3777946E+07   1700000E+02 -.6367E+06  .1263E+07   .9998638 -.0084782  .0141599
T  552  2 .3775641E+07   1700000E+02 -.1192E+06  .2916E+06   .9999745  .0044254  .0055966
T  553  2 .3700343E+07   1700000E+02 -.1567E+07 -.1137E+07   .9999191  .0112086 -.0060204
T  554  2 .3703784E+07   1700000E+02 -.1043E+07 -.4189E+06   .9999304 -.0110789 -.0040490
T  555  2 .3699050E+07   1700000E+02  .4835E+06 -.9505E+06   .9999240  .0004485 -.0123175
T  556  2 .3705916E+07   1700000E+02  .3457E+06 -.7466E+06   .9998215  .0136983 -.0130091
T  557  2 .3697144E+07   1700000E+02  .5207E+06 -.1795E+06   .9999864  .0016844 -.0049409
T  558  2 .3712535E+07   1700000E+02 -.1132E+06  .3541E+05   .9998889  .0021256  .0147515
T  559  2 .3707462E+07   1700000E+02 -.7742E+06 -.1718E+07   .9997893 -.0024459 -.0203791
T  560  2 .3753862E+07   1700000E+02 -.6514E+06  .4138E+06   .9999621  .0004128 -.0086977
T  561  2 .3683599E+07   1700000E+02  .1057E+07 -.1849E+07   .9996150  .0041334 -.0274377
T  562  2 .3729506E+07   1700000E+02 -.6024E+05  .1625E+07   .9999112  .0048725  .0124040
T  563  2 .3724471E+07   1700000E+02  .5776E+06 -.1047E+06   .9998664  .0110995  .0119975
T  564  2 .3707379E+07   1700000E+02  .1162E+07 -.4174E+05   .9999022  .0138273 -.0020950
T  565  2 .3676548E+07   1700000E+02  .2261E+07  .2428E+06   .9997723  .0185296  .0105835
T  566  2 .3748687E+07   1700000E+02 -.1071E+05  .2854E+06   .9998915  .0127341  .0074022
T  567  2 .3722375E+07   1700000E+02 -.2514E+06  .5866E+06   .9998579 -.0149653  .0077659
T  568  2 .3715328E+07   1700000E+02  .1140E+07  .1543E+07   .9997358  .0028251  .0228107
T  569  2 .3713712E+07   1700000E+02  .6249E+06  .9627E+06   .9995860  .0064525  .0280381
T  570  2 .3721303E+07   1700000E+02 -.1644E+06 -.5331E+06   .9999444  .0034028 -.0099838
T  571  2 .3722231E+07   1700000E+02 -.2724E+05  .5444E+05   .9999958 -.0003385  .0028621
T  572  2 .3733806E+07   1700000E+02  .2419E+07 -.4685E+06   .9994934  .0288468 -.0134433
T  573  2 .3688105E+07   1700000E+02  .1071E+07  .5782E+06   .9999219  .0090644  .0086056
T  574  2 .3702969E+07   1700000E+02 -.4805E+06 -.1850E+07   .9996602 -.0008758 -.0260512
T  575  2 .3709101E+07   1700000E+02 -.8478E+06 -.1163E+07   .9998908 -.0089393 -.0117634
T  576  2 .3723469E+07   1700000E+02  .2717E+07  .8303E+05   .9995346  .0300895 -.0050274
T  577  2 .3753363E+07   1700000E+02 -.2048E+06 -.2678E+06   .9999921 -.0009976 -.0038598
T  578  2 .3768028E+07   1700000E+02  .1230E+07  .3709E+06   .9998968  .0143624  .0001701
T  579  2 .3665051E+07   1700000E+02 -.1070E+07  .5271E+06   .9999029 -.0050136  .0129987
T  580  2 .3704568E+07   1700000E+02 -.1362E+07 -.1472E+07   .9997723 -.0173417 -.0124314
T  581  2 .3729077E+07   1700000E+02  .5064E+05 -.1749E+07   .9999880  .0013923 -.0046892
T  582  2 .3729476E+07   1700000E+02 -.6259E+06  .3818E+05   .9999186 -.0118570  .0047126
T  583  2 .3740673E+07   1700000E+02  .1724E+07 -.1369E+07   .9997810  .0178758 -.0108831
T  584  2 .3733020E+07   1700000E+02 -.4511E+07 -.2706E+07   .9989097 -.0444769 -.0141835
T  585  2 .3738299E+07   1700000E+02 -.9960E+06 -.1393E+06   .9999510 -.0086029 -.0048920
T  586  2 .3721547E+07   1700000E+02 -.3289E+06 -.7622E+06   .9997979 -.0144348 -.0139927
T  587  2 .3742966E+07   1700000E+02 -.2330E+07  .3300E+06   .9996213 -.0268358 -.0060844
T  588  2 .3719521E+07   1700000E+02 -.4661E+06  .1038E+07   .9997581 -.0053507  .0213327
T  589  2 .3708548E+07   1700000E+02  .3871E+06 -.3676E+06   .9998986 -.0142362 -.0004247
T  590  2 .3658516E+07   1700000E+02  .4561E+05  .5253E+06   .9999669  .0024719  .0077549
T  591  2 .3692395E+07   1700000E+02 -.6439E+06 -.1314E+07   .9998569 -.0135690 -.0100998
T  592  2 .3724475E+07   1700000E+02  .1528E+07  .2427E+06   .9999932  .0030554  .0020639
T  593  2 .3693517E+07   1700000E+02 -.3743E+06 -.2594E+06   .9998652 -.0059406 -.0153050
T  594  2 .3697004E+07   1700000E+02 -.1534E+07  .2933E+06   .9998166 -.0189435  .0028211
T  595  2 .3742726E+07   1700000E+02  .1210E+07  .2035E+07   .9998588 -.0002913  .0167998
T  596  2 .3661759E+07   1700000E+02 -.3385E+06  .2078E+07   .9996366 -.0069745  .0260371
T  597  2 .3715322E+07   1700000E+02  .2407E+07  .2638E+06   .9994567  .0279875  .0174082
T  598  2 .3686539E+07   1700000E+02  .7452E+06  .2816E+07   .9993799  .0108167  .0335083
T  599  2 .3668853E+07   1700000E+02 -.3732E+06 -.1046E+07   .9998880  .0054521 -.0139410
T  600  2 .3707748E+07   1700000E+02  .3792E+07  .1660E+07   .9980268  .0578773  .0243459
T  601  2 .3685550E+07   1700000E+02 -.1142E+07  .1435E+07   .9997736 -.0133624  .0165615
T  602  2 .3743991E+07   1700000E+02 -.2284E+07 -.4582E+06   .9998265 -.0182292 -.0038330
T  603  2 .3692397E+07   1700000E+02  .1517E+07 -.6064E+05   .9998959  .0143776  .0011726
T  604  2 .3696684E+07   1700000E+02  .8522E+06  .1529E+06   .9998522  .0163984  .0051639
T  605  2 .3750761E+07   1700000E+02  .1379E+06 -.1203E+07   .9999143 -.0011134 -.0130424
T  606  2 .3666796E+07   1700000E+02  .2443E+07 -.2844E+06   .9989842  .0450571 -.0006008
T  607  2 .3728413E+07   1700000E+02  .1816E+07 -.1762E+07   .9997327  .0183894 -.0140139
T  608  2 .3697852E+07   1700000E+02 -.4658E+06 -.2511E+06   .9998793 -.0131628 -.0082583
T  609  2 .3734305E+07   1700000E+02  .8653E+04  .2997E+06   .9999316 -.0107596 -.0045841
T  610  2 .3722906E+07   1700000E+02  .1259E+07 -.6877E+06   .9998796  .0134952 -.0076560
T  611  2 .3713369E+07   1700000E+02 -.2918E+07 -.1737E+06   .9992729 -.0377210  .0055534
T  612  2 .3696052E+07   1700000E+02 -.6720E+06  .2565E+05   .9997819  .0065921 -.0198176
T  613  2 .3692519E+07   1700000E+02  .4379E+07  .2342E+06   .9949265  .0957336  .0309254
T  614  2 .3686748E+07   1700000E+02 -.2877E+07 -.5225E+06   .9995252 -.0299606 -.0071927
T  615  2 .3714382E+07   1700000E+02 -.8292E+06 -.6595E+06   .9999200 -.0122323 -.0032196
T  616  2 .3693944E+07   1700000E+02 -.2838E+07 -.2640E+07   .9991064 -.0302129 -.0295572
T  617  2 .3697761E+07   1700000E+02 -.4690E+06 -.2920E+06   .9999871  .0039471 -.0032014
T  618  2 .3688276E+07   1700000E+02 -.7989E+06  .9281E+05   .9999206 -.0061461  .0110038
T  619  2 .3701883E+07   1700000E+02 -.1965E+07  .8992E+07   .9964621 -.0165828  .0823914
T  620  2 .3701893E+07   1700000E+02 -.4812E+06  .1396E+07   .9999302 -.0011264  .0117617
T  621  2 .3689336E+07   1700000E+02 -.7294E+06  .1966E+07   .9995831 -.0190537  .0216944
T  622  2 .3634758E+07   1700000E+02 -.2233E+07 -.1266E+06   .9999223 -.0101960 -.0071786
T  623  2 .3745516E+07   1700000E+02 -.7656E+06 -.9427E+06   .9998576 -.0133418 -.0103362
T  624  2 .3699124E+07   1700000E+02  .9469E+06 -.2762E+06   .9999282  .0116635 -.0027546
T  625  2 .3737222E+07   1700000E+02  .3237E+06  .9785E+06   .9999240  .0101227  .0070381
T  626  2 .3689647E+07   1700000E+02 -.8148E+06  .6629E+05   .9999545  .0000955  .0095428
T  627  2 .3662217E+07   1700000E+02  .9888E+06 -.6851E+06   .9997157  .0118366 -.0207001
T  628  2 .3723300E+07   1700000E+02  .6893E+06  .1346E+06   .9999726  .0041763  .0061139
T  629  2 .3758307E+07   1700000E+02 -.6755E+06 -.4764E+06   .9999442 -.0104855  .0012805
T  630  2 .3713953E+07   1700000E+02  .2642E+06 -.1230E+07   .9998983  .0135366 -.0044868
T  631  2 .3679090E+07   1700000E+02 -.1095E+07  .1633E+07   .9998266  .0088310  .0163917
T  632  2 .3767489E+07   1700000E+02 -.1450E+07 -.6627E+05   .9999823 -.0039486 -.0044484
T  633  2 .3723444E+07   1700000E+02  .1462E+07  .8680E+06   .9996996  .0189622  .0155266
T  634  2 .3685506E+07   1700000E+02  .6548E+06 -.2127E+06   .9999034  .0083898 -.0110850
T  635  2 .3727984E+07   1700000E+02  .3956E+06 -.6549E+05   .9999147  .0105678 -.0076693
T  636  2 .3710805E+07   1700000E+02  .2334E+06  .1590E+06   .9999982 -.0018935  .0001522
T  637  2 .3724316E+07   1700000E+02  .2625E+07  .9407E+06   .9993563  .0345842  .0095391
T  638  2 .3739513E+07   1700000E+02 -.5330E+06 -.2713E+07   .9998788  .0033905 -.0151934
T  639  2 .3694160E+07   1700000E+02 -.7192E+06 -.3715E+05   .9999032 -.0117370 -.0074752
T  640  2 .3761698E+07   1700000E+02 -.7654E+05  .6904E+06   .9999903  .0043407 -.0007513
T  641  2 .3600199E+07   1700000E+02 -.5871E+07  .4065E+08   .9701791 -.0403790  .2390021
T  642  2 .3722021E+07   1700000E+02  .1245E+07  .9153E+06   .9998472  .0071386  .0159581
T  643  2 .3697304E+07   1700000E+02 -.7159E+06 -.8113E+06   .9999208  .0124186  .0020579
T  644  2 .3706912E+07   1700000E+02 -.2092E+06 -.1227E+07   .9996750 -.0101939 -.0233653
T  645  2 .3754021E+07   1700000E+02 -.1263E+07  .2372E+07   .9999143 -.0115510  .0061633
T  646  2 .3696389E+07   1700000E+02  .2061E+07 -.1119E+07   .9999180  .0128027  .0000838
T  647  2 .3758252E+07   1700000E+02 -.1787E+06 -.8504E+05   .9998401  .0159289 -.0081240
T  648  2 .3726120E+07   1700000E+02  .8151E+06 -.1669E+07   .9995871  .0055243 -.0281977
T  649  2 .3729424E+07   1700000E+02 -.5463E+06  .1026E+07   .9993281 -.0174880  .0322118
T  650  2 .3750012E+07   1700000E+02 -.9506E+06  .1170E+07   .9997263 -.0170179  .0160559
T  651  2 .3743853E+07   1700000E+02 -.4245E+05  .7654E+06   .9999581  .0005983  .0091309
T  652  2 .3707816E+07   1700000E+02  .1492E+06 -.4708E+06   .9995700 -.0175537 -.0234895
T  653  2 .3761729E+07   1700000E+02 -.1830E+07  .2806E+07   .9997627 -.0173667  .0131538
T  654  2 .3656012E+07   1700000E+02  .1433E+07 -.8736E+06   .9998175  .0152867 -.0114568
T  655  2 .3683427E+07   1700000E+02  .2797E+06  .4537E+06   .9998269  .0025140  .0184328
T  656  2 .3701906E+07   1700000E+02  .7506E+06 -.5111E+06   .9998842 -.0019643 -.0150905
T  657  2 .3699215E+07   1700000E+02 -.2106E+06  .1188E+07   .9997503 -.0114347  .0191964
T  658  2 .3711193E+07   1700000E+02  .2576E+06  .3225E+06   .9999938  .0035071  .0000255
T  659  2 .3704574E+07   1700000E+02  .5480E+07 -.2586E+07   .9991075  .0400903 -.0133041
T  660  2 .3711682E+07   1700000E+02  .1587E+06  .1192E+07   .9999027  .0074739  .0117779
T  661  2 .3692468E+07   1700000E+02  .1394E+07 -.3976E+06   .9998204  .0184784 -.0042067
T  662  2 .3793227E+07   1700000E+02 -.1222E+07  .3624E+06   .9998191 -.0189814  .0012417
T  663  2 .3725403E+07   1700000E+02  .3934E+06 -.2836E+06   .9999687  .0018579 -.0076968
T  664  2 .3733782E+07   1700000E+02  .5464E+06 -.2393E+06   .9999840  .0051536 -.0023147
T  665  2 .3673091E+07   1700000E+02  .2998E+06 -.4031E+06   .9999385 -.0030359 -.0106668
T  666  2 .3677604E+07   1700000E+02 -.3211E+06  .5413E+05   .9998921 -.0143481 -.0031374
T  667  2 .3753898E+07   1700000E+02 -.7639E+06 -.1226E+07   .9996161 -.0251835 -.0115524
T  668  2 .3702965E+07   1700000E+02 -.6583E+06 -.2966E+06   .9999409  .0035745 -.0102627
T  669  2 .3728587E+07   1700000E+02 -.1998E+06 -.9638E+06   .9998424 -.0106695 -.0141911
T  670  2 .3715623E+07   1700000E+02 -.6712E+06 -.7281E+06   .9994806 -.0074296 -.0313567
T  671  2 .3706828E+07   1700000E+02  .1831E+06  .1172E+07   .9998600  .0044499  .0161320
T  672  2 .3716716E+07   1700000E+02 -.1591E+07  .2058E+07   .9998941 -.0116801  .0086790
T  673  2 .3710936E+07   1700000E+02  .7239E+06  .5047E+05   .9998863  .0149061 -.0022943
T  674  2 .3712867E+07   1700000E+02 -.5848E+06 -.1634E+07   .9999771  .0015724 -.0065851
T  675  2 .3756870E+07   1700000E+02  .1250E+07  .8628E+06   .9999239  .0122503 -.0014600
T  676  2 .3676237E+07   1700000E+02  .2737E+06 -.5354E+06   .9999763  .0030665  .0061651
T  677  2 .3653878E+07   1700000E+02  .7123E+06 -.6054E+06   .9973454  .0409887 -.0601834
T  678  2 .3744893E+07   1700000E+02  .1805E+07 -.7397E+06   .9997998  .0194415 -.0047277
T  679  2 .3745941E+07   1700000E+02 -.5233E+06 -.1739E+07   .9997264 -.0174578 -.0155664
T  680  2 .3698947E+07   1700000E+02  .3260E+07  .4854E+05   .9992986  .0374462  .0001101
T  681  2 .3672620E+07   1700000E+02 -.5908E+06  .1267E+07   .9998562 -.0124482  .0115147
T  682  2 .3709528E+07   1700000E+02 -.1599E+07  .9049E+06   .9998319 -.0182220  .0020220
T  683  2 .3734936E+07   1700000E+02 -.2293E+06  .1971E+06   .9999429 -.0105234 -.0018328
T  684  2 .3682960E+07   1700000E+02  .7436E+06 -.7631E+06   .9995506 -.0137788 -.0266235
T  685  2 .3770241E+07   1700000E+02 -.8632E+06  .3052E+04   .9999980 -.0009612  .0017391
T  686  2 .3698648E+07   1700000E+02 -.1871E+07  .2574E+06   .9998520 -.0169762  .0027993
T  687  2 .3759919E+07   1700000E+02 -.6021E+06  .1509E+07   .9999699 -.0068697 -.0036198
T  688  2 .3710289E+07   1700000E+02  .5400E+06 -.9896E+05   .9998141  .0191327 -.0023843
T  689  2 .3745018E+07   1700000E+02  .5978E+06  .4503E+06   .9999260  .0033191  .0116996
T  690  2 .3719600E+07   1700000E+02  .3776E+06  .7147E+06   .9997116  .0188581 -.0148682
T  691  2 .3758561E+07   1700000E+02  .7888E+06  .9772E+05   .9998788  .0118959  .0100472
T  692  2 .3703650E+07   1700000E+02  .1648E+07  .7255E+06   .9997816  .0183445  .0100066
T  693  2 .3678773E+07   1700000E+02 -.1837E+07  .6485E+06   .9998744 -.0156381  .0025946
T  694  2 .3683235E+07   1700000E+02 -.1453E+06  .1538E+07   .9998240 -.0111109  .0151177
T  695  2 .3708206E+07   1700000E+02  .8880E+06 -.3055E+07   .9997346  .0126412 -.0192618
T  696  2 .3656903E+07   1700000E+02 -.1136E+07 -.1003E+07   .9997609  .0023615 -.0217407
T  697  2 .3670932E+07   1700000E+02 -.1870E+06 -.5577E+06   .9992968 -.0049109 -.0371722
T  698  2 .3700249E+07   1700000E+02  .1882E+06  .8495E+06   .9999846 -.0023656  .0050238
T  699  2 .3694659E+07   1700000E+02 -.2422E+06 -.4276E+06   .9998385 -.0141991  .0110204
T  700  2 .3755562E+07   1700000E+02 -.1423E+07  .7223E+06   .9999333 -.0104067  .0050046
T  701  2 .3761922E+07   1700000E+02 -.4473E+06  .1007E+07   .9999478  .0079450  .0064169
T  702  2 .3709322E+07   1700000E+02 -.1053E+07  .1285E+07   .9996799 -.0180067  .0177716
T  703  2 .3688450E+07   1700000E+02  .2049E+07 -.1229E+07   .9997190  .0143106 -.0188996
T  704  2 .3735940E+07   1700000E+02 -.1114E+07 -.5341E+06   .9999463 -.0051180 -.0090085
T  705  2 .3691924E+07   1700000E+02 -.1276E+07 -.1397E+06   .9999323 -.0094508  .0067935
T  706  2 .3650874E+07   1700000E+02 -.9020E+06 -.1362E+06   .9999090 -.0129597 -.0037567
T  707  2 .3705776E+07   1700000E+02 -.5599E+05 -.2973E+05   .9999918  .0032236 -.0024673
T  708  2 .3696217E+07   1700000E+02 -.1754E+06 -.1018E+07   .9999688  .0072508 -.0031309
T  709  2 .3718300E+07   1700000E+02  .3757E+06 -.1254E+06   .9999946 -.0032068  .0006618
T  710  2 .3699383E+07   1700000E+02 -.6720E+06  .5090E+06   .9999270 -.0097131  .0071894
T  711  2 .3720220E+07   1700000E+02  .8956E+06  .2507E+06   .9998172 -.0014188  .0190690
T  712  2 .3733063E+07   1700000E+02 -.5681E+06  .5123E+06   .9999681  .0065183  .0046093
T  713  2 .3690934E+07   1700000E+02  .4786E+06  .8699E+06   .9997515  .0010922  .0222657
T  714  2 .3722385E+07   1700000E+02 -.5472E+06  .8787E+06   .9999319 -.0102812  .0055181
T  715  2 .3734828E+07   1700000E+02  .7749E+06  .1313E+07   .9996408  .0104050  .0246994
T  716  2 .3670646E+07   1700000E+02  .1758E+06  .3020E+06   .9999757  .0068554  .0012728
T  717  2 .3760603E+07   1700000E+02  .9208E+06 -.6354E+06   .9999386  .0040335 -.0103242
T  718  2 .3735354E+07   1700000E+02  .1673E+07  .7452E+06   .9998053  .0167254  .0104737
T  719  2 .3723096E+07   1700000E+02 -.5744E+06 -.8633E+06   .9998897 -.0018406 -.0147346
T  720  2 .3674099E+07   1700000E+02  .1224E+06  .7138E+06   .9999567 -.0069190  .0062200
T  721  2 .3692254E+07   1700000E+02  .1900E+07  .3186E+07   .9994034  .0219409  .0266724
T  722  2 .3733104E+07   1700000E+02 -.6953E+06 -.1185E+07   .9999756 -.0060746 -.0034590
T  723  2 .3717763E+07   1700000E+02 -.8849E+06  .2772E+07   .9994125 -.0175324  .0294503
T  724  2 .3696888E+07   1700000E+02  .9152E+06  .1217E+07   .9996969  .0053635  .0240260
T  725  2 .3775836E+07   1700000E+02 -.9576E+06  .1286E+07   .9997808 -.0123751  .0168864
T  726  2 .3756958E+07   1700000E+02 -.6426E+06  .1032E+06   .9999975  .0021778  .0004125
T  727  2 .3664888E+07   1700000E+02  .8780E+04  .5187E+06   .9999568 -.0085105  .0037470
T  728  2 .3725091E+07   1700000E+02  .6087E+06 -.9368E+06   .9998660  .0109469 -.0121725
T  729  2 .3735135E+07   1700000E+02  .1701E+07 -.1064E+07   .9998392  .0166817 -.0065860
T  730  2 .3706913E+07   1700000E+02 -.9761E+06  .3144E+07   .9991358 -.0112416  .0400161
T  731  2 .3739584E+07   1700000E+02 -.8923E+05  .8415E+06   .9999012 -.0116750  .0078296
T  732  2 .3747259E+07   1700000E+02  .2973E+06  .1540E+07   .9998305  .0049427  .0177365
T  733  2 .3706040E+07   1700000E+02 -.3974E+06 -.8361E+06   .9998792 -.0058483 -.0143974
T  734  2 .3708879E+07   1700000E+02 -.5639E+06 -.5308E+05   .9999744 -.0063186 -.0033522
T  735  2 .3757396E+07   1700000E+02 -.1559E+06 -.1791E+06   .9999955  .0027142 -.0013020
T  736  2 .3741396E+07   1700000E+02  .7560E+06 -.1676E+07   .9997434  .0059053 -.0218715
T  737  2 .3718893E+07   1700000E+02 -.9892E+05 -.1309E+07   .9995728  .0144769 -.0253912
T  738  2 .3682906E+07   1700000E+02 -.1188E+07 -.1451E+07   .9999765 -.0061023  .0031296
T  739  2 .3703169E+07   1700000E+02  .2477E+06  .2082E+06   .9999934 -.0010218  .0034775
T  740  2 .3756355E+07   1700000E+02  .5324E+06  .1521E+07   .9998439  .0118558  .0131026
T  741  2 .3700605E+07   1700000E+02  .1590E+07 -.1886E+06   .9999305  .0113648  .0031248
T  742  2 .3698345E+07   1700000E+02  .8281E+06  .1139E+07   .9999130 -.0104282  .0080755
T  743  2 .3774475E+07   1700000E+02  .1524E+07  .2206E+07   .9982154 -.0001634  .0597162
T  744  2 .3720453E+07   1700000E+02 -.3037E+07 -.1838E+07   .9989691 -.0359317 -.0277434
T  745  2 .3648164E+07   1700000E+02 -.1841E+06 -.7397E+05   .9999449  .0066302  .0081388
T  746  2 .3714426E+07   1700000E+02  .1702E+07  .7570E+06   .9998096  .0189284  .0047377
T  747  2 .3691396E+07   1700000E+02 -.1208E+07  .6183E+06   .9998984 -.0119431  .0077835
T  748  2 .3704149E+07   1700000E+02  .7684E+06  .2492E+06   .9998598  .0166276 -.0019685
T  749  2 .3704050E+07   1700000E+02 -.5955E+06  .1620E+07   .9997714  .0146159  .0156061
T  750  2 .3714987E+07   1700000E+02  .1752E+07  .2509E+07   .9996118  .0188415  .0205264
T  751  2 .3693046E+07   1700000E+02  .1770E+07  .2246E+07   .9994966  .0199166  .0246953
T  752  2 .3697142E+07   1700000E+02 -.8336E+06  .3960E+05   .9999396 -.0105947  .0029121
T  753  2 .3702466E+07   1700000E+02  .5528E+05 -.5768E+06   .9998734 -.0030197 -.0156226
T  754  2 .3745519E+07   1700000E+02 -.7999E+06 -.1221E+06   .9999541 -.0095652  .0005624
T  755  2 .3728100E+07   1700000E+02  .4486E+06 -.2281E+06   .9999261  .0121538  .0003186
T  756  2 .3665702E+07   1700000E+02 -.9579E+06  .9189E+06   .9996737 -.0188152  .0172749
T  757  2 .3697100E+07   1700000E+02  .2959E+07  .2977E+07   .9998456 -.0024723  .0173951
T  758  2 .3668513E+07   1700000E+02  .1393E+05 -.2574E+06   .9992980 -.0088233  .0364101
T  759  2 .3683395E+07   1700000E+02  .1071E+06 -.2012E+07   .9995422  .0021341 -.0301815
T  760  2 .3724482E+07   1700000E+02 -.2657E+07 -.7294E+06   .9996038 -.0264431 -.0096438
T  761  2 .3693068E+07   1700000E+02 -.5526E+06  .1052E+07   .9997288 -.0010614  .0232640
T  762  2 .3752655E+07   1700000E+02 -.4584E+06  .2774E+06   .9996792 -.0160864  .0195612
T  763  2 .3723293E+07   1700000E+02 -.1669E+07 -.5138E+06   .9998166 -.0127514 -.0142862
T  764  2 .3701282E+07   1700000E+02 -.3331E+06 -.9986E+06   .9998656 -.0154801  .0054019
T  765  2 .3692209E+07   1700000E+02  .1528E+07 -.3875E+07   .9993237  .0198717 -.0309399
T  766  2 .3718927E+07   1700000E+02 -.1660E+07 -.1778E+07   .9995617 -.0156346 -.0251375
T  767  2 .3677516E+07   1700000E+02  .2538E+06 -.1743E+06   .9999766 -.0052800  .0043469
T  768  2 .3713366E+07   1700000E+02  .7241E+06 -.6767E+06   .9997980  .0131398 -.0152084
T  769  2 .3714749E+07   1700000E+02  .6733E+06  .9329E+06   .9999797  .0036308  .0052306
T  770  2 .3718896E+07   1700000E+02 -.7354E+06  .1294E+07   .9996981 -.0070986  .0235232
T  771  2 .3733819E+07   1700000E+02 -.1853E+07 -.1062E+07   .9994593 -.0302507 -.0128828
T  772  2 .3647825E+07   1700000E+02 -.8902E+06 -.5620E+06   .9999440 -.0079826 -.0069480
T  773  2 .3718166E+07   1700000E+02  .5271E+06 -.2163E+06   .9999957  .0028629  .0006264
T  774  2 .3733442E+07   1700000E+02  .3691E+06  .2221E+07   .9997132  .0048861  .0234442
T  775  2 .3684630E+07   1700000E+02 -.8016E+06  .8454E+06   .9999553 -.0066292  .0067381
