============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  25 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  255  2 .2604376E+07   2500000E+02  .4409E+06 -.2244E+07   .9996384  .0033624 -.0266795
T  256  2 .2646726E+07   2500000E+02 -.3777E+06  .1322E+06   .9998407  .0022519  .0177042
T  257  2 .2702479E+07   2500000E+02  .1461E+07  .1309E+05   .9999208  .0109912 -.0061336
T  258  2 .2635884E+07   2500000E+02 -.2265E+07 -.5053E+07   .9982310 -.0166262 -.0570832
T  259  2 .2591836E+07   2500000E+02  .3285E+07  .2264E+07   .9989837  .0443678  .0079379
T  260  2 .2613241E+07   2500000E+02  .6771E+06  .1061E+07   .9996199  .0225736  .0158263
T  261  2 .2641637E+07   2500000E+02  .1412E+08 -.7734E+06   .9975799  .0690164 -.0084323
T  262  2 .2645674E+07   2500000E+02 -.8730E+07 -.1125E+07   .9976948 -.0678605  .0001629
T  263  2 .2660598E+07   2500000E+02  .3730E+05 -.3854E+06   .9996153 -.0218978 -.0170228
T  264  2 .2603674E+07   2500000E+02 -.4589E+07  .6270E+06   .9995158 -.0299499  .0084352
T  265  2 .2636277E+07   2500000E+02  .1183E+07 -.6563E+06   .9998225  .0182734  .0045796
T  266  2 .2608321E+07   2500000E+02  .2751E+07  .3019E+07   .9991271  .0267662  .0320712
T  267  2 .2596252E+07   2500000E+02 -.1554E+07 -.2866E+07   .9997811 -.0201004 -.0058073
T  268  2 .2660736E+07   2500000E+02  .3168E+06  .6411E+06   .9999919  .0028111 -.0028632
T  269  2 .2606407E+07   2500000E+02  .3897E+07 -.2517E+07   .9992959  .0315577 -.0202949
T  270  2 .2630519E+07   2500000E+02  .1284E+07 -.2007E+07   .9993291  .0214533 -.0296820
T  271  2 .2569124E+07   2500000E+02 -.3597E+07 -.4207E+07   .9987309 -.0463548 -.0196941
T  272  2 .2557215E+07   2500000E+02  .5870E+05  .3846E+06   .9996794  .0169265  .0188323
T  273  2 .2590563E+07   2500000E+02 -.2722E+07  .9363E+06   .9991175 -.0270667  .0321174
T  274  2 .2649843E+07   2500000E+02  .4475E+07 -.5903E+07   .9993150  .0350060 -.0120030
T  275  2 .2680627E+07   2500000E+02  .9175E+06  .1465E+07   .9999438  .0035459  .0099946
T  276  2 .2658149E+07   2500000E+02  .1451E+07  .9373E+06   .9992049  .0231033  .0324933
T  277  2 .2621274E+07   2500000E+02 -.2544E+07 -.1563E+05   .9999761 -.0064538  .0024783
T  278  2 .2644117E+07   2500000E+02 -.1439E+08  .5946E+07   .9897629 -.1277753  .0635830
T  279  2 .2610248E+07   2500000E+02  .1331E+06  .5945E+06   .9999738  .0005338  .0072166
T  280  2 .2611261E+07   2500000E+02 -.9688E+06  .2200E+07   .9993094 -.0213607  .0304030
T  281  2 .2732288E+07   2500000E+02 -.1894E+07 -.1906E+07   .9995602 -.0199319 -.0219585
T  282  2 .2631243E+07   2500000E+02  .9464E+06 -.7584E+06   .9999232  .0121448  .0024821
T  283  2 .2651980E+07   2500000E+02  .1438E+06  .4525E+07   .9994743  .0106803  .0306129
T  284  2 .2640231E+07   2500000E+02 -.1737E+07  .9018E+06   .9999747  .0043766  .0055996
T  285  2 .2583338E+07   2500000E+02 -.2344E+07  .1615E+06   .9998792  .0093255 -.0124351
T  286  2 .2631751E+07   2500000E+02 -.5129E+06  .1544E+07   .9999139 -.0116734  .0059949
T  287  2 .2661191E+07   2500000E+02 -.2164E+07 -.2023E+07   .9995328 -.0055289 -.0300613
T  288  2 .2702567E+07   2500000E+02  .1555E+07 -.8343E+04   .9996765  .0227356 -.0114045
T  289  2 .2612721E+07   2500000E+02  .5415E+06 -.1118E+07   .9997628  .0019451 -.0216937
T  290  2 .2770916E+07   2500000E+02 -.1738E+07  .8153E+06   .9997643  .0208126  .0061825
T  291  2 .2668991E+07   2500000E+02  .4305E+07  .1129E+07   .9960703  .0879843  .0101342
T  292  2 .2721300E+07   2500000E+02  .6120E+06  .7838E+04   .9999747 -.0028876  .0064942
T  293  2 .2650473E+07   2500000E+02  .1367E+07  .8641E+06   .9999283  .0119593  .0005227
T  294  2 .2699376E+07   2500000E+02 -.2389E+07  .2182E+07   .9998915 -.0135702  .0057328
T  295  2 .2624860E+07   2500000E+02  .1455E+07  .9241E+06   .9999699  .0077211 -.0008167
T  296  2 .2612826E+07   2500000E+02 -.5109E+07 -.7714E+06   .9997391 -.0227368  .0021864
T  297  2 .2615151E+07   2500000E+02  .3392E+07 -.1565E+07   .9994917  .0290161 -.0132062
T  298  2 .2647637E+07   2500000E+02  .1233E+07  .1610E+07   .9996876  .0168603  .0184505
T  299  2 .2672701E+07   2500000E+02 -.1080E+07  .1313E+07   .9998945 -.0039782  .0139689
T  300  2 .2614237E+07   2500000E+02 -.5045E+06 -.3889E+07   .9998220 -.0115772 -.0148953
T  301  2 .2637602E+07   2500000E+02 -.2572E+06  .3975E+07   .9992485  .0213191  .0323731
T  302  2 .2618041E+07   2500000E+02  .6126E+06  .1782E+07   .9973310  .0704999  .0189887
T  303  2 .2683422E+07   2500000E+02  .1284E+07 -.1240E+07   .9997828  .0133655 -.0159908
T  304  2 .2648408E+07   2500000E+02 -.4524E+06  .4129E+05   .9998412 -.0095070 -.0150761
T  305  2 .2617110E+07   2500000E+02  .2754E+07  .2365E+07   .9995082  .0282330  .0136470
T  306  2 .2596318E+07   2500000E+02 -.1278E+07  .4511E+07   .9997090  .0032111  .0239078
T  307  2 .2609177E+07   2500000E+02  .2455E+07 -.1944E+07   .9998880  .0121997 -.0086745
T  308  2 .2663392E+07   2500000E+02  .7782E+06  .1422E+07   .9998684  .0079882  .0141203
T  309  2 .2635061E+07   2500000E+02  .1161E+07  .1398E+07   .9998457  .0092809 -.0149117
T  310  2 .2709348E+07   2500000E+02 -.1175E+06  .2187E+07   .9997888 -.0168146  .0118137
T  311  2 .2602016E+07   2500000E+02 -.6289E+07 -.2146E+08   .9953707 -.0448543 -.0850015
T  312  2 .2691614E+07   2500000E+02  .3767E+06  .8289E+06   .9999395  .0086285 -.0068270
T  313  2 .2669224E+07   2500000E+02 -.4366E+07  .2952E+07   .9992426 -.0162163  .0353733
T  314  2 .2645676E+07   2500000E+02  .5116E+07 -.3953E+07   .9952914  .0776078 -.0580690
T  315  2 .2654898E+07   2500000E+02 -.2012E+07  .2177E+07   .9996183 -.0247009  .0123707
T  316  2 .2635929E+07   2500000E+02 -.3172E+05  .2450E+07   .9996117 -.0042119  .0275458
T  317  2 .2672596E+07   2500000E+02  .4233E+07  .3069E+07   .9993539  .0166136  .0318706
T  318  2 .2633718E+07   2500000E+02 -.3443E+05  .1825E+07   .9994947  .0046035  .0314496
T  319  2 .2690841E+07   2500000E+02  .3617E+06  .4108E+06   .9997544 -.0150439 -.0162724
T  320  2 .2620064E+07   2500000E+02  .1708E+07  .3261E+07   .9990810  .0388814  .0180369
T  321  2 .2608454E+07   2500000E+02 -.4074E+06  .4334E+06   .9999424  .0070038  .0081379
T  322  2 .2578456E+07   2500000E+02 -.9563E+05  .8157E+06   .9995205 -.0000990  .0309652
T  323  2 .2655889E+07   2500000E+02  .5450E+07  .9865E+07   .9979563  .0256821  .0585127
T  324  2 .2620586E+07   2500000E+02 -.1097E+07 -.6710E+06   .9998713  .0134194 -.0087921
T  325  2 .2678205E+07   2500000E+02  .1873E+07 -.1967E+07   .9999719  .0073866  .0013157
T  326  2 .2576917E+07   2500000E+02  .3011E+07  .7371E+06   .9994338  .0297338  .0157448
T  327  2 .2693561E+07   2500000E+02  .2768E+06  .2840E+06   .9997466  .0030014  .0223117
T  328  2 .2625043E+07   2500000E+02 -.2776E+07  .1025E+07   .9998160 -.0164673  .0098417
T  329  2 .2648270E+07   2500000E+02  .1133E+07  .2513E+05   .9998880  .0120071 -.0089369
T  330  2 .2687336E+07   2500000E+02 -.1040E+06 -.3044E+06   .9997920  .0088780 -.0183593
T  331  2 .2648876E+07   2500000E+02  .2224E+07  .1862E+06   .9991229  .0418490 -.0014185
T  332  2 .2595193E+07   2500000E+02 -.3023E+06 -.1478E+06   .9997547 -.0090496 -.0202133
T  333  2 .2726803E+07   2500000E+02 -.1467E+06 -.7127E+06   .9999169 -.0049246  .0119111
T  334  2 .2630713E+07   2500000E+02  .2007E+07  .7275E+07   .9986510  .0104018  .0508718
T  335  2 .2670328E+07   2500000E+02  .3475E+06  .1275E+07   .9999915  .0040112  .0009799
T  336  2 .2683636E+07   2500000E+02 -.7933E+05  .1405E+07   .9998614 -.0043624  .0160664
T  337  2 .2640255E+07   2500000E+02 -.1283E+06  .8017E+06   .9999821 -.0000525  .0059787
T  338  2 .2644644E+07   2500000E+02 -.1231E+07  .9798E+07   .9985799  .0184850  .0499649
T  339  2 .2709249E+07   2500000E+02 -.4480E+06 -.2637E+07   .9996550 -.0180566 -.0190764
T  340  2 .2644250E+07   2500000E+02 -.9738E+05 -.8400E+06   .9998553  .0117090 -.0123389
T  341  2 .2628956E+07   2500000E+02 -.3228E+07  .1360E+07   .9992035 -.0396380  .0046132
T  342  2 .2612714E+07   2500000E+02 -.9945E+06  .3033E+06   .9997322 -.0154531  .0172276
T  343  2 .2655511E+07   2500000E+02 -.3861E+07 -.3116E+07   .9989611 -.0374115 -.0260213
T  344  2 .2500227E+07   2500000E+02  .6163E+07 -.1026E+08   .9930755  .0735024 -.0916433
T  345  2 .2620395E+07   2500000E+02  .1768E+07 -.4735E+07   .9990396  .0156937 -.0409083
T  346  2 .2650691E+07   2500000E+02  .1455E+07 -.1046E+07   .9999374  .0102434 -.0045107
T  347  2 .2578221E+07   2500000E+02  .5474E+06 -.2930E+07   .9996566 -.0005435 -.0261985
T  348  2 .2583951E+07   2500000E+02  .1487E+07  .2006E+07   .9996681  .0127159  .0224035
T  349  2 .2632025E+07   2500000E+02  .2616E+07 -.4310E+07   .9992227  .0149239 -.0364861
T  350  2 .2675417E+07   2500000E+02 -.1882E+07 -.6679E+06   .9998661  .0019054 -.0162556
T  351  2 .2681554E+07   2500000E+02  .5277E+04  .3062E+06   .9999682  .0032880  .0072592
T  352  2 .2689486E+07   2500000E+02  .6278E+06  .1689E+07   .9999948  .0010693  .0030467
T  353  2 .2606906E+07   2500000E+02  .7772E+06 -.5494E+06   .9998682  .0014780  .0161693
T  354  2 .2662241E+07   2500000E+02  .1554E+06 -.2215E+07   .9999292  .0029100 -.0115409
T  355  2 .2760254E+07   2500000E+02 -.1429E+07 -.2392E+07   .9996194 -.0062351 -.0268740
T  356  2 .2670542E+07   2500000E+02 -.3853E+07 -.4331E+07   .9994810 -.0181552 -.0266092
T  357  2 .2637222E+07   2500000E+02 -.1607E+06 -.1217E+07   .9998687  .0069168 -.0146542
T  358  2 .2678193E+07   2500000E+02  .2821E+07 -.2966E+07   .9995595  .0254820 -.0152128
T  359  2 .2662500E+07   2500000E+02  .1090E+07 -.1960E+07   .9999505  .0097199 -.0021329
T  360  2 .2637231E+07   2500000E+02  .2928E+07 -.1263E+07   .9995078  .0194163 -.0246426
T  361  2 .2704104E+07   2500000E+02 -.2973E+06 -.4862E+06   .9998384 -.0173376 -.0047442
T  362  2 .2626985E+07   2500000E+02 -.1650E+07 -.6856E+06   .9990377 -.0249425 -.0360773
T  363  2 .2776985E+07   2500000E+02  .8120E+06 -.2613E+07   .9997286  .0108398 -.0206211
T  364  2 .2627594E+07   2500000E+02 -.1152E+07  .2752E+07   .9995609 -.0022730  .0295431
T  365  2 .2678647E+07   2500000E+02 -.3676E+06  .1911E+07   .9981269 -.0564501 -.0235815
T  366  2 .2704004E+07   2500000E+02  .4322E+06 -.1186E+07   .9997776  .0172345 -.0121512
T  367  2 .2634295E+07   2500000E+02 -.3114E+07  .2701E+07   .9995912 -.0078500  .0274933
T  368  2 .2647430E+07   2500000E+02  .1199E+07  .9907E+06   .9999950 -.0002093 -.0031694
T  369  2 .2637742E+07   2500000E+02  .5058E+07  .1076E+07   .9991039  .0405297 -.0121931
T  370  2 .2626724E+07   2500000E+02 -.4458E+07  .2535E+07   .9993482 -.0347088  .0099206
T  371  2 .2641659E+07   2500000E+02 -.5922E+06  .1333E+07   .9999331  .0018008  .0114223
T  372  2 .2647358E+07   2500000E+02  .2881E+07 -.2882E+06   .9992030  .0381428 -.0117688
T  373  2 .2598891E+07   2500000E+02 -.3815E+06 -.4887E+07   .9994007 -.0338247 -.0073569
T  374  2 .2672091E+07   2500000E+02  .5848E+06 -.1124E+07   .9999545 -.0025273  .0091977
T  375  2 .2621354E+07   2500000E+02  .4517E+06 -.3461E+06   .9999494  .0043120  .0090939
T  376  2 .2588448E+07   2500000E+02 -.1726E+07 -.1347E+07   .9993624 -.0297517 -.0197396
T  377  2 .2734289E+07   2500000E+02  .5737E+07  .1043E+08   .9988790  .0282751  .0379644
T  378  2 .2692106E+07   2500000E+02  .1364E+07 -.2098E+07   .9994498  .0253250 -.0214180
T  379  2 .2676007E+07   2500000E+02  .1939E+07 -.1393E+07   .9995932  .0278296 -.0062369
T  380  2 .2614938E+07   2500000E+02  .3660E+07 -.2057E+07   .9997203  .0184833 -.0147566
T  381  2 .2553334E+07   2500000E+02  .2367E+07  .6693E+06   .9995036  .0254428  .0185824
T  382  2 .2638581E+07   2500000E+02 -.5597E+06  .1761E+07   .9999889 -.0035288  .0031367
T  383  2 .2780198E+07   2500000E+02 -.4264E+07  .1776E+07   .9995343 -.0302767  .0038111
T  384  2 .2625185E+07   2500000E+02  .1119E+07 -.1519E+08   .9947146  .0170103 -.1012600
T  385  2 .2696316E+07   2500000E+02 -.7185E+07  .3091E+07   .9993885 -.0349493  .0011271
T  386  2 .2638283E+07   2500000E+02  .1135E+07 -.2846E+07   .9999252  .0069952 -.0100348
T  387  2 .2592904E+07   2500000E+02 -.2992E+07  .1002E+07   .9997017 -.0188315  .0155558
T  388  2 .2641754E+07   2500000E+02  .2791E+05 -.1975E+07   .9996413  .0103659 -.0246925
T  389  2 .2651012E+07   2500000E+02  .1500E+05  .1484E+07   .9999333 -.0020675  .0113670
T  390  2 .2615877E+07   2500000E+02 -.6245E+06 -.5372E+07   .9989303 -.0159954 -.0433858
T  391  2 .2637760E+07   2500000E+02 -.2532E+06 -.1158E+07   .9996747 -.0180776 -.0179940
T  392  2 .2590641E+07   2500000E+02 -.3448E+07  .4641E+07   .9994280 -.0336324  .0035310
T  393  2 .2639882E+07   2500000E+02  .4210E+06  .9107E+06   .9999533 -.0040187  .0087857
T  394  2 .2695005E+07   2500000E+02 -.1559E+07  .2844E+07   .9999393 -.0054828  .0095588
T  395  2 .2624746E+07   2500000E+02 -.1932E+07 -.2485E+07   .9998895 -.0125129 -.0080241
T  396  2 .2669845E+07   2500000E+02 -.1216E+06  .6407E+07   .9995576  .0044436  .0294090
T  397  2 .2634966E+07   2500000E+02  .3244E+07 -.3164E+07   .9997796  .0159007 -.0137083
T  398  2 .2647075E+07   2500000E+02  .9533E+06 -.1227E+07   .9999027  .0026940 -.0136839
T  399  2 .2674740E+07   2500000E+02  .4221E+07  .1318E+06   .9994075  .0321789 -.0122124
T  400  2 .2707962E+07   2500000E+02 -.2081E+07  .2081E+06   .9916195 -.0528171  .1179029
T  401  2 .2720305E+07   2500000E+02  .2195E+07  .2118E+06   .9993965  .0318189 -.0139379
T  402  2 .2678983E+07   2500000E+02  .9651E+06  .1333E+07   .9998955  .0125946  .0070959
T  403  2 .2648243E+07   2500000E+02 -.2473E+07 -.4750E+06   .9995343 -.0253085 -.0170463
T  404  2 .2642644E+07   2500000E+02  .1931E+07  .2049E+07   .9997469  .0100380  .0201316
T  405  2 .2630254E+07   2500000E+02 -.2685E+07  .2964E+07   .9995639 -.0237579  .0175360
T  406  2 .2656587E+07   2500000E+02  .2178E+07 -.1565E+07   .9998875  .0149723  .0009493
T  407  2 .2736299E+07   2500000E+02  .9145E+06  .3448E+07   .9997238  .0131519  .0194786
T  408  2 .2654128E+07   2500000E+02 -.1828E+07  .1162E+07   .9998513 -.0125205  .0118616
T  409  2 .2647742E+07   2500000E+02  .1854E+07  .1658E+07   .9999172  .0119501  .0047736
T  410  2 .2606019E+07   2500000E+02 -.5307E+05  .3963E+07   .9995705  .0059052  .0287034
T  411  2 .2692347E+07   2500000E+02 -.4197E+07  .1053E+06   .9972654 -.0703277  .0227091
T  412  2 .2626279E+07   2500000E+02  .9687E+05 -.3847E+07   .9998678  .0074213 -.0144679
T  413  2 .2697112E+07   2500000E+02 -.1755E+07 -.2378E+07   .9997827  .0117218 -.0172364
T  414  2 .2645521E+07   2500000E+02 -.1083E+07 -.2175E+07   .9986626 -.0047683 -.0514804
T  415  2 .2679177E+07   2500000E+02 -.1491E+07 -.2668E+07   .9974135 -.0331158 -.0637946
T  416  2 .2618108E+07   2500000E+02 -.2386E+06 -.1982E+07   .9998840  .0150789  .0021556
T  417  2 .2619877E+07   2500000E+02 -.3045E+06  .2411E+07   .9998967 -.0071417  .0124713
T  418  2 .2645503E+07   2500000E+02 -.7508E+06  .4125E+07   .9989356 -.0112974  .0447225
T  419  2 .2717114E+07   2500000E+02  .1582E+07 -.5030E+07   .9993518 -.0058269 -.0355244
T  420  2 .2638694E+07   2500000E+02  .1779E+07  .4186E+06   .9999972  .0012825  .0019853
T  421  2 .2616093E+07   2500000E+02  .2103E+07  .2106E+06   .9996065  .0267983 -.0082916
T  422  2 .2647785E+07   2500000E+02 -.2188E+07  .3291E+07   .9992112  .0019012  .0396657
T  423  2 .2678311E+07   2500000E+02 -.1221E+07 -.2404E+07   .9996489 -.0247803  .0093774
T  424  2 .2708878E+07   2500000E+02  .7692E+06 -.1582E+07   .9994778  .0190394 -.0261064
T  425  2 .2643731E+07   2500000E+02  .1546E+07  .4613E+06   .9999492  .0095537 -.0032210
T  426  2 .2605558E+07   2500000E+02  .1809E+07 -.3188E+07   .9998612  .0066078 -.0152947
T  427  2 .2678368E+07   2500000E+02 -.6885E+06 -.7366E+06   .9998771 -.0047161  .0149541
T  428  2 .2620347E+07   2500000E+02 -.1891E+07 -.9463E+06   .9998787 -.0152393  .0032202
T  429  2 .2655112E+07   2500000E+02 -.1249E+07  .1199E+07   .9998551 -.0161822  .0052878
T  430  2 .2661029E+07   2500000E+02  .6520E+07  .2097E+06   .9984509  .0555262  .0035697
T  431  2 .2600675E+07   2500000E+02 -.9230E+07 -.2025E+07   .9980173 -.0628257  .0038079
T  432  2 .2611127E+07   2500000E+02 -.3600E+07  .1226E+07   .9995757 -.0290443  .0022233
T  433  2 .2632890E+07   2500000E+02 -.1440E+07  .2032E+07   .9997893 -.0112646  .0171587
T  434  2 .2639211E+07   2500000E+02 -.1452E+07 -.3187E+06   .9998172 -.0096642 -.0164958
T  435  2 .2737945E+07   2500000E+02 -.5830E+06 -.1007E+07   .9998951  .0013105 -.0144268
T  436  2 .2600049E+07   2500000E+02 -.4128E+06  .3917E+06   .9998670 -.0147338 -.0069969
T  437  2 .2588552E+07   2500000E+02 -.3359E+07 -.1398E+07   .9997913 -.0153535 -.0134791
T  438  2 .2625020E+07   2500000E+02  .1471E+07 -.2805E+06   .9995977  .0229817  .0166195
T  439  2 .2644924E+07   2500000E+02 -.1414E+07 -.3503E+06   .9999240 -.0106985  .0061230
T  440  2 .2605818E+07   2500000E+02 -.4175E+07 -.2209E+07   .9978102 -.0576413 -.0324396
T  441  2 .2665937E+07   2500000E+02 -.5479E+06  .4617E+06   .9999775 -.0038912 -.0054631
T  442  2 .2662434E+07   2500000E+02 -.2343E+07 -.1851E+07   .9987996 -.0137078 -.0470256
T  443  2 .2663869E+07   2500000E+02  .5467E+07 -.1916E+07   .9991419  .0407656  .0073298
T  444  2 .2679377E+07   2500000E+02 -.1047E+07 -.6386E+06   .9999130 -.0097912 -.0088435
T  445  2 .2665662E+07   2500000E+02 -.2305E+07 -.8704E+06   .9995049 -.0314586 -.0005104
T  446  2 .2623265E+07   2500000E+02  .3448E+07  .3986E+07   .9998214  .0095442  .0163147
T  447  2 .2657620E+07   2500000E+02  .1132E+07 -.1303E+07   .9999239  .0120313 -.0027337
T  448  2 .2647981E+07   2500000E+02 -.1121E+07  .2487E+07   .9999555 -.0080256 -.0049527
T  449  2 .2705375E+07   2500000E+02 -.1067E+07 -.1625E+07   .9998999 -.0139731 -.0022117
T  450  2 .2630868E+07   2500000E+02  .4252E+06 -.2673E+07   .9997295  .0021984 -.0231518
T  451  2 .2662066E+07   2500000E+02  .3063E+07  .1339E+07   .9995979  .0279113 -.0050038
T  452  2 .2643102E+07   2500000E+02  .2427E+06  .9181E+06   .9999725  .0033536 -.0066207
T  453  2 .2621916E+07   2500000E+02 -.1058E+07 -.2689E+07   .9995044 -.0033483 -.0313016
T  454  2 .2688458E+07   2500000E+02  .3827E+06  .1531E+07   .9996369  .0223362 -.0150740
T  455  2 .2552357E+07   2500000E+02 -.3817E+07 -.4316E+07   .9993552 -.0122554 -.0337494
T  456  2 .2634881E+07   2500000E+02 -.7653E+06 -.2504E+07   .9998656 -.0069210 -.0148615
T  457  2 .2629215E+07   2500000E+02 -.1896E+07 -.2087E+06   .9998447 -.0172937  .0033950
T  458  2 .2730477E+07   2500000E+02 -.7992E+06 -.2323E+07   .9999770 -.0031207 -.0060216
T  459  2 .2596494E+07   2500000E+02  .3176E+07 -.2550E+06   .9999238  .0111540  .0052926
T  460  2 .2640251E+07   2500000E+02  .1502E+07  .9695E+06   .9998638  .0067066  .0150803
T  461  2 .2612508E+07   2500000E+02 -.3845E+07 -.1119E+07   .9997071 -.0231230  .0071426
T  462  2 .2640173E+07   2500000E+02  .1289E+06  .1645E+07   .9997813  .0063777  .0199189
T  463  2 .2582145E+07   2500000E+02 -.1626E+08 -.1272E+07   .9952901 -.0966058 -.0080599
T  464  2 .2622136E+07   2500000E+02  .1862E+07 -.2945E+06   .9996550  .0261366 -.0026037
T  465  2 .2627273E+07   2500000E+02  .1266E+07  .2227E+06   .9999343  .0114226  .0009624
T  466  2 .2728104E+07   2500000E+02  .2929E+06 -.1262E+06   .9999759  .0069202 -.0006013
T  467  2 .2699284E+07   2500000E+02 -.5222E+06  .1244E+07   .9996835  .0237030  .0084277
T  468  2 .2642204E+07   2500000E+02  .3411E+04 -.1077E+07   .9999561 -.0082864 -.0043854
T  469  2 .2558501E+07   2500000E+02 -.1387E+07 -.7521E+06   .9997989 -.0143064  .0140557
T  470  2 .2630748E+07   2500000E+02 -.6961E+06  .4140E+06   .9999831 -.0056307 -.0014747
T  471  2 .2670000E+07   2500000E+02  .2969E+07 -.5823E+06   .9998458  .0125141  .0123222
T  472  2 .2641961E+07   2500000E+02  .4051E+07 -.5945E+06   .9997720  .0200189 -.0074232
T  473  2 .2628170E+07   2500000E+02  .1218E+07 -.2109E+06   .9997823  .0203260 -.0047189
T  474  2 .2590365E+07   2500000E+02  .7833E+06 -.1970E+06   .9997441  .0111085  .0197065
T  475  2 .2601344E+07   2500000E+02  .1735E+07  .4889E+06   .9992718  .0374250 -.0074294
T  476  2 .2673188E+07   2500000E+02 -.9738E+06  .2154E+07   .9998119 -.0176482  .0080497
T  477  2 .2594298E+07   2500000E+02  .3078E+07 -.2068E+07   .9996639  .0227716 -.0123948
T  478  2 .2569251E+07   2500000E+02 -.1367E+07 -.1721E+07   .9998635  .0157614 -.0049508
T  479  2 .2583810E+07   2500000E+02  .4032E+06 -.4768E+07   .9996981  .0016922 -.0245127
T  480  2 .2654825E+07   2500000E+02 -.1322E+07  .2993E+06   .9998580 -.0168226  .0009905
T  481  2 .2642409E+07   2500000E+02 -.4506E+07  .9944E+06   .9999251 -.0112844  .0047391
T  482  2 .2659165E+07   2500000E+02 -.7758E+06  .2437E+07   .9999915  .0029382 -.0028985
T  483  2 .2639039E+07   2500000E+02 -.2859E+07  .3386E+07   .9996505 -.0159727  .0210635
T  484  2 .2670049E+07   2500000E+02 -.1306E+07 -.2654E+07   .9996984 -.0075678 -.0233631
T  485  2 .2650097E+07   2500000E+02  .1760E+07  .4473E+06   .9999089  .0103181 -.0087061
T  486  2 .2725169E+07   2500000E+02 -.2934E+07 -.1948E+07   .9996654 -.0211321 -.0149180
T  487  2 .2605414E+07   2500000E+02 -.4110E+06 -.3895E+06   .9999615 -.0025571 -.0083916
T  488  2 .2674698E+07   2500000E+02  .1673E+07  .2459E+07   .9996772  .0208746  .0144845
T  489  2 .2623387E+07   2500000E+02 -.1165E+07 -.1209E+07   .9996776 -.0123358 -.0221907
T  490  2 .2560726E+07   2500000E+02 -.2406E+07  .5168E+07   .9996902 -.0088185  .0232753
T  491  2 .2605199E+07   2500000E+02  .2177E+07 -.2529E+07   .9999126  .0129976 -.0024039
T  492  2 .2617583E+07   2500000E+02  .1417E+07 -.7659E+06   .9999382  .0075851 -.0081336
T  493  2 .2647726E+07   2500000E+02  .2583E+06 -.2287E+07   .9996850 -.0011116 -.0250738
T  494  2 .2580646E+07   2500000E+02  .3199E+06 -.3018E+06   .9982733 -.0164567  .0563886
T  495  2 .2672113E+07   2500000E+02 -.1989E+07  .8593E+06   .9997311 -.0020514 -.0230966
T  496  2 .2644072E+07   2500000E+02  .1647E+07 -.2101E+07   .9999942 -.0033640  .0004530
T  497  2 .2688726E+07   2500000E+02 -.2136E+07  .2029E+07   .9998441 -.0062500  .0165111
T  498  2 .2629828E+07   2500000E+02  .8198E+06 -.1643E+07   .9996986  .0064926 -.0236755
T  499  2 .2638066E+07   2500000E+02  .2304E+07  .4433E+06   .9996734  .0251124 -.0047336
T  500  2 .2700390E+07   2500000E+02  .1036E+07 -.2434E+07   .9993402  .0130882 -.0338796
T  501  2 .2662078E+07   2500000E+02  .1988E+07 -.4027E+07   .9996458  .0004683 -.0266100
T  502  2 .2703694E+07   2500000E+02 -.1132E+07  .2259E+07   .9998562 -.0080498  .0149232
T  503  2 .2746476E+07   2500000E+02  .1171E+07 -.1190E+07   .9996651  .0124777  .0226723
T  504  2 .2613157E+07   2500000E+02 -.1278E+06 -.1373E+06   .9999594  .0058943  .0068181
T  505  2 .2627144E+07   2500000E+02 -.3205E+06  .1562E+07   .9996876 -.0162288  .0190062
T  506  2 .2726902E+07   2500000E+02  .1344E+06 -.1742E+07   .9992173  .0094885 -.0384018
T  507  2 .2634653E+07   2500000E+02  .3119E+07  .7901E+05   .9999540 -.0006822 -.0095658
T  508  2 .2680457E+07   2500000E+02 -.6180E+06  .7234E+06   .9998561 -.0026857  .0167485
T  509  2 .2660059E+07   2500000E+02 -.1994E+07 -.4629E+06   .9990739 -.0307023 -.0301443
T  510  2 .2641911E+07   2500000E+02 -.1943E+07 -.3767E+05   .9996177 -.0252275  .0113153
T  511  2 .2626566E+07   2500000E+02  .5338E+07  .1417E+07   .9998226  .0159665  .0099907
T  512  2 .2748068E+07   2500000E+02 -.1955E+07  .1606E+07   .9995959 -.0134254  .0250551
T  513  2 .2584737E+07   2500000E+02 -.1043E+07  .1441E+07   .9997197 -.0235407  .0025074
T  514  2 .2664703E+07   2500000E+02 -.2463E+07 -.2018E+07   .9993503 -.0246282 -.0263126
T  515  2 .2619401E+07   2500000E+02  .3934E+05 -.2261E+07   .9997844 -.0014483 -.0207141
