============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  1 mm) ==========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  499  2 .5399385E+07   1000002E+01 -.1647E+04  .2199E+04   .9999986 -.0015038  .0007330
T  500  2 .5404571E+07   1000001E+01  .3708E+04 -.2117E+04   .9999998  .0005426 -.0001960
T  501  2 .5403741E+07   1000001E+01 -.2214E+04 -.4797E+04   .9999943  .0021104 -.0026360
T  502  2 .5398171E+07   1000002E+01 -.6981E+03 -.1980E+04   .9999999  .0002655  .0004490
T  503  2 .5395456E+07   1000000E+01 -.1758E+04 -.3081E+04   .9999960  .0001619 -.0028356
T  504  2 .5394506E+07   1000000E+01  .4889E+04  .6887E+05   .9998249  .0014015  .0186594
T  505  2 .5394659E+07   1000001E+01 -.1770E+04  .1788E+04   .9999978 -.0014268  .0015114
T  506  2 .5400451E+07   1000003E+01  .7360E+02 -.2649E+04   .9999996 -.0000845 -.0008609
T  507  2 .5392185E+07   1000001E+01 -.1033E+05  .2401E+05   .9999716 -.0029349  .0069485
T  508  2 .5398247E+07   1000002E+01 -.5450E+04 -.2578E+04   .9999953 -.0028170 -.0011717
T  509  2 .5389016E+07   1000002E+01  .4122E+03 -.3807E+04   .9999988  .0015295  .0001658
T  510  2 .5382472E+07   1000000E+01  .5024E+03  .3427E+04   .9999992  .0000446  .0012819
T  511  2 .5396408E+07   1000002E+01 -.3003E+04  .1802E+03   .9999988 -.0015004  .0003229
T  512  2 .5397651E+07   1000001E+01  .2706E+05  .4054E+04   .9999787  .0064008 -.0012533
T  513  2 .5397041E+07   1000001E+01  .3089E+05  .6711E+04   .9999855  .0052344  .0013006
T  514  2 .5395149E+07   1000002E+01 -.1973E+04 -.1802E+05   .9999916  .0012666 -.0039006
T  515  2 .5395799E+07   1000003E+01  .7795E+04  .7174E+01   .9999974  .0022890 -.0001950
T  516  2 .5386054E+07   1000000E+01 -.6024E+04 -.8045E+04   .9999969  .0009225 -.0023231
T  517  2 .5400871E+07   1000002E+01  .1189E+04  .6247E+04   .9999996  .0007534  .0005387
T  518  2 .5392337E+07   1000001E+01  .1770E+04 -.5503E+03   .9999990  .0013889  .0003115
T  519  2 .5395210E+07   1000000E+01  .2549E+04  .7031E+04   .9999990  .0002638  .0013842
T  520  2 .5383231E+07   1000003E+01  .4681E+03  .4406E+04   .9999937  .0033603  .0011058
T  521  2 .5378233E+07   1000001E+01  .4706E+04  .1016E+04   .9999983  .0016879  .0007331
T  522  2 .5403170E+07   1000002E+01  .5720E+03 -.1016E+05   .9999981  .0000646 -.0019447
T  523  2 .5402992E+07   1000002E+01 -.1042E+05 -.3252E+04   .9999973 -.0014159 -.0018594
T  524  2 .5388463E+07   1000000E+01  .1606E+03  .5135E+04   .9999998  .0005675  .0001628
T  525  2 .5401230E+07   1000002E+01 -.3218E+04  .4265E+04   .9999919 -.0040213  .0001943
T  526  2 .5390805E+07   1000002E+01 -.2031E+05  .6232E+04   .9999913 -.0039210  .0014406
T  527  2 .5385803E+07   1000002E+01 -.1254E+05 -.9170E+03   .9999950 -.0031511 -.0001727
T  528  2 .5391306E+07   1000002E+01 -.1078E+05 -.2798E+04   .9999957 -.0029233 -.0001660
T  529  2 .5400344E+07   1000001E+01  .3064E+04 -.4868E+04   .9999959  .0011446 -.0026225
T  530  2 .5395328E+07   1000001E+01  .6895E+04  .6723E+04   .9999934  .0025361  .0026051
T  531  2 .5388064E+07   1000002E+01  .3480E+05  .2453E+05   .9999791  .0048555  .0042777
T  532  2 .5384849E+07   1000001E+01  .5661E+02 -.6435E+04   .9999989 -.0009432 -.0011563
T  533  2 .5381333E+07   1000001E+01  .3773E+04  .7398E+04   .9999953  .0012662  .0027821
T  534  2 .5396955E+07   1000002E+01  .4206E+04  .8352E+04   .9999936  .0021366  .0028746
T  535  2 .5387023E+07   1000002E+01  .5094E+04 -.4079E+04   .9999953  .0027429 -.0013627
T  536  2 .5395038E+07   1000001E+01  .1105E+05 -.4547E+04   .9999880  .0047265 -.0012715
T  537  2 .5393180E+07   1000000E+01 -.3427E+04  .2255E+04   .9999999  .0001241  .0002007
T  538  2 .5398694E+07   1000003E+01  .4446E+04  .1016E+05   .9999946  .0018520  .0027228
T  539  2 .5394688E+07   1000000E+01 -.3191E+04  .1109E+05   .9999805  .0011254  .0061390
T  540  2 .5390634E+07   1000002E+01  .1483E+04  .5125E+04   .9999995 -.0004135  .0008959
T  541  2 .5381659E+07   1000002E+01 -.6200E+04  .1176E+05   .9999857 -.0024132  .0047636
T  542  2 .5384137E+07   1000002E+01 -.8478E+04 -.4604E+04   .9999999 -.0000597 -.0003043
T  543  2 .5386103E+07   1000003E+01  .2465E+04  .1271E+04   .9999990  .0011913  .0007437
T  544  2 .5390820E+07   1000001E+01 -.3910E+03 -.6238E+04   .9999992 -.0000046 -.0012906
T  545  2 .5410342E+07   1000002E+01  .8802E+04  .5832E+04   .9999987  .0013915  .0007796
T  546  2 .5387539E+07   1000002E+01 -.2239E+04  .1825E+04   .9999999 -.0002992  .0004173
T  547  2 .5389712E+07   1000002E+01  .2558E+04  .2194E+03   .9999997  .0008024  .0001676
T  548  2 .5385249E+07   1000003E+01 -.1143E+05 -.2900E+05   .9999822 -.0031835 -.0050375
T  549  2 .5394752E+07   1000001E+01 -.1820E+05 -.6592E+04   .9999873 -.0047927 -.0015695
T  550  2 .5393818E+07   1000000E+01  .6399E+04  .1459E+04   .9999948  .0031433  .0007784
T  551  2 .5393504E+07   1000002E+01  .4135E+04 -.5408E+04   .9999972  .0002298 -.0023680
T  552  2 .5385530E+07   1000001E+01 -.7886E+04  .3713E+04   .9999995 -.0008957  .0004803
T  553  2 .5398778E+07   1000001E+01  .2576E+04 -.3102E+04   .9999987 -.0009835 -.0013085
T  554  2 .5383361E+07   1000001E+01 -.3325E+04 -.7415E+04   .9999984 -.0009625 -.0015096
T  555  2 .5397617E+07   1000001E+01 -.7625E+04  .8942E+03   .9999948 -.0022698 -.0022865
T  556  2 .5390181E+07   1000002E+01  .2390E+04  .2937E+03   .9999993  .0010883  .0003516
T  557  2 .5384609E+07   1000002E+01  .1479E+05  .1221E+06   .9993819  .0052293  .0347625
T  558  2 .5382928E+07   1000002E+01 -.3582E+04  .1110E+05   .9999917 -.0020815  .0034907
T  559  2 .5384296E+07   1000002E+01  .1267E+05 -.8398E+04   .9999974  .0021130 -.0008578
T  560  2 .5397304E+07   1000000E+01 -.1289E+05 -.8171E+04   .9999947 -.0029358 -.0014126
T  561  2 .5381765E+07   1000002E+01 -.7776E+04 -.1096E+05   .9999972  .0014758 -.0018240
T  562  2 .5396908E+07   1000001E+01  .1005E+05 -.6161E+04   .9999970  .0023651 -.0005694
T  563  2 .5389916E+07   1000000E+01 -.1236E+05  .4825E+04   .9999876 -.0044699  .0021737
T  564  2 .5388742E+07   1000002E+01 -.5535E+04 -.4768E+04   .9999941 -.0028428 -.0019396
T  565  2 .5404240E+07   1000001E+01 -.1819E+04  .3354E+04   .9999980 -.0005423  .0019499
T  566  2 .5390546E+07   1000002E+01  .2105E+04  .5751E+04   .9999989  .0007579  .0012586
T  567  2 .5390983E+07   1000002E+01  .6122E+04  .1997E+04   .9999958  .0017684 -.0022909
T  568  2 .5400345E+07   1000002E+01  .9410E+04 -.1008E+05   .9999915  .0038252 -.0015203
T  569  2 .5392785E+07   1000001E+01 -.8049E+04 -.2814E+04   .9999855 -.0051774 -.0014849
T  570  2 .5403665E+07   1000002E+01  .7250E+04 -.1921E+04   .9999997  .0006107  .0003972
T  571  2 .5382548E+07   1000002E+01  .1110E+04  .1311E+05   .9999957 -.0011577  .0026815
T  572  2 .5387791E+07   1000001E+01  .3865E+04 -.2976E+04   .9999974  .0017908 -.0014230
T  573  2 .5398824E+07   1000002E+01 -.2940E+05  .2197E+05   .9999890 -.0044366  .0014916
T  574  2 .5385603E+07   1000001E+01  .1715E+04 -.1357E+05   .9999991 -.0008661 -.0010151
T  575  2 .5394004E+07   1000001E+01  .1324E+04 -.4366E+04   .9999990  .0003445 -.0013825
T  576  2 .5391763E+07   1000002E+01  .2134E+04 -.5705E+03   .9999989 -.0000267 -.0015088
T  577  2 .5392822E+07   1000001E+01  .2319E+04 -.2881E+03   .9999993  .0011963  .0001540
T  578  2 .5384523E+07   1000001E+01 -.1017E+05 -.7071E+04   .9999975 -.0020693 -.0008037
T  579  2 .5386854E+07   1000001E+01 -.8353E+04 -.5310E+05   .9999748 -.0013600 -.0069609
T  580  2 .5387508E+07   1000002E+01  .1559E+04 -.1081E+05   .9999880  .0047355  .0012149
T  581  2 .5387216E+07   1000002E+01 -.2738E+04 -.3302E+04   .9999985 -.0010317 -.0013954
T  582  2 .5387395E+07   1000001E+01  .6392E+04  .2085E+04   .9999999  .0003418 -.0000339
T  583  2 .5384271E+07   1000001E+01  .5277E+04  .6088E+04   .9999874  .0045139 -.0022159
T  584  2 .5392908E+07   1000002E+01  .6937E+04  .3261E+04   .9999982  .0010951 -.0015347
T  585  2 .5400710E+07   1000001E+01  .5430E+03 -.1349E+05   .9999962  .0006333 -.0026775
T  586  2 .5394693E+07   1000000E+01 -.1076E+05 -.7254E+04   .9999967 -.0008027 -.0024326
T  587  2 .5394624E+07   1000002E+01  .2444E+03 -.9952E+04   .9999992  .0002763 -.0012400
T  588  2 .5404732E+07   1000000E+01 -.7078E+04 -.1311E+05   .9999968 -.0015422 -.0019903
T  589  2 .5392512E+07   1000001E+01 -.1627E+05  .1839E+04   .9999971 -.0022981 -.0006715
T  590  2 .5395839E+07   1000001E+01 -.3030E+03 -.6780E+04   .9999909  .0006746 -.0042043
T  591  2 .5384797E+07   1000002E+01 -.2784E+03 -.6383E+04   .9999929 -.0005999 -.0037186
T  592  2 .5401923E+07   1000000E+01  .1540E+03 -.4813E+04   .9999983  .0000795 -.0018462
T  593  2 .5381926E+07   1000001E+01  .3200E+04 -.2361E+04   .9999989 -.0002579 -.0014764
T  594  2 .5389376E+07   1000002E+01 -.5320E+04  .5804E+04   .9999958 -.0012886  .0025881
T  595  2 .5401045E+07   1000002E+01 -.8684E+03  .3518E+04   .9999989 -.0001536  .0014645
T  596  2 .5393226E+07   1000002E+01 -.3756E+05  .2844E+05   .9999079 -.0110056  .0079364
T  597  2 .5388755E+07   1000002E+01  .2884E+04 -.1419E+05   .9999999  .0000645 -.0004157
T  598  2 .5396453E+07   1000001E+01 -.5220E+04  .2124E+04   .9999998  .0004578  .0003188
T  599  2 .5395165E+07   1000002E+01 -.2944E+03 -.9904E+04   .9999880 -.0000314 -.0049081
T  600  2 .5385189E+07   1000002E+01 -.2391E+04 -.3035E+04   .9999972 -.0015391 -.0017834
T  601  2 .5401318E+07   1000003E+01  .3922E+04  .3182E+04   .9999955  .0007005  .0029251
T  602  2 .5387541E+07   1000001E+01  .1216E+05  .7362E+04   .9999782  .0047522  .0045738
T  603  2 .5391047E+07   1000001E+01 -.4994E+04 -.3627E+04   .9999971 -.0019690 -.0013887
T  604  2 .5388467E+07   1000001E+01 -.1208E+05  .2945E+05   .9999627 -.0015009  .0085044
T  605  2 .5385716E+07   1000001E+01 -.2944E+04 -.4004E+04   .9999976 -.0021529  .0004424
T  606  2 .5385621E+07   1000001E+01 -.1027E+04  .6866E+04   .9999981  .0010848  .0016211
T  607  2 .5391383E+07   1000000E+01  .3535E+03  .6068E+04   .9999969 -.0006961  .0023844
T  608  2 .5374380E+07   1000001E+01 -.5571E+04 -.6833E+04   .9999991 -.0013078 -.0002585
T  609  2 .5390182E+07   1000001E+01 -.3650E+05 -.1634E+05   .9999198 -.0103495 -.0072999
T  610  2 .5398984E+07   1000000E+01 -.1193E+04  .1708E+04   .9999993 -.0006290  .0010103
T  611  2 .5402512E+07   1000002E+01  .7758E+04  .1706E+05   .9999137 -.0037464  .0125936
T  612  2 .5384382E+07   1000001E+01  .6377E+04 -.6567E+04   .9999942  .0023687 -.0024608
T  613  2 .5396514E+07   1000003E+01 -.1199E+04  .5834E+04   .9999990  .0013820 -.0000574
T  614  2 .5396491E+07   1000001E+01 -.6260E+03  .2003E+04   .9999916 -.0029823 -.0028272
T  615  2 .5388127E+07   1000000E+01 -.8407E+04 -.7608E+04   .9999965 -.0007623 -.0025411
T  616  2 .5389062E+07   1000001E+01 -.1471E+04 -.6019E+04   .9999934 -.0017756 -.0031798
T  617  2 .5390262E+07   1000001E+01 -.1498E+04  .3969E+04   .9999970 -.0007697  .0023300
T  618  2 .5382947E+07   1000002E+01  .1421E+04  .1705E+04   .9999977  .0006190  .0020329
T  619  2 .5390951E+07   1000002E+01  .1010E+05 -.9624E+04   .9999766  .0044982 -.0051497
T  620  2 .5399255E+07   1000000E+01  .8024E+03 -.6692E+04   .9999983  .0012955 -.0012995
T  621  2 .5396742E+07   1000001E+01  .6049E+03  .6949E+04   .9999985 -.0010695  .0013555
T  622  2 .5389416E+07   1000002E+01 -.1334E+04 -.4927E+03   .9999971  .0000681  .0024264
T  623  2 .5393296E+07   1000002E+01  .7601E+03  .1355E+05   .9999863 -.0000816  .0052291
T  624  2 .5392145E+07   1000002E+01 -.3920E+04  .1403E+05   .9999923 -.0018540  .0034572
T  625  2 .5385300E+07   1000002E+01 -.1836E+05 -.3477E+04   .9999752 -.0070054  .0007721
T  626  2 .5385304E+07   1000001E+01 -.3944E+03 -.1951E+04   .9999999 -.0002388  .0001872
T  627  2 .5389885E+07   1000002E+01  .2444E+04  .6525E+04   .9999986  .0015586  .0006726
T  628  2 .5382687E+07   1000002E+01 -.5642E+03  .4972E+04   .9999985  .0001788  .0017479
T  629  2 .5386643E+07   1000002E+01 -.7783E+04  .5932E+03   .9999992  .0003661  .0011793
T  630  2 .5398288E+07   1000002E+01  .1119E+04 -.4952E+04   .9999991 -.0001298 -.0013661
T  631  2 .5391104E+07   1000002E+01  .1333E+04 -.2560E+04   .9999989  .0011193 -.0009990
T  632  2 .5402547E+07   1000001E+01 -.3195E+04 -.4367E+04   .9999999  .0003237  .0001607
T  633  2 .5404585E+07   1000002E+01 -.7346E+04 -.1945E+05   .9999897  .0001341 -.0045313
T  634  2 .5393963E+07   1000001E+01 -.1595E+04  .3909E+03   .9999998 -.0006577 -.0001383
T  635  2 .5394051E+07   1000001E+01 -.4159E+04  .5663E+03   .9999985 -.0011989  .0012534
T  636  2 .5393394E+07   1000001E+01 -.4653E+04  .3224E+04   .9999989  .0002559  .0014462
T  637  2 .5383433E+07   1000000E+01  .1298E+05  .1987E+05   .9999913  .0020903  .0036085
T  638  2 .5383474E+07   1000001E+01 -.7565E+04 -.3793E+05   .9998234 -.0021442 -.0186693
T  639  2 .5395517E+07   1000001E+01 -.5105E+04  .6383E+04   .9999972 -.0020533  .0012058
T  640  2 .5409231E+07   1000000E+01  .6075E+04 -.1069E+04   .9999971  .0023694 -.0004269
T  641  2 .5388823E+07   1000002E+01 -.1762E+05  .2596E+04   .9999878 -.0048365  .0010439
T  642  2 .5400835E+07   1000001E+01 -.2726E+03  .6303E+03   .9999999 -.0000950 -.0002869
T  643  2 .5385524E+07   1000001E+01  .5117E+03 -.8579E+04   .9999961  .0007183  .0026857
T  644  2 .5402277E+07   1000002E+01 -.3819E+04  .5578E+03   .9999976 -.0021862  .0000917
T  645  2 .5388966E+07   1000000E+01  .3858E+04 -.8838E+04   .9999963  .0018806 -.0019766
T  646  2 .5392433E+07   1000002E+01 -.1872E+04  .2848E+04   .9999997 -.0005836  .0004601
T  647  2 .5396530E+07   1000002E+01  .4387E+04 -.1432E+04   .9999996  .0007516  .0005487
T  648  2 .5395131E+07   1000002E+01  .7066E+04  .6431E+03   .9999998  .0001233 -.0006639
T  649  2 .5383014E+07   1000001E+01 -.2721E+05  .6023E+05   .9999445 -.0037020  .0098621
T  650  2 .5385694E+07   1000002E+01  .1584E+05 -.8886E+04   .9999523  .0073785 -.0063982
T  651  2 .5388206E+07   1000002E+01 -.1951E+03 -.1729E+04   .9999988  .0008786 -.0012694
T  652  2 .5392202E+07   1000002E+01  .1118E+05  .9230E+04   .9999941  .0020113  .0027704
T  653  2 .5394810E+07   1000001E+01 -.3872E+05 -.2080E+05   .9988120 -.0411587 -.0260867
T  654  2 .5392694E+07   1000000E+01  .1725E+04 -.3431E+04   .9999995 -.0002617 -.0010077
T  655  2 .5390193E+07   1000001E+01 -.4543E+04 -.4348E+04   .9999986 -.0008200 -.0014784
T  656  2 .5401729E+07   1000000E+01 -.1215E+03  .3161E+04   .9999995  .0009671  .0003789
T  657  2 .5398364E+07   1000001E+01  .3695E+03  .4415E+04   .9999993  .0008621 -.0008563
T  658  2 .5384760E+07   1000002E+01  .7289E+02  .4009E+04   .9999983  .0001627  .0018461
T  659  2 .5389137E+07   1000002E+01  .9630E+04 -.7347E+04   .9999833  .0054864 -.0018222
T  660  2 .5387213E+07   1000000E+01  .4964E+04 -.1329E+05   .9999939  .0005197 -.0034610
T  661  2 .5383474E+07   1000002E+01 -.2088E+05  .1928E+05   .9999916 -.0025327  .0032132
T  662  2 .5391021E+07   1000002E+01 -.6084E+03 -.3821E+04   .9999979 -.0003547 -.0020298
T  663  2 .5407027E+07   1000002E+01  .1175E+05  .2808E+04   .9999953  .0030641  .0002261
T  664  2 .5389333E+07   1000002E+01 -.8962E+04  .1092E+05   .9999907 -.0022299  .0036970
T  665  2 .5393521E+07   1000000E+01 -.2152E+04  .1792E+04   .9999985 -.0005734 -.0016316
T  666  2 .5393254E+07   1000002E+01 -.5019E+03 -.7027E+04   .9999961  .0015464 -.0023352
T  667  2 .5388512E+07   1000001E+01 -.5669E+04  .1646E+05   .9999995 -.0009056  .0004862
T  668  2 .5397475E+07   1000002E+01  .2202E+04 -.3488E+03   .9999962  .0020535  .0018281
T  669  2 .5387941E+07   1000002E+01 -.1941E+05 -.1369E+05   .9999629 -.0068264 -.0052627
T  670  2 .5385777E+07   1000000E+01  .8669E+04 -.2827E+04   .9999912  .0041169 -.0008037
T  671  2 .5389561E+07   1000002E+01 -.4175E+03  .3237E+04   .9999986  .0012653 -.0010758
T  672  2 .5401575E+07   1000002E+01  .1336E+04  .8338E+03   .9999992 -.0004955 -.0012013
T  673  2 .5405720E+07   1000002E+01 -.9080E+04  .3985E+03   .9999981 -.0016347 -.0010221
T  674  2 .5402023E+07   1000002E+01  .1237E+04 -.8096E+04   .9999967  .0011543 -.0022931
T  675  2 .5399050E+07   1000002E+01 -.6933E+04 -.4108E+04   .9999999 -.0001067 -.0000085
T  676  2 .5385594E+07   1000002E+01 -.7230E+03 -.6450E+04   .9999946  .0013769 -.0029810
T  677  2 .5397863E+07   1000001E+01 -.3545E+03  .2588E+04   .9999994  .0004638  .0009617
T  678  2 .5397228E+07   1000000E+01 -.1693E+05  .4908E+04   .9999935 -.0034857 -.0009298
T  679  2 .5393338E+07   1000002E+01 -.2313E+04  .6661E+04   .9999913 -.0001165  .0041653
T  680  2 .5400285E+07   1000001E+01 -.4516E+04 -.7036E+03   .9999986 -.0016370  .0003589
T  681  2 .5392639E+07   1000003E+01 -.1466E+04  .6496E+04   .9999997  .0001619  .0007051
T  682  2 .5395469E+07   1000001E+01 -.2308E+03  .1720E+05   .9999940 -.0004315  .0034317
T  683  2 .5387962E+07   1000002E+01  .1276E+05 -.9869E+04   .9999930  .0034478 -.0014191
T  684  2 .5401388E+07   1000001E+01 -.6488E+04 -.1066E+05   .9999950 -.0012706 -.0029042
T  685  2 .5395696E+07   1000003E+01 -.7665E+03  .1623E+05   .9999965 -.0002213  .0026331
T  686  2 .5388737E+07   1000002E+01  .9433E+04 -.3792E+04   .9999974  .0022864 -.0000911
T  687  2 .5399619E+07   1000001E+01 -.6745E+04  .6359E+04   .9999979 -.0009410  .0018092
T  688  2 .5398351E+07   1000002E+01  .1808E+05  .6885E+04   .9999956  .0026642  .0013120
T  689  2 .5384737E+07   1000000E+01  .5010E+04 -.7146E+04   .9999970  .0013774 -.0020070
T  690  2 .5393306E+07   1000000E+01 -.8267E+04  .4147E+04   .9999986 -.0008885  .0013943
T  691  2 .5393724E+07   1000000E+01 -.8486E+04  .5894E+04   .9999994 -.0009528  .0005565
T  692  2 .5382096E+07   1000001E+01 -.7648E+03  .4658E+04   .9999999 -.0000944  .0003835
T  693  2 .5381174E+07   1000002E+01  .4456E+05  .3691E+05   .9998503  .0104602  .0137816
T  694  2 .5398342E+07   1000001E+01  .6353E+04 -.8615E+04   .9999944  .0019331 -.0027261
T  695  2 .5400172E+07   1000002E+01  .1240E+05  .7054E+04   .9999914  .0034143  .0023562
T  696  2 .5392259E+07   1000000E+01  .9057E+04 -.1558E+05   .9999940  .0030496 -.0016569
T  697  2 .5393426E+07   1000002E+01 -.8264E+04  .3874E+04   .9999994 -.0009673  .0005934
T  698  2 .5383332E+07   1000002E+01  .8924E+04  .8937E+04   .9999856  .0046387  .0027075
T  699  2 .5392865E+07   1000003E+01  .1260E+05  .2171E+05   .9999788  .0046486  .0045495
T  700  2 .5380763E+07   1000002E+01  .6784E+04 -.9367E+04   .9999969  .0005714 -.0024247
T  701  2 .5397407E+07   1000002E+01  .3791E+04  .5262E+04   .9999954  .0030132  .0002554
T  702  2 .5389589E+07   1000002E+01  .7025E+04 -.3984E+04   .9999974  .0002414 -.0022658
T  703  2 .5386011E+07   1000002E+01 -.8197E+04 -.9564E+04   .9999909  .0010777 -.0041249
T  704  2 .5384907E+07   1000001E+01 -.2498E+04  .1828E+04   .9999986 -.0017002  .0000094
T  705  2 .5388941E+07   1000001E+01  .1651E+05  .6376E+03   .9999915  .0040981 -.0003294
T  706  2 .5398728E+07   1000003E+01  .3119E+04  .1268E+05   .9999914  .0016291  .0038105
T  707  2 .5386809E+07   1000002E+01 -.2737E+04 -.3342E+04   .9999950 -.0017401 -.0026531
T  708  2 .5388297E+07   1000002E+01  .2981E+04  .1135E+05   .9999999  .0002775  .0004284
T  709  2 .5388303E+07   1000001E+01  .3353E+04 -.1234E+04   .9999977  .0019143 -.0009279
T  710  2 .5401052E+07   1000001E+01 -.1958E+04 -.1007E+04   .9999995 -.0004358 -.0008732
T  711  2 .5394505E+07   1000002E+01  .2528E+04  .3959E+04   .9999988 -.0012001  .0009330
T  712  2 .5387807E+07   1000002E+01 -.2403E+05 -.8533E+04   .9999991 -.0012197  .0005401
T  713  2 .5383793E+07   1000002E+01 -.4413E+04  .2145E+04   .9999999  .0001516 -.0004779
T  714  2 .5396538E+07   1000002E+01 -.1487E+04  .1317E+04   .9999972 -.0009989 -.0021545
T  715  2 .5387392E+07   1000001E+01 -.7126E+04 -.1128E+03   .9999980 -.0003187  .0019657
T  716  2 .5400529E+07   1000002E+01 -.3428E+04  .4335E+04   .9999981 -.0017031  .0008979
T  717  2 .5397489E+07   1000003E+01 -.5326E+03 -.2749E+04   .9999988  .0000450 -.0015286
T  718  2 .5398628E+07   1000001E+01 -.6398E+04  .7110E+04   .9999967 -.0014495  .0021318
T  719  2 .5388868E+07   1000003E+01 -.8393E+04 -.5949E+04   .9999964 -.0015567 -.0021804
T  720  2 .5398075E+07   1000002E+01  .4160E+04 -.1088E+05   .9999713  .0003742 -.0075650
T  721  2 .5381473E+07   1000001E+01 -.3592E+04 -.7706E+03   .9999970 -.0023705  .0006396
T  722  2 .5399431E+07   1000001E+01  .1410E+05 -.3902E+03   .9999931  .0035018 -.0012615
T  723  2 .5396210E+07   1000001E+01 -.3980E+04 -.3511E+04   .9999973 -.0017149 -.0015385
T  724  2 .5394384E+07   1000001E+01  .2180E+04  .6333E+04   .9999977  .0005966  .0020505
T  725  2 .5393316E+07   1000001E+01  .4069E+04  .1183E+04   .9999992 -.0012419 -.0001939
T  726  2 .5392397E+07   1000002E+01  .1353E+03 -.4768E+04   .9999995  .0005816 -.0008671
T  727  2 .5392152E+07   1000002E+01  .1561E+04  .1150E+05   .9999992 -.0003303  .0011901
T  728  2 .5399575E+07   1000002E+01 -.8443E+03  .1095E+04   .9999998  .0004317  .0005530
T  729  2 .5387221E+07   1000003E+01 -.1682E+04  .1964E+04   .9999989 -.0011459  .0009155
T  730  2 .5388090E+07   1000000E+01 -.3431E+04 -.1422E+04   .9999999 -.0004083  .0000744
T  731  2 .5384841E+07   1000001E+01 -.1091E+04  .2075E+04   .9999980 -.0015659  .0012770
T  732  2 .5381832E+07   1000001E+01  .3780E+05  .1322E+04   .9999197  .0126675 -.0001778
T  733  2 .5400142E+07   1000001E+01  .1077E+05  .9223E+04   .9999886  .0035861  .0031533
T  734  2 .5399243E+07   1000002E+01  .3558E+04  .6702E+04   .9999964  .0018817  .0019271
T  735  2 .5390233E+07   1000001E+01  .3863E+04 -.5993E+03   .9999965  .0019736 -.0017892
T  736  2 .5397481E+07   1000002E+01  .3891E+03  .1063E+04   .9999998  .0004459 -.0004827
T  737  2 .5400920E+07   1000001E+01 -.2686E+04  .6756E+04   .9999690 -.0004541  .0078603
T  738  2 .5395189E+07   1000000E+01  .4207E+04  .5628E+04   .9999954  .0026907  .0013933
T  739  2 .5396618E+07   1000000E+01 -.4418E+04 -.3546E+04   .9999991 -.0011572 -.0006594
T  740  2 .5395691E+07   1000001E+01 -.3476E+03 -.2643E+04   .9999973 -.0013678 -.0018683
T  741  2 .5386742E+07   1000002E+01  .1557E+04  .2735E+04   .9999985  .0015632 -.0007488
T  742  2 .5385830E+07   1000003E+01 -.1428E+05  .2229E+05   .9999713 -.0050925  .0056044
T  743  2 .5394310E+07   1000002E+01 -.9041E+04  .2510E+04   .9999979 -.0014506  .0014750
T  744  2 .5386809E+07   1000000E+01  .5116E+03  .3166E+04   .9999988 -.0000052  .0015490
T  745  2 .5400900E+07   1000002E+01 -.9550E+03  .3187E+04   .9999971 -.0004606  .0023714
T  746  2 .5390746E+07   1000003E+01  .4155E+04  .7403E+04   .9999953  .0027469  .0013442
T  747  2 .5388396E+07   1000002E+01  .6397E+04  .6509E+04   .9999980  .0020073 -.0000622
T  748  2 .5391500E+07   1000001E+01  .2778E+04 -.2138E+04   .9999923  .0002168 -.0039283
T  749  2 .5393609E+07   1000001E+01  .1304E+04 -.5528E+04   .9999989 -.0005205 -.0013825
T  750  2 .5392019E+07   1000002E+01 -.4027E+04  .1220E+05   .9999970 -.0005859  .0023602
T  751  2 .5402336E+07   1000001E+01  .3140E+04 -.1898E+04   .9999992  .0012139 -.0002732
T  752  2 .5385813E+07   1000000E+01 -.2309E+04  .1428E+05   .9999754 -.0027313  .0064657
T  753  2 .5398630E+07   1000002E+01 -.5315E+04 -.4332E+03   .9999974 -.0022388  .0005295
T  754  2 .5385288E+07   1000002E+01 -.1101E+05 -.6000E+04   .9999961 -.0023733 -.0014908
T  755  2 .5400479E+07   1000003E+01 -.2843E+04  .9063E+04   .9999915 -.0015518  .0038079
T  756  2 .5393453E+07   1000001E+01 -.8064E+04  .6193E+04   .9999981 -.0014669  .0012853
T  757  2 .5393693E+07   1000001E+01  .1092E+05  .2356E+04   .9999950  .0031497  .0003245
T  758  2 .5387062E+07   1000000E+01 -.4459E+01  .6530E+04   .9999995 -.0006413  .0008181
T  759  2 .5395578E+07   1000001E+01 -.9541E+03  .1488E+05   .9999966  .0002926  .0025969
