============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  33 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  254  2 .1270744E+07   3300000E+02  .1480E+07  .2058E+06   .9999276 -.0078733 -.0090967
T  255  2 .1310696E+07   3300000E+02 -.1115E+07 -.1397E+07   .9999583 -.0077351  .0048445
T  256  2 .1261958E+07   3300000E+02  .2219E+07  .3832E+07   .9999869  .0003482 -.0050979
T  257  2 .1219441E+07   3300000E+02  .1839E+07 -.7469E+07   .9975309  .0190846 -.0675865
T  258  2 .1278548E+07   3300000E+02 -.1169E+07 -.6084E+07   .9988814 -.0367597 -.0297432
T  259  2 .1289009E+07   3300000E+02  .5771E+06  .2192E+06   .9992134 -.0084535  .0387430
T  260  2 .1208453E+07   3300000E+02  .2181E+07  .2013E+07   .9996481  .0248069  .0094002
T  261  2 .1285416E+07   3300000E+02  .2914E+07 -.1798E+07   .9993617  .0239162 -.0265382
T  262  2 .1184865E+07   3300000E+02  .1520E+08 -.1493E+08   .9971647  .0681476 -.0319134
T  263  2 .1085405E+07   3300000E+02  .7523E+06 -.1072E+07   .9997540 -.0201811 -.0091970
T  264  2 .1286251E+07   3300000E+02  .8296E+06 -.7133E+07   .9975770 -.0069265 -.0692259
T  265  2 .1059459E+07   3300000E+02  .1503E+08 -.2226E+08   .9977655  .0322316 -.0585242
T  266  2 .1255537E+07   3300000E+02  .6906E+06  .4919E+07   .9992121 -.0032598  .0395535
T  267  2 .1149815E+07   3300000E+02 -.1235E+07 -.2758E+07   .9992758  .0137654 -.0354744
T  268  2 .1114588E+07   3300000E+02 -.3296E+07 -.4799E+06   .9992620 -.0114978 -.0366509
T  269  2 .1173549E+07   3300000E+02 -.3779E+07 -.3728E+07   .9999588 -.0088982 -.0017973
T  270  2 .1323483E+07   3300000E+02  .2532E+07  .4401E+07   .9998653 -.0162441  .0023544
T  271  2 .1306847E+07   3300000E+02  .6137E+06  .1396E+07   .9998159 -.0181997  .0060805
T  272  2 .1110780E+07   3300000E+02 -.3106E+07 -.7687E+06   .9988592  .0290867  .0378719
T  273  2 .1156695E+07   3300000E+02 -.2201E+07  .2436E+07   .9990584 -.0317077  .0296135
T  274  2 .1238913E+07   3300000E+02 -.1043E+07  .4180E+07   .9995349  .0174373  .0250179
T  275  2 .1299527E+07   3300000E+02  .3552E+06  .9763E+07   .9963484 -.0260056  .0813241
T  276  2 .1295698E+07   3300000E+02  .3674E+07  .2730E+06   .9990843  .0372531 -.0210410
T  277  2 .1254913E+07   3300000E+02  .1250E+07  .3247E+07   .9992983  .0276274  .0252914
T  278  2 .1360215E+07   3300000E+02 -.3206E+07  .1697E+07   .9997706  .0023290  .0212916
T  279  2 .1151395E+07   3300000E+02 -.1795E+07 -.4211E+07   .9990099 -.0019878 -.0444433
T  280  2 .1127667E+07   3300000E+02  .2528E+06  .1756E+07   .9999537 -.0084859 -.0045475
T  281  2 .1203617E+07   3300000E+02  .6608E+07 -.1768E+08   .9953122  .0619573 -.0742627
T  282  2 .1260312E+07   3300000E+02 -.2141E+06 -.4391E+07   .9986321 -.0522838 -.0004950
T  283  2 .1178233E+07   3300000E+02 -.3961E+07 -.1337E+07   .9999290  .0035574 -.0113749
T  284  2 .1241933E+07   3300000E+02 -.1199E+07  .6053E+06   .9996614 -.0033388 -.0258049
T  285  2 .1188825E+07   3300000E+02 -.1118E+07  .7484E+07   .9766382 -.2111153 -.0401021
T  286  2 .1219080E+07   3300000E+02 -.3290E+07 -.2086E+07   .9991567 -.0103130 -.0397422
T  287  2 .1189416E+07   3300000E+02  .9306E+06  .3572E+07   .9886940 -.0169712 -.1489838
T  288  2 .1142702E+07   3300000E+02 -.2446E+08 -.9866E+06   .9850984 -.1719809 -.0019540
T  289  2 .1161825E+07   3300000E+02 -.1218E+07 -.2493E+07   .9984075  .0367896 -.0427671
T  290  2 .1149889E+07   3300000E+02 -.2292E+07  .6391E+07   .9993547 -.0357013  .0039433
T  291  2 .1273852E+07   3300000E+02 -.1379E+07  .2596E+07   .9996045 -.0082505  .0268848
T  292  2 .1208391E+07   3300000E+02  .3449E+07  .5033E+06   .9961859  .0706034 -.0512726
T  293  2 .1222351E+07   3300000E+02 -.4106E+07 -.1173E+07   .9996119  .0164017  .0225182
T  294  2 .1249910E+07   3300000E+02 -.4482E+05  .3329E+07   .9975356  .0399705  .0576639
T  295  2 .1238024E+07   3300000E+02 -.1019E+08  .1612E+07   .9985836 -.0532043 -.0002304
T  296  2 .1191654E+07   3300000E+02  .5374E+07 -.8316E+06   .9985613  .0535014  .0035820
T  297  2 .1097354E+07   3300000E+02 -.3320E+07 -.7418E+07   .9976132 -.0349822 -.0595323
T  298  2 .1218430E+07   3300000E+02 -.6151E+06 -.5353E+07   .9991640 -.0385231 -.0136878
T  299  2 .1196709E+07   3300000E+02  .2770E+07  .2245E+07   .9996488  .0167360  .0205488
T  300  2 .1234676E+07   3300000E+02  .2943E+07 -.3293E+07   .9991160  .0385154 -.0168447
T  301  2 .1207171E+07   3300000E+02  .1607E+07  .1257E+07   .9995263 -.0307765 -.0000833
T  302  2 .1201633E+07   3300000E+02  .1128E+06  .1442E+07   .9999020 -.0139914 -.0003836
T  303  2 .1284928E+07   3300000E+02 -.2795E+07  .1797E+07   .9996512 -.0255808 -.0065710
T  304  2 .1152375E+07   3300000E+02  .4760E+06  .6137E+07   .9968923  .0204966  .0760636
T  305  2 .1270875E+07   3300000E+02  .1018E+07  .3043E+07   .9995516  .0200692  .0222227
T  306  2 .1210118E+07   3300000E+02 -.2335E+07  .7649E+06   .9999059  .0119302  .0067742
T  307  2 .1290352E+07   3300000E+02  .5685E+07 -.5439E+07   .9996640  .0085912 -.0244566
T  308  2 .1231401E+07   3300000E+02 -.1271E+08 -.5355E+07   .9992184 -.0358216 -.0167138
T  309  2 .1162305E+07   3300000E+02 -.1250E+08  .3121E+07   .9977123 -.0666935  .0110508
T  310  2 .1213641E+07   3300000E+02 -.6166E+07 -.1885E+07   .9999272  .0043464  .0112524
T  311  2 .1137613E+07   3300000E+02  .1049E+07  .1403E+07   .9993374 -.0089154  .0352896
T  312  2 .1182348E+07   3300000E+02  .4728E+07  .8083E+07   .9972675  .0607441  .0420436
T  313  2 .1275635E+07   3300000E+02 -.5171E+07  .6548E+06   .9980867 -.0596688 -.0162034
T  314  2 .1222501E+07   3300000E+02 -.1088E+08  .2335E+07   .9980779 -.0594438 -.0175202
T  315  2 .1249767E+07   3300000E+02  .1802E+07 -.1203E+07   .9995918 -.0052969 -.0280727
T  316  2 .1199379E+07   3300000E+02  .2681E+07 -.2881E+07   .9997689  .0211873 -.0036389
T  317  2 .1273707E+07   3300000E+02 -.3401E+07  .2833E+07   .9994871 -.0179976  .0264879
T  318  2 .1289896E+07   3300000E+02  .3620E+07  .2500E+07   .9997638  .0202121  .0079871
T  319  2 .1230931E+07   3300000E+02 -.1187E+07  .8356E+06   .9992094 -.0377907  .0123486
T  320  2 .1277602E+07   3300000E+02  .1298E+07 -.2324E+07   .9997608 -.0007345 -.0218608
T  321  2 .1165124E+07   3300000E+02 -.5121E+07 -.6221E+07   .9992735 -.0364569 -.0111049
T  322  2 .1240408E+07   3300000E+02 -.8266E+06 -.3296E+07   .9999614  .0062605 -.0061644
T  323  2 .1163153E+07   3300000E+02 -.2178E+07 -.3125E+07   .9981683  .0247514 -.0552031
T  324  2 .1138744E+07   3300000E+02 -.9354E+06  .1051E+06   .9993927 -.0339780 -.0077244
T  325  2 .1286784E+07   3300000E+02  .4236E+07 -.2839E+07   .9994391 -.0295722 -.0157168
T  326  2 .1109740E+07   3300000E+02  .2960E+07  .7237E+07   .9992067  .0005403  .0398204
T  327  2 .1286981E+07   3300000E+02  .7036E+07  .1168E+07   .9976948  .0676578  .0052359
T  328  2 .1175167E+07   3300000E+02  .6034E+06  .3053E+07   .9995097  .0146321  .0276824
T  329  2 .1115175E+07   3300000E+02 -.1591E+07 -.9863E+07   .9960132 -.0170589 -.0875593
T  330  2 .1116725E+07   3300000E+02 -.1286E+07  .1553E+07   .9995080 -.0212850  .0230374
T  331  2 .9161277E+06   3300000E+02 -.2932E+08 -.2321E+08   .9819865 -.1420976 -.1245422
T  332  2 .1265938E+07   3300000E+02 -.5019E+07  .5168E+06   .9992513 -.0369839 -.0113624
T  333  2 .1257888E+07   3300000E+02  .2681E+07  .1447E+07   .9994999  .0229335  .0217731
T  334  2 .1245931E+07   3300000E+02 -.1894E+06  .1917E+07   .9997707 -.0058503  .0205980
T  335  2 .1055677E+07   3300000E+02 -.5883E+07 -.3450E+07   .9995056  .0285240  .0132290
T  336  2 .1138163E+07   3300000E+02  .5241E+05 -.4615E+07   .9992851  .0205884  .0317093
T  337  2 .1267657E+07   3300000E+02 -.3817E+06  .2280E+07   .9996774  .0147587 -.0206700
T  338  2 .1237083E+07   3300000E+02 -.7139E+06 -.5559E+07   .9965108 -.0580914 -.0599302
T  339  2 .1221556E+07   3300000E+02 -.6439E+07  .9912E+06   .9983665 -.0553257  .0142612
T  340  2 .1131448E+07   3300000E+02 -.6763E+06 -.2443E+06   .9994309 -.0337333 -.0000614
T  341  2 .1140524E+07   3300000E+02 -.1580E+07 -.6680E+07   .9995881 -.0137498 -.0251917
T  342  2 .1146256E+07   3300000E+02 -.1682E+07 -.5541E+07   .9988206 -.0330480 -.0355694
T  343  2 .1130507E+07   3300000E+02 -.2021E+07 -.6671E+07   .9984182 -.0453749 -.0332005
T  344  2 .1234371E+07   3300000E+02 -.6571E+07  .2339E+07   .9979823 -.0631350  .0067273
T  345  2 .1256832E+07   3300000E+02  .3059E+06  .1602E+07   .9998931 -.0082974  .0120426
T  346  2 .1162613E+07   3300000E+02  .8194E+06  .8030E+07   .9994020  .0123521  .0322966
T  347  2 .1319606E+07   3300000E+02 -.2992E+06 -.8018E+06   .9999900  .0021758 -.0039176
T  348  2 .1220750E+07   3300000E+02  .1400E+06 -.4683E+07   .9992730  .0195983 -.0327014
T  349  2 .1252190E+07   3300000E+02  .1418E+07  .3632E+06   .9994108 -.0035818  .0341353
T  350  2 .1164843E+07   3300000E+02 -.6601E+07  .2541E+07   .9994322 -.0237596  .0238895
T  351  2 .1189477E+07   3300000E+02  .2736E+07 -.8954E+06   .9995073  .0308026  .0060240
T  352  2 .1213309E+07   3300000E+02  .4919E+07 -.2240E+07   .9985257  .0521471 -.0150704
T  353  2 .1236113E+07   3300000E+02 -.3895E+07  .3426E+07   .9992532 -.0376685 -.0086057
T  354  2 .1252801E+07   3300000E+02 -.6726E+06  .4503E+06   .9999798 -.0063555 -.0001054
T  355  2 .1229113E+07   3300000E+02  .5785E+07  .8755E+06   .9995842  .0255722 -.0133199
T  356  2 .1274725E+07   3300000E+02 -.1384E+07  .2632E+07   .9999783  .0065924 -.0000194
T  357  2 .1157861E+07   3300000E+02  .6506E+06  .1211E+07   .9995237 -.0203073  .0232370
T  358  2 .1071319E+07   3300000E+02  .5242E+07  .3200E+07   .9993329  .0185261  .0314742
T  359  2 .1224384E+07   3300000E+02 -.1941E+06 -.2126E+07   .9998346 -.0116631 -.0139518
T  360  2 .1213028E+07   3300000E+02 -.7050E+06 -.2239E+07   .9999538  .0094966  .0015170
T  361  2 .1188499E+07   3300000E+02 -.4889E+07  .2879E+07   .9991827 -.0372148  .0157816
T  362  2 .1164153E+07   3300000E+02 -.3037E+07  .4586E+06   .9999422  .0087702 -.0062138
T  363  2 .1122062E+07   3300000E+02  .1249E+07  .6503E+06   .9995349  .0057247  .0299524
T  364  2 .1312459E+07   3300000E+02 -.1272E+06 -.7978E+07   .9989475 -.0181535 -.0421221
T  365  2 .1128045E+07   3300000E+02  .1036E+07  .5767E+07   .9971476  .0099870  .0748121
T  366  2 .1112326E+07   3300000E+02  .4893E+07 -.7293E+07   .9975031  .0196809 -.0678249
T  367  2 .1204735E+07   3300000E+02 -.3117E+07  .3397E+07   .9991962 -.0400614  .0014173
T  368  2 .1164175E+07   3300000E+02  .6649E+06  .1883E+07   .9997494 -.0005966  .0223771
T  369  2 .1141394E+07   3300000E+02 -.7839E+07  .1064E+08   .9988297 -.0178486  .0449509
T  370  2 .1102249E+07   3300000E+02 -.5581E+07  .1818E+06   .9982028 -.0498158  .0333091
T  371  2 .1285676E+07   3300000E+02  .1367E+07 -.8464E+06   .9995983  .0154358 -.0237700
T  372  2 .1194146E+07   3300000E+02 -.1295E+07  .2307E+07   .9996597  .0040397  .0257696
T  373  2 .1160822E+07   3300000E+02 -.7572E+07  .2288E+07   .9964264 -.0787788  .0304682
T  374  2 .1104977E+07   3300000E+02 -.1588E+08  .9567E+07   .9922416 -.0874803  .0883389
T  375  2 .1286754E+07   3300000E+02  .3582E+07  .2734E+07   .9999452  .0102382 -.0021639
T  376  2 .1236044E+07   3300000E+02 -.6171E+07  .1867E+07   .9995327 -.0286199 -.0107384
T  377  2 .1234837E+07   3300000E+02 -.1685E+07 -.3046E+07   .9997196 -.0214661 -.0099915
T  378  2 .1197744E+07   3300000E+02 -.6727E+07  .1656E+07   .9993305 -.0159046  .0329483
T  379  2 .1320682E+07   3300000E+02  .4656E+07  .3601E+04   .9994967  .0314763  .0039406
T  380  2 .1162280E+07   3300000E+02 -.1062E+07  .1665E+07   .9996873 -.0003596  .0250017
T  381  2 .1154004E+07   3300000E+02  .1311E+08 -.3076E+07   .9974746  .0631519  .0325001
T  382  2 .1196459E+07   3300000E+02  .3534E+07 -.2738E+07   .9999299  .0063371 -.0100047
T  383  2 .1180905E+07   3300000E+02 -.4340E+07 -.7686E+07   .9930352 -.0688961 -.0955743
T  384  2 .1175013E+07   3300000E+02 -.8023E+07  .1721E+08   .9985966 -.0122106  .0515343
T  385  2 .1249627E+07   3300000E+02  .2076E+07 -.2352E+07   .9984470 -.0133400 -.0540887
T  386  2 .1183010E+07   3300000E+02 -.6017E+07 -.2603E+06   .9994782 -.0287757  .0146692
T  387  2 .1242545E+07   3300000E+02 -.1695E+07 -.8463E+06   .9992616 -.0129301  .0361809
T  388  2 .1287911E+07   3300000E+02 -.1161E+08  .2235E+07   .9978573 -.0485288  .0438833
T  389  2 .1260952E+07   3300000E+02 -.4641E+07 -.4079E+06   .9996501  .0243475 -.0103423
T  390  2 .1181413E+07   3300000E+02 -.9511E+06  .1807E+07   .9995191 -.0192051 -.0243454
T  391  2 .1127287E+07   3300000E+02 -.3490E+07  .6105E+06   .9999909 -.0042718 -.0000301
T  392  2 .1269585E+07   3300000E+02 -.2831E+07 -.2582E+07   .9997105  .0240595 -.0000557
T  393  2 .1177971E+07   3300000E+02 -.2559E+07  .4899E+06   .9995199 -.0236826  .0199753
T  394  2 .1125647E+07   3300000E+02 -.3303E+07 -.4970E+06   .9983521 -.0464860 -.0336477
T  395  2 .1258953E+07   3300000E+02 -.1188E+08  .3769E+07   .9988573 -.0434918  .0198129
T  396  2 .1245346E+07   3300000E+02  .3841E+06  .5205E+07   .9991892 -.0259137  .0308114
T  397  2 .1106570E+07   3300000E+02  .4206E+07 -.9597E+06   .9977509  .0521499  .0421135
T  398  2 .1179442E+07   3300000E+02 -.1344E+08 -.8928E+07   .9946358 -.0923170 -.0466612
T  399  2 .1285198E+07   3300000E+02 -.3298E+07  .1643E+07   .9994448  .0303845  .0136719
T  400  2 .1225725E+07   3300000E+02 -.2585E+07 -.1612E+07   .9999923  .0013182  .0036839
T  401  2 .1205442E+07   3300000E+02 -.1318E+07 -.1439E+07   .9984163 -.0496293 -.0264927
T  402  2 .1196586E+07   3300000E+02 -.5054E+07  .2288E+07   .9980557 -.0424209  .0456641
T  403  2 .1349507E+07   3300000E+02  .2298E+06  .7098E+07   .9972718  .0052894  .0736273
T  404  2 .1215082E+07   3300000E+02 -.6499E+06  .1318E+07   .9999583  .0063707  .0065454
T  405  2 .1297177E+07   3300000E+02 -.5482E+07 -.3139E+07   .9974630 -.0465608 -.0538480
T  406  2 .1254563E+07   3300000E+02 -.6062E+07 -.2460E+07   .9976289 -.0687694 -.0027134
T  407  2 .1228520E+07   3300000E+02 -.3446E+07 -.1042E+07   .9963941 -.0765199 -.0366545
T  408  2 .1093491E+07   3300000E+02  .9551E+07  .2428E+08   .9907531  .0824324  .1077641
T  409  2 .1193169E+07   3300000E+02  .5556E+07 -.4369E+07   .9989299  .0353669 -.0298045
T  410  2 .1251483E+07   3300000E+02 -.3790E+07  .1853E+07   .9996526  .0239731  .0109536
T  411  2 .1210717E+07   3300000E+02  .9314E+06  .3251E+07   .9969269 -.0609170 -.0492525
T  412  2 .1250128E+07   3300000E+02  .1285E+07  .7121E+06   .9999736  .0070200 -.0018908
T  413  2 .1187382E+07   3300000E+02  .1552E+07  .2265E+07   .9994248  .0083585  .0328672
T  414  2 .1216234E+07   3300000E+02  .2675E+07  .1370E+07   .9995782  .0095848  .0274154
T  415  2 .1183817E+07   3300000E+02 -.2908E+07 -.1098E+07   .9993234 -.0312430 -.0194061
T  416  2 .1134298E+07   3300000E+02 -.3804E+06  .1103E+06   .9977384 -.0671373 -.0032739
T  417  2 .1183111E+07   3300000E+02  .6601E+07 -.3806E+07   .9979862  .0555602 -.0306041
T  418  2 .1281712E+07   3300000E+02 -.8121E+06 -.1519E+07   .9995367 -.0271140 -.0138315
T  419  2 .1227199E+07   3300000E+02 -.9863E+06  .7137E+06   .9998968  .0120093  .0078870
T  420  2 .1164323E+07   3300000E+02 -.3210E+07  .6557E+07   .9976798 -.0144112  .0665377
T  421  2 .1212337E+07   3300000E+02  .5665E+07 -.5933E+07   .9980328  .0541955 -.0315165
T  422  2 .1107468E+07   3300000E+02 -.4014E+07  .4259E+07   .9995978 -.0158129  .0235409
T  423  2 .1258145E+07   3300000E+02 -.2584E+06  .4890E+07   .9992951  .0145295  .0346145
T  424  2 .1275823E+07   3300000E+02  .3100E+06  .5680E+07   .9993466  .0250236  .0260798
T  425  2 .1220356E+07   3300000E+02  .1976E+07 -.2407E+07   .9986600  .0078947 -.0511448
T  426  2 .1155813E+07   3300000E+02  .4066E+07 -.3179E+07   .9976235  .0232531 -.0648580
T  427  2 .1156216E+07   3300000E+02 -.1791E+07  .2261E+07   .9994772  .0204727  .0250245
T  428  2 .1233526E+07   3300000E+02  .3046E+07  .4012E+07   .9999407  .0022031 -.0106638
T  429  2 .1208896E+07   3300000E+02 -.1470E+07 -.1487E+07   .9992816 -.0306401 -.0223051
T  430  2 .1207941E+07   3300000E+02  .2281E+06 -.2484E+07   .9998786  .0088392 -.0128303
T  431  2 .1124816E+07   3300000E+02 -.2785E+07 -.2684E+07   .9997165 -.0148860 -.0185822
T  432  2 .1165661E+07   3300000E+02  .2344E+06  .3319E+07   .9993321  .0021935  .0364777
T  433  2 .1179168E+07   3300000E+02  .2077E+05 -.2583E+07   .9998225 -.0108074 -.0154349
T  434  2 .1210193E+07   3300000E+02  .7204E+07  .4000E+06   .9990281  .0427302  .0108183
T  435  2 .1233752E+07   3300000E+02  .2296E+07  .3592E+07   .9984917  .0326458  .0441436
T  436  2 .1140351E+07   3300000E+02  .5878E+07  .5238E+06   .9980103 -.0558689 -.0292267
T  437  2 .1245566E+07   3300000E+02 -.5837E+07  .5120E+07   .9987490 -.0081457  .0493361
T  438  2 .1237120E+07   3300000E+02 -.5795E+07 -.7936E+07   .9996507 -.0156836 -.0212698
T  439  2 .1254825E+07   3300000E+02 -.1068E+08  .8173E+05   .9981688 -.0548875 -.0254248
T  440  2 .1167839E+07   3300000E+02  .4037E+07 -.8161E+07   .9965847  .0123257 -.0816519
T  441  2 .1215076E+07   3300000E+02 -.2269E+07  .3623E+07   .9967587 -.0240691  .0767638
T  442  2 .1183676E+07   3300000E+02 -.5145E+07 -.2929E+07   .9998423 -.0134024 -.0116504
T  443  2 .1199716E+07   3300000E+02  .1286E+07 -.1651E+07   .9993913  .0348764  .0008498
T  444  2 .1191661E+07   3300000E+02  .8048E+06  .2959E+07   .9997593 -.0124640  .0180574
T  445  2 .1129421E+07   3300000E+02 -.7823E+07  .1903E+07   .9979225 -.0599612 -.0235652
T  446  2 .1293630E+07   3300000E+02 -.3580E+07 -.8252E+07   .9987458 -.0135033 -.0482136
T  447  2 .1153908E+07   3300000E+02  .7164E+06  .1895E+07   .9989791  .0287140  .0348757
T  448  2 .1160825E+07   3300000E+02 -.2077E+07 -.8506E+06   .9998651 -.0012475 -.0163778
T  449  2 .1180211E+07   3300000E+02 -.9634E+06 -.6779E+07   .9986437 -.0238345 -.0462895
T  450  2 .1166301E+07   3300000E+02  .1641E+07 -.1543E+07   .9999966  .0013881  .0022021
T  451  2 .1239890E+07   3300000E+02 -.3067E+07 -.1719E+07   .9992916  .0349874  .0138627
T  452  2 .1232552E+07   3300000E+02  .6710E+07  .2778E+06   .9994941  .0267559 -.0171958
T  453  2 .1245506E+07   3300000E+02 -.1760E+07  .2035E+06   .9997821 -.0208732 -.0000278
T  454  2 .1268244E+07   3300000E+02 -.3649E+07 -.1217E+06   .9979595 -.0611080 -.0185096
T  455  2 .1138590E+07   3300000E+02  .1892E+07 -.2235E+07   .9998070  .0178638 -.0081787
T  456  2 .1200789E+07   3300000E+02  .9181E+07 -.7118E+07   .9988061  .0400232 -.0280107
T  457  2 .1181974E+07   3300000E+02  .1718E+07  .4078E+06   .9997600  .0122559  .0181589
T  458  2 .1193195E+07   3300000E+02  .1278E+07 -.7262E+07   .9995373  .0096196 -.0288544
T  459  2 .1227844E+07   3300000E+02 -.3099E+07 -.5296E+06   .9997074 -.0114326  .0213154
T  460  2 .1236349E+07   3300000E+02  .7521E+06  .3928E+07   .9992427  .0094644  .0377418
T  461  2 .1113056E+07   3300000E+02 -.3885E+06  .4582E+07   .9996843  .0242932 -.0064150
T  462  2 .1218690E+07   3300000E+02  .4640E+07 -.3739E+07   .9991227  .0418782  .0003609
T  463  2 .1205505E+07   3300000E+02 -.4323E+06 -.4156E+06   .9988771 -.0131179  .0455242
T  464  2 .1241433E+07   3300000E+02  .2517E+07 -.6357E+06   .9998409  .0160443 -.0077949
T  465  2 .1064128E+07   3300000E+02  .2064E+07 -.6352E+07   .9986570  .0279146 -.0436449
T  466  2 .1203818E+07   3300000E+02 -.4501E+07 -.1613E+07   .9991761 -.0259686 -.0311888
T  467  2 .1229779E+07   3300000E+02 -.4657E+07 -.1644E+06   .9994255 -.0337555  .0030495
T  468  2 .1117261E+07   3300000E+02  .4963E+07 -.5156E+07   .9977119  .0342077 -.0583168
T  469  2 .1208604E+07   3300000E+02  .4738E+07  .8537E+07   .9965404  .0457741  .0693689
T  470  2 .1091613E+07   3300000E+02 -.3664E+07 -.1273E+07   .9999824 -.0058532 -.0009889
T  471  2 .1242512E+07   3300000E+02  .8914E+06  .5650E+06   .9998835  .0106717  .0109138
T  472  2 .1128209E+07   3300000E+02  .2635E+07  .6683E+06   .9986100  .0072259  .0522091
T  473  2 .1123985E+07   3300000E+02  .2950E+07 -.1317E+07   .9971945  .0720275  .0203780
T  474  2 .1169525E+07   3300000E+02 -.2691E+07  .9712E+07   .9988076 -.0045897  .0486038
T  475  2 .1291065E+07   3300000E+02  .4138E+07 -.3296E+07   .9998756  .0156305  .0021167
T  476  2 .1252069E+07   3300000E+02  .8251E+06 -.2350E+07   .9979344 -.0176244 -.0617764
T  477  2 .1216567E+07   3300000E+02 -.7397E+07 -.5410E+07   .9985546 -.0458621 -.0280258
T  478  2 .1212382E+07   3300000E+02 -.4082E+06 -.4316E+07   .9992724 -.0016804 -.0381039
T  479  2 .1196685E+07   3300000E+02  .7638E+06  .1380E+07   .9998347 -.0071677 -.0167117
T  480  2 .1286475E+07   3300000E+02 -.2062E+07  .4395E+07   .9998497  .0160528 -.0065480
T  481  2 .1287865E+07   3300000E+02 -.2595E+07 -.3985E+06   .9990792 -.0279232  .0325732
T  482  2 .1263494E+07   3300000E+02  .1411E+07  .3504E+07   .9999178  .0128140  .0004107
T  483  2 .1232153E+07   3300000E+02 -.1665E+07  .9433E+05   .9998613  .0115332  .0120171
T  484  2 .1176065E+07   3300000E+02  .2171E+07 -.2035E+04   .9997026  .0203869  .0133809
T  485  2 .1152770E+07   3300000E+02 -.3248E+07  .3843E+06   .9999840 -.0000535  .0056612
T  486  2 .1202621E+07   3300000E+02 -.5322E+07  .4984E+07   .9989700 -.0452411 -.0035042
T  487  2 .1284761E+07   3300000E+02  .1924E+05  .9264E+06   .9979813  .0633561  .0043910
T  488  2 .1194310E+07   3300000E+02  .1636E+07 -.3012E+07   .9992497  .0039164 -.0385330
T  489  2 .1313288E+07   3300000E+02  .4930E+07  .1816E+07   .9970510  .0626748  .0442854
T  490  2 .1216625E+07   3300000E+02 -.3282E+07 -.5458E+06   .9997752 -.0183741 -.0105768
T  491  2 .1228898E+07   3300000E+02 -.1649E+07 -.6804E+07   .9999273 -.0029437 -.0116969
T  492  2 .1329434E+07   3300000E+02  .1237E+07 -.3691E+07   .9992546 -.0129091 -.0363825
T  493  2 .1242879E+07   3300000E+02  .5314E+07  .1378E+07   .9993294  .0347419  .0115640
T  494  2 .1199918E+07   3300000E+02  .1361E+07 -.4568E+05   .9999086  .0118796 -.0064549
T  495  2 .1267634E+07   3300000E+02 -.2736E+07  .1827E+07   .9991930 -.0390637  .0093522
T  496  2 .1151000E+07   3300000E+02 -.9508E+06 -.4904E+07   .9986449 -.0012850 -.0520262
T  497  2 .1262149E+07   3300000E+02  .1299E+08 -.2812E+07   .9927978  .1164671 -.0280701
T  498  2 .1279987E+07   3300000E+02  .2631E+07 -.1644E+07   .9999946 -.0030388  .0012160
T  499  2 .1240199E+07   3300000E+02 -.2451E+07  .3434E+07   .9989285 -.0086182  .0454707
T  500  2 .1230465E+07   3300000E+02 -.2993E+07 -.5756E+06   .9994140 -.0341336 -.0025426
T  501  2 .1190565E+07   3300000E+02 -.2148E+07  .3759E+06   .9997415  .0150602  .0170337
T  502  2 .1248458E+07   3300000E+02  .1138E+07  .3857E+07   .9990523  .0210283  .0381081
T  503  2 .1288255E+07   3300000E+02  .9051E+06 -.4429E+07   .9998035  .0134469 -.0145679
T  504  2 .1148939E+07   3300000E+02  .4916E+06  .2099E+07   .9992463  .0361090 -.0142475
T  505  2 .1136041E+07   3300000E+02 -.5164E+07  .2335E+07   .9997800 -.0183442  .0101734
T  506  2 .1167849E+07   3300000E+02 -.3439E+07 -.5013E+07   .9997466 -.0212545 -.0074179
T  507  2 .1105114E+07   3300000E+02 -.6986E+07  .2608E+07   .9994104 -.0336800 -.0066729
T  508  2 .1194709E+07   3300000E+02  .9233E+07  .4347E+07   .9986319  .0369400  .0370094
T  509  2 .1282662E+07   3300000E+02  .7540E+07  .3073E+07   .9971302  .0688557  .0314696
T  510  2 .1293538E+07   3300000E+02  .1412E+07  .4697E+07   .9993097  .0311931  .0201760
T  511  2 .1272923E+07   3300000E+02 -.9270E+07  .1009E+07   .9935262 -.1068848  .0384870
T  512  2 .1221303E+07   3300000E+02 -.3133E+07 -.1800E+07   .9997620 -.0178605 -.0125299
T  513  2 .1180343E+07   3300000E+02 -.7478E+07 -.1808E+08   .9946478 -.0298138 -.0989284
T  514  2 .1269672E+07   3300000E+02 -.2679E+07  .4463E+07   .9995724  .0070154  .0283860
