============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  30 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  255  2 .1877670E+07   3000000E+02  .7620E+05 -.4447E+07   .9995115 -.0215751 -.0226109
T  256  2 .1887526E+07   3000000E+02  .1592E+07 -.1064E+07   .9998839  .0022166 -.0150769
T  257  2 .1768222E+07   3000000E+02 -.3587E+07  .3701E+07   .9996940 -.0170007  .0179699
T  258  2 .1815519E+07   3000000E+02 -.1113E+07 -.8127E+06   .9999416  .0107569 -.0010018
T  259  2 .1875563E+07   3000000E+02 -.1181E+07  .1256E+06   .9999971  .0002344  .0023801
T  260  2 .1893768E+07   3000000E+02  .5771E+06  .2559E+07   .9998984  .0022367  .0140812
T  261  2 .1857806E+07   3000000E+02  .4113E+07  .2424E+07   .9996197  .0256535  .0101143
T  262  2 .1772016E+07   3000000E+02  .3164E+07  .4730E+07   .9999269  .0120806 -.0004468
T  263  2 .1934375E+07   3000000E+02 -.2104E+07  .2258E+06   .9999673 -.0059436  .0054815
T  264  2 .1795061E+07   3000000E+02 -.1731E+07 -.2943E+07   .9995011 -.0110292 -.0295958
T  265  2 .1943087E+07   3000000E+02  .1372E+07  .3050E+07   .9990109  .0428133  .0120086
T  266  2 .1727201E+07   3000000E+02  .1065E+08 -.1090E+08   .9922658  .0579400 -.1097792
T  267  2 .1757365E+07   3000000E+02 -.5338E+05 -.2358E+07   .9995693 -.0219896 -.0194334
T  268  2 .1797646E+07   3000000E+02  .1432E+07 -.2675E+07   .9999074  .0136049  .0001431
T  269  2 .1777474E+07   3000000E+02  .5229E+05 -.1149E+07   .9999951 -.0007259 -.0030479
T  270  2 .1875006E+07   3000000E+02  .5564E+07  .1622E+07   .9988644  .0431912 -.0201109
T  271  2 .1900993E+07   3000000E+02  .2610E+07 -.1571E+07   .9998455  .0151558 -.0089030
T  272  2 .1799198E+07   3000000E+02 -.3019E+05 -.2641E+07   .9988735 -.0360378  .0308721
T  273  2 .1799515E+07   3000000E+02  .5351E+07  .1884E+07   .9958199  .0888451 -.0211963
T  274  2 .1736549E+07   3000000E+02 -.4722E+07  .1872E+06   .9985885 -.0383106  .0367860
T  275  2 .1748252E+07   3000000E+02 -.2691E+06 -.1116E+07   .9998026 -.0136392 -.0144443
T  276  2 .1760891E+07   3000000E+02 -.2255E+07 -.6333E+05   .9997963 -.0201820 -.0002101
T  277  2 .1756836E+07   3000000E+02  .9118E+07 -.4081E+07   .9998376  .0069603 -.0166257
T  278  2 .1804914E+07   3000000E+02 -.1968E+07 -.2120E+07   .9998336 -.0153864 -.0098030
T  279  2 .1816490E+07   3000000E+02 -.3788E+07  .3040E+07   .9999073 -.0091356  .0100938
T  280  2 .1793000E+07   3000000E+02 -.5184E+07 -.3367E+07   .9991169  .0191428 -.0374040
T  281  2 .1805619E+07   3000000E+02  .1081E+07  .6451E+06   .9995840  .0254676 -.0135379
T  282  2 .1887325E+07   3000000E+02  .4894E+07  .4746E+06   .9996684  .0247125  .0072409
T  283  2 .1870367E+07   3000000E+02 -.4010E+07  .2186E+07   .9974186 -.0699254 -.0163291
T  284  2 .1771149E+07   3000000E+02  .1185E+07  .3269E+06   .9998455 -.0017554 -.0174885
T  285  2 .1774163E+07   3000000E+02  .7402E+06  .2116E+07   .9998972  .0141529  .0023116
T  286  2 .1853621E+07   3000000E+02  .2582E+07 -.2704E+07   .9984110  .0445627 -.0344923
T  287  2 .1821192E+07   3000000E+02  .4413E+07  .2464E+07   .9996162  .0275052  .0033169
T  288  2 .1855119E+07   3000000E+02 -.1074E+07 -.3904E+07   .9999199  .0086711 -.0092159
T  289  2 .1772034E+07   3000000E+02 -.5539E+07 -.2910E+07   .9993977 -.0203826 -.0280861
T  290  2 .1781772E+07   3000000E+02 -.5653E+06  .4424E+07   .9995761 -.0242336  .0161377
T  291  2 .1863545E+07   3000000E+02 -.2308E+07  .2878E+07   .9990250 -.0070747  .0435783
T  292  2 .1805624E+07   3000000E+02  .1408E+06 -.1805E+08   .9962973  .0292728 -.0808378
T  293  2 .1825656E+07   3000000E+02 -.1036E+07  .1109E+07   .9998887 -.0137286  .0058322
T  294  2 .1842523E+07   3000000E+02 -.1082E+07  .2288E+07   .9999359  .0081694  .0078367
T  295  2 .1870294E+07   3000000E+02  .7833E+06 -.2194E+07   .9998810  .0106758 -.0111359
T  296  2 .1885570E+07   3000000E+02 -.6497E+06 -.2130E+07   .9999997  .0007468 -.0003277
T  297  2 .1829836E+07   3000000E+02  .4921E+07 -.1389E+07   .9997662  .0182527 -.0115946
T  298  2 .1867706E+07   3000000E+02  .7973E+07 -.5443E+06   .9996127  .0277961  .0013780
T  299  2 .1734146E+07   3000000E+02 -.8511E+05  .5331E+07   .9994768 -.0040537  .0320900
T  300  2 .1900320E+07   3000000E+02 -.6842E+07  .1886E+07   .9995809 -.0255063  .0136944
T  301  2 .1829799E+07   3000000E+02 -.5673E+06  .2689E+07   .9993674  .0197094  .0296033
T  302  2 .1805956E+07   3000000E+02  .7701E+06  .2215E+07   .9999153 -.0088326  .0095636
T  303  2 .1929790E+07   3000000E+02  .2637E+07  .1729E+07   .9992879  .0320014  .0199917
T  304  2 .1819829E+07   3000000E+02 -.7689E+07 -.9811E+07   .9909886 -.0826152 -.1054343
T  305  2 .1805955E+07   3000000E+02  .2967E+07  .2205E+07   .9993887  .0323758  .0131919
T  306  2 .1828481E+07   3000000E+02  .1391E+07 -.3385E+07   .9997090  .0135951 -.0199290
T  307  2 .1864906E+07   3000000E+02  .7078E+05 -.1526E+07   .9999536  .0095475  .0013041
T  308  2 .1886636E+07   3000000E+02  .5697E+06  .6781E+07   .9999716  .0051654  .0054949
T  309  2 .1850580E+07   3000000E+02 -.1559E+07  .2635E+07   .9990258 -.0423393 -.0124401
T  310  2 .1927809E+07   3000000E+02 -.3380E+07 -.4326E+07   .9992932 -.0147110 -.0345944
T  311  2 .1738562E+07   3000000E+02 -.2251E+07  .3094E+07   .9979815 -.0539747  .0334625
T  312  2 .1823056E+07   3000000E+02  .8562E+06  .1867E+06   .9999586  .0070302 -.0057766
T  313  2 .1771566E+07   3000000E+02  .1345E+07 -.2564E+06   .9999066 -.0004863  .0136563
T  314  2 .1819141E+07   3000000E+02  .1161E+08  .1958E+07   .9968164  .0777964  .0174576
T  315  2 .1768535E+07   3000000E+02 -.5896E+07  .1184E+08   .9961828 -.0356485  .0796811
T  316  2 .1810462E+07   3000000E+02 -.1848E+05  .1683E+07   .9999777  .0064945 -.0015504
T  317  2 .1810235E+07   3000000E+02 -.2582E+07  .2038E+07   .9999609  .0040448  .0078696
T  318  2 .1809066E+07   3000000E+02 -.3873E+07  .4774E+07   .9994038 -.0084370  .0334796
T  319  2 .1821022E+07   3000000E+02 -.3548E+07  .2055E+07   .9998394 -.0089738 -.0155128
T  320  2 .1838788E+07   3000000E+02 -.1020E+07 -.6153E+06   .9999290 -.0051987  .0107241
T  321  2 .1935959E+07   3000000E+02  .2776E+06  .2375E+07   .9999084 -.0003977 -.0135284
T  322  2 .1832593E+07   3000000E+02  .2881E+07 -.3618E+07   .9957166 -.0676897 -.0629800
T  323  2 .1880431E+07   3000000E+02 -.4379E+07 -.1012E+08   .9989666 -.0382619 -.0245305
T  324  2 .1776475E+07   3000000E+02  .1485E+07 -.3322E+07   .9977264  .0558966 -.0376498
T  325  2 .1890235E+07   3000000E+02 -.1161E+08  .5991E+07   .9957519 -.0790710  .0471803
T  326  2 .1880594E+07   3000000E+02 -.1943E+07 -.3348E+07   .9996453  .0059945 -.0259479
T  327  2 .1825117E+07   3000000E+02 -.7374E+06  .4426E+07   .9991011 -.0004597  .0423888
T  328  2 .1821535E+07   3000000E+02  .6160E+06  .1253E+07   .9995112  .0268045  .0160894
T  329  2 .1777432E+07   3000000E+02 -.5555E+07 -.4075E+07   .9988878 -.0229878 -.0411661
T  330  2 .1832603E+07   3000000E+02  .5094E+07 -.7117E+06   .9990609  .0114526 -.0417869
T  331  2 .1793318E+07   3000000E+02 -.6315E+06  .1963E+07   .9985995 -.0366999  .0381073
T  332  2 .1847270E+07   3000000E+02  .2663E+07 -.4815E+07   .9994912  .0186782 -.0258557
T  333  2 .1919271E+07   3000000E+02  .4042E+06  .2577E+06   .9999254  .0091293  .0081199
T  334  2 .1795934E+07   3000000E+02  .1566E+07 -.2604E+07   .9981937  .0081349 -.0595240
T  335  2 .1837769E+07   3000000E+02  .3350E+06  .2163E+07   .9998479  .0051306  .0166702
T  336  2 .1817366E+07   3000000E+02 -.2703E+07  .1812E+07   .9997801 -.0206320 -.0037432
T  337  2 .1871604E+07   3000000E+02 -.1296E+07 -.1378E+07   .9999995  .0008806  .0005175
T  338  2 .1758678E+07   3000000E+02 -.1462E+07 -.1749E+07   .9999481 -.0091626 -.0044444
T  339  2 .1868091E+07   3000000E+02  .1027E+07 -.8061E+06   .9998356  .0179233  .0027588
T  340  2 .1848871E+07   3000000E+02 -.1674E+07 -.4511E+06   .9998310 -.0104498  .0151222
T  341  2 .1846762E+07   3000000E+02 -.4602E+06  .1255E+07   .9997399  .0029734  .0226100
T  342  2 .1885136E+07   3000000E+02  .6923E+06  .2154E+07   .9999507 -.0063168 -.0076623
T  343  2 .1852435E+07   3000000E+02  .1012E+07  .8196E+06   .9999646  .0033777 -.0077115
T  344  2 .1717143E+07   3000000E+02 -.2025E+07  .2348E+07   .9990904 -.0145982  .0400667
T  345  2 .1804645E+07   3000000E+02 -.4945E+06 -.3978E+07   .9988584  .0000196 -.0477685
T  346  2 .1850394E+07   3000000E+02 -.5715E+07 -.2104E+07   .9996693 -.0244240 -.0080468
T  347  2 .1758866E+07   3000000E+02  .2223E+06 -.1841E+07   .9973828  .0453104 -.0563431
T  348  2 .1810552E+07   3000000E+02  .4692E+07 -.1567E+07   .9995763  .0232740 -.0174821
T  349  2 .1746359E+07   3000000E+02  .8293E+07  .7076E+06   .9911064  .1297702  .0294595
T  350  2 .1746717E+07   3000000E+02  .3629E+07  .1117E+07   .9991070  .0416842 -.0069036
T  351  2 .1708412E+07   3000000E+02 -.3759E+07 -.1469E+06   .9996751  .0032424 -.0252805
T  352  2 .1845432E+07   3000000E+02  .3227E+07  .3308E+07   .9989697  .0222245  .0395685
T  353  2 .1838687E+07   3000000E+02  .3392E+07  .5805E+07   .9989034  .0358805  .0300751
T  354  2 .1852133E+07   3000000E+02  .4440E+07 -.1014E+08   .9962592  .0299129 -.0810730
T  355  2 .1778015E+07   3000000E+02  .9380E+05  .4354E+07   .9980440  .0090204  .0618605
T  356  2 .1851036E+07   3000000E+02  .4722E+07 -.2956E+07   .9977102  .0562364 -.0375746
T  357  2 .1853175E+07   3000000E+02 -.5294E+07 -.2028E+07   .9998332 -.0180082 -.0030312
T  358  2 .1796924E+07   3000000E+02 -.5712E+07  .2345E+07   .9954027 -.0841299  .0457775
T  359  2 .1791386E+07   3000000E+02 -.4286E+07 -.7870E+06   .9996958 -.0213843  .0122900
T  360  2 .1779246E+07   3000000E+02 -.1948E+07  .6282E+06   .9994446 -.0307006 -.0129564
T  361  2 .1843936E+07   3000000E+02 -.2713E+07 -.1668E+07   .9998175 -.0157998 -.0107436
T  362  2 .1917461E+07   3000000E+02 -.1740E+07 -.9778E+06   .9996517  .0140015 -.0223710
T  363  2 .1826621E+07   3000000E+02  .3201E+07  .9770E+06   .9992091  .0394380  .0050827
T  364  2 .1797740E+07   3000000E+02 -.2997E+07 -.2358E+07   .9998097 -.0171519 -.0092907
T  365  2 .1875360E+07   3000000E+02  .1810E+07  .2075E+07   .9992334  .0299144  .0252518
T  366  2 .1858369E+07   3000000E+02  .2545E+07  .2460E+07   .9993689  .0354961 -.0013579
T  367  2 .1727992E+07   3000000E+02  .4498E+07  .2034E+07   .9996126  .0235447  .0148422
T  368  2 .1761422E+07   3000000E+02 -.7045E+07  .3485E+07   .9987967 -.0407173  .0273377
T  369  2 .1759578E+07   3000000E+02  .5660E+07  .4429E+07   .9984511  .0312354  .0460416
T  370  2 .1628488E+07   3000000E+02  .1059E+08  .1656E+08   .9707015  .1406024  .1948576
T  371  2 .1822285E+07   3000000E+02 -.4905E+06  .4964E+07   .9963234 -.0185292  .0836447
T  372  2 .1807160E+07   3000000E+02  .1242E+07 -.2530E+07   .9989639  .0452061 -.0052408
T  373  2 .1880424E+07   3000000E+02 -.6993E+06  .6397E+06   .9999530  .0019480  .0095008
T  374  2 .1776147E+07   3000000E+02 -.7284E+07 -.2780E+06   .9990810 -.0396758  .0162190
T  375  2 .1782378E+07   3000000E+02  .1063E+06  .1114E+07   .9997684  .0022096  .0214051
T  376  2 .1858711E+07   3000000E+02 -.1254E+07 -.2794E+07   .9994146 -.0171193 -.0296196
T  377  2 .1902042E+07   3000000E+02  .1442E+07  .7592E+06   .9995891  .0274530  .0082455
T  378  2 .1762957E+07   3000000E+02  .4534E+07 -.4781E+07   .9992834  .0193011 -.0325597
T  379  2 .1857903E+07   3000000E+02 -.1182E+08 -.3045E+07   .9989408 -.0351316 -.0297163
T  380  2 .1798021E+07   3000000E+02  .1372E+07 -.3096E+07   .9995436  .0194257 -.0231345
T  381  2 .1896825E+07   3000000E+02  .1143E+07  .8715E+06   .9993072  .0347411  .0133516
T  382  2 .1767087E+07   3000000E+02 -.1816E+06  .7355E+06   .9997664  .0197705  .0087292
T  383  2 .1822248E+07   3000000E+02  .1722E+07 -.4284E+07   .9993615 -.0077633 -.0348751
T  384  2 .1908858E+07   3000000E+02  .8699E+07  .8020E+06   .9955327  .0824254  .0460502
T  385  2 .1874632E+07   3000000E+02  .4337E+07 -.1714E+07   .9986269  .0470269 -.0230817
T  386  2 .1860133E+07   3000000E+02  .2595E+06  .1795E+07   .9996148  .0270764  .0060953
T  387  2 .1863882E+07   3000000E+02 -.1527E+07 -.4925E+07   .9984034 -.0043880 -.0563160
T  388  2 .1888398E+07   3000000E+02 -.3886E+05  .1943E+07   .9998148 -.0143250 -.0128531
T  389  2 .1780062E+07   3000000E+02 -.3924E+06  .2800E+07   .9990633  .0106612  .0419393
T  390  2 .1788956E+07   3000000E+02  .3655E+07 -.5284E+07   .9988868  .0224129 -.0415075
T  391  2 .1829460E+07   3000000E+02 -.2490E+07 -.1445E+07   .9999687 -.0064208 -.0046241
T  392  2 .1825938E+07   3000000E+02  .2281E+06 -.1928E+07   .9996144  .0251742 -.0117172
T  393  2 .1720304E+07   3000000E+02 -.1683E+07 -.4701E+07   .9995349 -.0106902 -.0285612
T  394  2 .1824358E+07   3000000E+02 -.4000E+07 -.3380E+07   .9989781 -.0272535 -.0360557
T  395  2 .1860532E+07   3000000E+02 -.1500E+06  .1003E+07   .9999221  .0046831 -.0115715
T  396  2 .1795223E+07   3000000E+02 -.1292E+07  .2940E+07   .9997235 -.0110386 -.0207619
T  397  2 .1840164E+07   3000000E+02 -.1154E+07 -.2911E+07   .9997413 -.0003911 -.0227407
T  398  2 .1876211E+07   3000000E+02  .2548E+07  .2612E+06   .9991871  .0367730 -.0165203
T  399  2 .1828521E+07   3000000E+02  .3941E+06 -.5876E+06   .9999124 -.0111015  .0072118
T  400  2 .1865170E+07   3000000E+02  .1818E+07 -.2171E+07   .9999727 -.0045942 -.0057918
T  401  2 .1757395E+07   3000000E+02 -.3986E+07  .2626E+07   .9987327 -.0495856  .0086188
T  402  2 .1835289E+07   3000000E+02  .7440E+06 -.5653E+07   .9992969 -.0199979 -.0317146
T  403  2 .1924776E+07   3000000E+02  .2029E+07 -.3561E+06   .9994262 -.0050078 -.0334995
T  404  2 .1806185E+07   3000000E+02 -.9508E+06  .5815E+06   .9999145  .0090028  .0094837
T  405  2 .1808626E+07   3000000E+02  .9676E+07 -.2567E+07   .9995260  .0129544 -.0279293
T  406  2 .1828592E+07   3000000E+02  .7091E+06 -.8502E+05   .9999804 -.0022940 -.0058171
T  407  2 .1752685E+07   3000000E+02  .4641E+06 -.3319E+07   .9997113  .0069710 -.0229957
T  408  2 .1757625E+07   3000000E+02  .1238E+07 -.1213E+07   .9993043  .0331013  .0171845
T  409  2 .1805246E+07   3000000E+02 -.2947E+06 -.1511E+07   .9999295 -.0030510 -.0114772
T  410  2 .1839059E+07   3000000E+02 -.1639E+07 -.3843E+06   .9999979  .0005285 -.0019761
T  411  2 .1813672E+07   3000000E+02  .3591E+07 -.7667E+07   .9949388  .0032835 -.1004296
T  412  2 .1773540E+07   3000000E+02  .2396E+07  .3874E+07   .9997366  .0183575  .0137768
T  413  2 .1755702E+07   3000000E+02 -.3109E+05 -.3102E+07   .9989128  .0211700 -.0415336
T  414  2 .1956789E+07   3000000E+02  .7903E+06  .1537E+07   .9999681 -.0076134  .0024031
T  415  2 .1864811E+07   3000000E+02  .1062E+06  .4138E+07   .9991507  .0400453  .0097104
T  416  2 .1780879E+07   3000000E+02 -.1527E+07  .2530E+07   .9975090 -.0623820  .0329286
T  417  2 .1856924E+07   3000000E+02  .2737E+07  .2442E+06   .9990814  .0241030 -.0354309
T  418  2 .1757135E+07   3000000E+02 -.1170E+07 -.6986E+07   .9957367 -.0367563 -.0846014
T  419  2 .1749552E+07   3000000E+02 -.1270E+08  .7202E+07   .9911697 -.1093374  .0750201
T  420  2 .1884794E+07   3000000E+02 -.8815E+06  .1810E+07   .9997471 -.0047669  .0219787
T  421  2 .1865770E+07   3000000E+02 -.1324E+07  .6117E+07   .9986922 -.0062414  .0507439
T  422  2 .1756790E+07   3000000E+02  .8212E+06  .1488E+07   .9994009  .0180810  .0295107
T  423  2 .1843617E+07   3000000E+02  .8477E+07  .4133E+07   .9981237  .0545236  .0278607
T  424  2 .1862252E+07   3000000E+02  .6141E+06 -.4660E+07   .9992942 -.0108122 -.0359751
T  425  2 .1816282E+07   3000000E+02 -.1044E+07 -.1830E+07   .9996731 -.0170860 -.0190211
T  426  2 .1881974E+07   3000000E+02 -.1578E+08 -.5844E+06   .9882776 -.1454447 -.0464035
T  427  2 .1836582E+07   3000000E+02 -.1901E+08  .1602E+08   .9906243 -.1046382  .0878314
T  428  2 .1776543E+07   3000000E+02 -.4230E+07  .2460E+07   .9998003 -.0117622  .0161536
T  429  2 .1858466E+07   3000000E+02  .4259E+07 -.1654E+07   .9995202  .0298780 -.0081669
T  430  2 .1802109E+07   3000000E+02  .1654E+08 -.1738E+07   .9973299  .0721021 -.0115933
T  431  2 .1902881E+07   3000000E+02 -.2900E+07 -.1489E+08   .9967362 -.0043475 -.0806105
T  432  2 .1800444E+07   3000000E+02  .3176E+06  .1093E+07   .9999842  .0048716  .0028165
T  433  2 .1792182E+07   3000000E+02 -.3777E+07 -.3785E+07   .9991541 -.0407877 -.0052455
T  434  2 .1771407E+07   3000000E+02 -.2746E+06  .3151E+07   .9997719  .0103098  .0187035
T  435  2 .1953193E+07   3000000E+02 -.2312E+07  .2827E+07   .9997950 -.0051647  .0195774
T  436  2 .1942933E+07   3000000E+02 -.2212E+06  .8549E+06   .9995040 -.0093122 -.0300846
T  437  2 .1802851E+07   3000000E+02  .6254E+07  .2609E+07   .9979350  .0637720  .0076748
T  438  2 .1757784E+07   3000000E+02 -.2388E+07  .1645E+07   .9995293 -.0264633  .0155194
T  439  2 .1837105E+07   3000000E+02 -.5538E+07  .1044E+08   .9989678 -.0276573  .0360344
T  440  2 .1794788E+07   3000000E+02 -.3422E+07 -.2970E+07   .9998830 -.0138891 -.0064147
T  441  2 .1723296E+07   3000000E+02  .1410E+07  .9728E+06   .9998301 -.0133886  .0126703
T  442  2 .1828122E+07   3000000E+02  .1495E+07 -.3750E+07   .9979382  .0463338 -.0444139
T  443  2 .1813985E+07   3000000E+02  .5587E+07  .1840E+07   .9996221  .0235598  .0141614
T  444  2 .1792044E+07   3000000E+02  .4772E+07 -.4200E+06   .9986916  .0381587  .0340435
T  445  2 .1761070E+07   3000000E+02 -.5586E+07 -.1916E+06   .9988769 -.0453866 -.0136018
T  446  2 .1738503E+07   3000000E+02  .3284E+07  .2281E+06   .9996320  .0269633  .0029641
T  447  2 .1753550E+07   3000000E+02  .2971E+07 -.9955E+06   .9996449 -.0124899 -.0235389
T  448  2 .1824592E+07   3000000E+02  .3015E+07  .4850E+06   .9999157  .0112293  .0065127
T  449  2 .1692644E+07   3000000E+02 -.1566E+08  .1197E+08   .9616761 -.2088875  .1776096
T  450  2 .1783915E+07   3000000E+02 -.2888E+07  .3938E+06   .9995816 -.0120155 -.0263125
T  451  2 .1866831E+07   3000000E+02 -.1075E+07  .2989E+07   .9998523 -.0002979  .0171815
T  452  2 .1784848E+07   3000000E+02 -.2539E+07 -.3555E+07   .9999633 -.0076952 -.0037719
T  453  2 .1806262E+07   3000000E+02  .2082E+07  .4416E+07   .9992549  .0075431  .0378512
T  454  2 .1850415E+07   3000000E+02 -.1972E+07 -.2102E+06   .9997557 -.0221015  .0001237
T  455  2 .1798467E+07   3000000E+02  .2802E+07 -.6852E+07   .9991918  .0117210 -.0384484
T  456  2 .1784095E+07   3000000E+02 -.3475E+07 -.3307E+05   .9995924 -.0285464 -.0002245
T  457  2 .1859585E+07   3000000E+02 -.4245E+07  .4013E+07   .9993387 -.0282851  .0228515
T  458  2 .1799913E+07   3000000E+02 -.6597E+06 -.5063E+06   .9995999  .0092336  .0267372
T  459  2 .1900907E+07   3000000E+02 -.1534E+07  .7243E+06   .9996834 -.0251020 -.0017323
T  460  2 .1812591E+07   3000000E+02  .2706E+06  .4528E+07   .9995661 -.0244183  .0164757
T  461  2 .1892762E+07   3000000E+02 -.9942E+06  .1535E+07   .9998768  .0068977  .0141026
T  462  2 .1881726E+07   3000000E+02 -.1579E+07 -.2642E+07   .9996679  .0012743 -.0257388
T  463  2 .1889364E+07   3000000E+02 -.4072E+06  .4375E+05   .9991820  .0235422 -.0328812
T  464  2 .1883589E+07   3000000E+02  .3959E+07  .1108E+07   .9995267  .0307619  .0002576
T  465  2 .1961915E+07   3000000E+02 -.3452E+07  .2020E+07   .9996833 -.0230590  .0100822
T  466  2 .1858241E+07   3000000E+02 -.3389E+07 -.1966E+07   .9992923 -.0307749 -.0216285
T  467  2 .1810653E+07   3000000E+02 -.1696E+07 -.4331E+07   .9998512  .0024379 -.0170780
T  468  2 .1758051E+07   3000000E+02  .6780E+06  .2816E+07   .9930743 -.0045522  .1173997
T  469  2 .1838389E+07   3000000E+02  .1305E+07  .6610E+06   .9999209  .0089669 -.0088227
T  470  2 .1770966E+07   3000000E+02  .2759E+06 -.6360E+07   .9989329 -.0159926 -.0433275
T  471  2 .1850207E+07   3000000E+02  .1675E+07  .1165E+07   .9996536  .0013597  .0262823
T  472  2 .1720434E+07   3000000E+02 -.4130E+07  .1719E+07   .9991917 -.0231481  .0328649
T  473  2 .1817596E+07   3000000E+02 -.2749E+07  .4121E+07   .9998214 -.0098554  .0161275
T  474  2 .1767626E+07   3000000E+02 -.2045E+07  .3753E+07   .9998081 -.0084289  .0176832
T  475  2 .1733901E+07   3000000E+02  .5030E+07 -.1408E+07   .9992244  .0107644 -.0378773
T  476  2 .1765294E+07   3000000E+02  .2217E+07 -.1110E+07   .9997071  .0165396 -.0176654
T  477  2 .1821472E+07   3000000E+02  .1149E+08 -.5536E+07   .9984590  .0525319 -.0178867
T  478  2 .1803139E+07   3000000E+02  .4216E+07  .7916E+07   .9874309 -.0454059  .1513883
T  479  2 .1715294E+07   3000000E+02  .3116E+07 -.3272E+07   .9998762 -.0050977 -.0148850
T  480  2 .1869077E+07   3000000E+02 -.4419E+07  .1174E+06   .9994407 -.0316363 -.0108342
T  481  2 .1883755E+07   3000000E+02  .3470E+07  .1828E+07   .9996738  .0184729  .0176374
T  482  2 .1822595E+07   3000000E+02  .5320E+06 -.1217E+07   .9999718 -.0029692 -.0068995
T  483  2 .1797294E+07   3000000E+02  .8489E+05  .3849E+07   .9996322  .0097163  .0253195
T  484  2 .1960915E+07   3000000E+02  .1529E+07  .6299E+06   .9995587  .0207800  .0212259
T  485  2 .1785004E+07   3000000E+02 -.3016E+07 -.9949E+06   .9995361 -.0289656 -.0094151
T  486  2 .1767690E+07   3000000E+02  .1749E+07  .2962E+07   .9998131  .0002698  .0193332
T  487  2 .1822099E+07   3000000E+02 -.2700E+07 -.2433E+06   .9992685 -.0366806  .0108187
T  488  2 .1905185E+07   3000000E+02 -.1897E+06 -.6421E+06   .9999485  .0101266 -.0006636
T  489  2 .1798955E+07   3000000E+02  .4473E+07  .3040E+07   .9979301  .0556188  .0322801
T  490  2 .1854556E+07   3000000E+02  .1571E+07 -.7784E+06   .9996231  .0088206  .0259954
T  491  2 .1806055E+07   3000000E+02  .1880E+07  .4920E+06   .9997782  .0191611  .0087388
T  492  2 .1791390E+07   3000000E+02  .3611E+06  .3060E+07   .9994942  .0145582 -.0282720
T  493  2 .1896870E+07   3000000E+02  .7429E+05  .1553E+07   .9998692  .0134106  .0090424
T  494  2 .1774260E+07   3000000E+02  .1493E+06 -.6671E+06   .9999362 -.0032400 -.0108248
T  495  2 .1832175E+07   3000000E+02 -.2816E+07  .5061E+07   .9991942 -.0056337  .0397390
T  496  2 .1917697E+07   3000000E+02  .7705E+07 -.3312E+07   .9985955  .0511101 -.0139589
T  497  2 .1808895E+07   3000000E+02 -.4761E+07 -.3057E+07   .9999138 -.0121159  .0050669
T  498  2 .1765803E+07   3000000E+02  .3314E+07 -.9759E+05   .9985978  .0525005 -.0067956
T  499  2 .1846278E+07   3000000E+02  .8202E+05  .1104E+07   .9994503  .0058599  .0326320
T  500  2 .1891172E+07   3000000E+02 -.4123E+07  .1295E+06   .9995170 -.0205469 -.0233160
T  501  2 .1765456E+07   3000000E+02 -.2864E+07 -.3738E+07   .9997506 -.0131504 -.0180505
T  502  2 .1875822E+07   3000000E+02  .2218E+06  .1910E+07   .9995981 -.0082266 -.0271303
T  503  2 .1788098E+07   3000000E+02 -.5791E+06  .2448E+07   .9992681 -.0135329  .0357795
T  504  2 .1855948E+07   3000000E+02 -.2050E+07 -.5025E+07   .9999516 -.0021565  .0096038
T  505  2 .1858834E+07   3000000E+02  .5584E+07  .1750E+07   .9991935  .0390475  .0093624
T  506  2 .1877743E+07   3000000E+02 -.9700E+06 -.3125E+06   .9998711 -.0017495 -.0159581
T  507  2 .1802500E+07   3000000E+02  .1427E+06  .4554E+07   .9993833 -.0090622  .0339243
T  508  2 .1752279E+07   3000000E+02  .2192E+07 -.6113E+05   .9997684  .0214861 -.0012538
T  509  2 .1826093E+07   3000000E+02 -.7499E+07  .3955E+07   .9986249 -.0432551  .0296183
T  510  2 .1810278E+07   3000000E+02 -.5050E+06 -.5659E+06   .9998715  .0144771  .0068879
T  511  2 .1835713E+07   3000000E+02 -.9091E+06  .1269E+07   .9996236 -.0141399  .0235105
T  512  2 .1776377E+07   3000000E+02 -.3211E+07 -.5986E+07   .9985736 -.0484290 -.0224801
T  513  2 .1878829E+07   3000000E+02  .2516E+05  .2814E+07   .9995250  .0197952  .0236190
T  514  2 .1846804E+07   3000000E+02  .3122E+06 -.4543E+06   .9997705 -.0078624  .0199266
T  515  2 .1779177E+07   3000000E+02 -.3550E+07 -.1373E+07   .9997454  .0075909  .0212489
