============================== SRIM-2008.04 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  12 um) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  500  2 .3357412E+07   1200024E-01 -.3715E+02  .4472E+03   .9998103  .0067780  .0182594
T  501  2 .3329157E+07   1200013E-01 -.1110E+04  .5118E+03   .9997964 -.0165930  .0114787
T  502  2 .3386819E+07   1200014E-01 -.6214E+02  .2490E+03   .9999641  .0047702  .0070025
T  503  2 .3402305E+07   1200015E-01  .1602E+04  .6393E+03   .9987060  .0506838  .0041884
T  504  2 .3398903E+07   1200022E-01 -.1057E+04 -.4854E+03   .9990150 -.0424073 -.0130623
T  505  2 .3346704E+07   1200023E-01 -.2795E+03 -.1529E+04   .9995705 -.0268307 -.0117869
T  506  2 .3330597E+07   1200023E-01  .2553E+04 -.5535E+02   .9967919  .0796508 -.0078494
T  507  2 .3268021E+07   1200010E-01  .2492E+05  .6022E+04   .9740347  .2203431  .0520133
T  508  2 .3391302E+07   1200015E-01  .7736E+03 -.1767E+03   .9998556  .0165694  .0037803
T  509  2 .3377600E+07   1200016E-01  .1452E+04  .3651E+03   .9995319  .0127243  .0278205
T  510  2 .3379580E+07   1200022E-01 -.3133E+02  .7014E+03   .9998589 -.0034519  .0164376
T  511  2 .3362862E+07   1200001E-01 -.3699E+03 -.3697E+03   .9998419 -.0176868  .0018157
T  512  2 .3367180E+07   1200004E-01  .8062E+03  .3323E+04   .9989124  .0032009  .0465158
T  513  2 .3353425E+07   1200020E-01 -.1189E+04 -.5991E+03   .9999361 -.0084112 -.0075575
T  514  2 .3450233E+07   1200021E-01 -.1141E+04  .1507E+04   .9993678 -.0280843  .0218030
T  515  2 .3315146E+07   1200020E-01  .8387E+03  .4935E+03   .9994886  .0177427  .0266041
T  516  2 .3440230E+07   1200003E-01  .3748E+03  .2231E+04   .9992560  .0226082  .0312475
T  517  2 .3398886E+07   1200010E-01 -.1444E+04 -.3320E+03   .9999066 -.0128376  .0046858
T  518  2 .3359735E+07   1200002E-01 -.1356E+04  .1664E+04   .9991781 -.0183836  .0361262
T  519  2 .3391950E+07   1200011E-01 -.5628E+01 -.7752E+03   .9992761  .0369936 -.0088715
T  520  2 .3429106E+07   1200014E-01 -.1602E+04 -.2406E+03   .9999610  .0031985 -.0082265
T  521  2 .3340455E+07   1200009E-01  .4320E+03 -.1127E+04   .9998360  .0152497 -.0097654
T  522  2 .3348906E+07   1200000E-01  .5114E+04  .3190E+04   .9990899  .0318859  .0283326
T  523  2 .3448005E+07   1200002E-01  .6570E+03 -.7342E+02   .9998006  .0180423 -.0085546
T  524  2 .3406569E+07   1200006E-01  .1346E+04  .3945E+04   .9960852  .0455921  .0757338
T  525  2 .3382133E+07   1200015E-01  .8444E+02 -.1284E+04   .9989433  .0348988 -.0299043
T  526  2 .3408557E+07   1200003E-01 -.8408E+02 -.2011E+04   .9995297 -.0055058 -.0301688
T  527  2 .3393643E+07   1200011E-01 -.7628E+03  .1287E+03   .9999350 -.0057764 -.0098303
T  528  2 .3375818E+07   1200025E-01  .9529E+03 -.4056E+03   .9986934  .0400687 -.0317176
T  529  2 .3419115E+07   1200016E-01  .1724E+04  .4376E+03   .9991384  .0406321  .0084518
T  530  2 .3401215E+07   1200023E-01  .2894E+03 -.1703E+03   .9998737 -.0157462 -.0021384
T  531  2 .3373224E+07   1200016E-01 -.1081E+03  .7861E+03   .9999282 -.0050552  .0108680
T  532  2 .3374228E+07   1200020E-01 -.4560E+03 -.6110E+03   .9998380 -.0144842 -.0106903
T  533  2 .3419539E+07   1200008E-01  .5880E+03  .1483E+04   .9998142 -.0087329  .0171855
T  534  2 .3406893E+07   1200018E-01  .6851E+03  .5731E+03   .9999606 -.0021880  .0085980
T  535  2 .3401389E+07   1200004E-01 -.6017E+03 -.5946E+03   .9999334 -.0115418  .0000691
T  536  2 .3407965E+07   1200000E-01  .6257E+02  .1432E+02   .9997682  .0172202  .0129195
T  537  2 .3391507E+07   1200013E-01 -.1119E+04 -.6456E+03   .9996214 -.0267163 -.0065746
T  538  2 .3306525E+07   1200002E-01 -.2719E+04 -.1203E+04   .9991568 -.0344318 -.0223650
T  539  2 .3415927E+07   1200023E-01 -.1469E+04 -.4064E+03   .9996105 -.0158987 -.0229384
T  540  2 .3407555E+07   1200014E-01  .1425E+04  .1222E+04   .9995057  .0313969 -.0015859
T  541  2 .3317475E+07   1200025E-01  .1919E+04 -.2852E+04   .9964001  .0532950 -.0659280
T  542  2 .3363575E+07   1200017E-01 -.1251E+04 -.1732E+04   .9996372 -.0227505 -.0144178
T  543  2 .3309145E+07   1200002E-01  .2818E+03  .1049E+04   .9995971 -.0117126  .0258563
T  544  2 .3516014E+07   1200019E-01 -.8666E+03  .2926E+04   .9991650 -.0190406  .0361484
T  545  2 .3387218E+07   1200006E-01 -.9096E+02 -.1807E+04   .9996912  .0016517 -.0247937
T  546  2 .3446857E+07   1200009E-01  .9569E+03 -.1294E+03   .9998527  .0169165 -.0029099
T  547  2 .3371078E+07   1200021E-01 -.4826E+03  .1497E+04   .9997156 -.0095853  .0218359
T  548  2 .3420080E+07   1200019E-01 -.3671E+03  .5020E+03   .9999780 -.0008862  .0065701
T  549  2 .3387546E+07   1200014E-01  .1007E+04 -.4847E+03   .9998947  .0069567 -.0127376
T  550  2 .3353646E+07   1200006E-01 -.2295E+03 -.5641E+03   .9997453 -.0088722 -.0207516
T  551  2 .3434815E+07   1200022E-01 -.9916E+03 -.1470E+04   .9996725 -.0138787 -.0214983
T  552  2 .3365053E+07   1200025E-01  .7391E+03  .2218E+03   .9998809  .0152025 -.0026685
T  553  2 .3362755E+07   1200014E-01 -.2471E+03 -.6056E+03   .9999221 -.0028811 -.0121470
T  554  2 .3426097E+07   1200020E-01 -.8380E+03 -.1115E+04   .9996580 -.0148919 -.0214948
T  555  2 .3421711E+07   1200025E-01 -.3752E+03  .3980E+03   .9998527 -.0171537 -.0006247
T  556  2 .3426493E+07   1200000E-01  .6262E+03 -.8505E+03   .9998026  .0149701 -.0130628
T  557  2 .3413582E+07   1200016E-01  .2435E+04  .1917E+03   .9998937  .0134389 -.0056563
T  558  2 .3449657E+07   1200021E-01  .2178E+03 -.6688E+03   .9999573  .0063861 -.0066738
T  559  2 .3414658E+07   1200020E-01  .1107E+04 -.1987E+04   .9999898  .0044460 -.0007617
T  560  2 .3322092E+07   1200008E-01  .7575E+03  .5877E+03   .9998978  .0129252 -.0061085
T  561  2 .3350796E+07   1200024E-01  .7565E+03 -.2161E+04   .9996229  .0031197 -.0272819
T  562  2 .3407456E+07   1200008E-01  .6110E+03  .2068E+03   .9998945  .0144823  .0011252
T  563  2 .3373610E+07   1200012E-01  .3776E+03 -.8228E+03   .9998236  .0079559 -.0170119
T  564  2 .3408073E+07   1200001E-01 -.4164E+03  .1025E+04   .9997833  .0007951  .0208025
T  565  2 .3399028E+07   1200010E-01 -.1334E+04  .4091E+04   .9994325  .0012549  .0336622
T  566  2 .3325522E+07   1200010E-01 -.3969E+03 -.1049E+04   .9996931 -.0040780 -.0244354
T  567  2 .3346190E+07   1200004E-01  .1428E+04  .6760E+03   .9998001  .0164363  .0113841
T  568  2 .3433404E+07   1200009E-01 -.1731E+04 -.1355E+04   .9989251 -.0357071 -.0295562
T  569  2 .3393120E+07   1200010E-01  .3323E+04  .2450E+03   .9988490  .0479498 -.0012322
T  570  2 .3365932E+07   1200024E-01 -.7441E+03 -.1620E+03   .9999994  .0002396  .0010584
T  571  2 .3245709E+07   1200013E-01  .1642E+05  .4287E+04   .9526037  .2888144  .0955633
T  572  2 .3414168E+07   1200012E-01  .3894E+04  .2627E+04   .9977336  .0526274  .0419296
T  573  2 .3397685E+07   1200018E-01  .5457E+03  .2474E+04   .9990585  .0082061  .0425994
T  574  2 .3379523E+07   1200025E-01 -.9994E+03 -.6800E+03   .9998840  .0140168 -.0059513
T  575  2 .3375569E+07   1200015E-01  .1384E+04  .3552E+04   .9987306  .0311679  .0395690
T  576  2 .3419369E+07   1200023E-01 -.2073E+03 -.7909E+03   .9999667 -.0009645 -.0081013
T  577  2 .3391734E+07   1200012E-01  .2437E+04 -.6449E+03   .9997067  .0233653  .0063745
T  578  2 .3457941E+07   1200019E-01  .1381E+04  .6506E+03   .9999095  .0094415  .0095821
T  579  2 .3391938E+07   1200009E-01 -.1456E+04 -.1666E+04   .9986720 -.0398925 -.0325996
T  580  2 .3371102E+07   1200000E-01  .1896E+04  .4655E+03   .9991593  .0406361  .0054290
T  581  2 .3421296E+07   1200019E-01  .4212E+03 -.4395E+03   .9999461  .0018110  .0102261
T  582  2 .3417403E+07   1200025E-01 -.6425E+03  .2540E+04   .9995238  .0003877  .0308554
T  583  2 .3408631E+07   1200014E-01  .9071E+02  .1284E+04   .9996685 -.0015802  .0256985
T  584  2 .3473304E+07   1200014E-01 -.1730E+04  .6917E+03   .9997004 -.0238435  .0055315
T  585  2 .3343481E+07   1200023E-01 -.1710E+04 -.1575E+04   .9996291 -.0178209 -.0205942
T  586  2 .3341358E+07   1200014E-01 -.7730E+03  .1780E+04   .9995420  .0000463  .0302622
T  587  2 .3365590E+07   1200006E-01 -.1240E+03 -.3323E+03   .9998266  .0161988  .0091858
T  588  2 .3373916E+07   1200004E-01  .5069E+04  .2613E+04   .9981481  .0434918  .0425314
T  589  2 .3419262E+07   1200011E-01 -.3464E+03 -.8114E+03   .9998438 -.0172552 -.0038156
T  590  2 .3381232E+07   1200024E-01 -.4795E+03  .1561E+04   .9999701  .0070906  .0030839
T  591  2 .3340084E+07   1200006E-01 -.1412E+04 -.9253E+03   .9996434 -.0187459 -.0190181
T  592  2 .3371288E+07   1200006E-01 -.1055E+04  .5492E+03   .9998084 -.0191513 -.0040438
T  593  2 .3387097E+07   1200019E-01  .2005E+04  .1146E+04   .9999710  .0065745  .0038393
T  594  2 .3382397E+07   1200025E-01  .1547E+04  .7496E+03   .9999266  .0083817  .0087493
T  595  2 .3320647E+07   1200024E-01 -.9332E+04 -.3005E+03   .9932616 -.1156118 -.0080758
T  596  2 .3422245E+07   1200001E-01  .9744E+03  .1797E+04   .9999878 -.0008085  .0048709
T  597  2 .3387107E+07   1200021E-01 -.1652E+04  .1068E+04   .9987884 -.0401705  .0284267
T  598  2 .3448205E+07   1200020E-01 -.9032E+03 -.3756E+03   .9998802  .0023471 -.0152965
T  599  2 .3492417E+07   1200025E-01 -.1854E+04  .1520E+04   .9992903 -.0353160  .0131063
T  600  2 .3451320E+07   1200010E-01 -.1261E+04  .1881E+03   .9999364 -.0089405  .0068750
T  601  2 .3402621E+07   1200014E-01  .1158E+04  .2776E+03   .9995635  .0258083  .0143795
T  602  2 .3384294E+07   1200012E-01  .7789E+01 -.2195E+03   .9999454 -.0103586 -.0013557
T  603  2 .3354551E+07   1200005E-01  .4397E+03  .1173E+04   .9997731  .0147200 -.0153960
T  604  2 .3424709E+07   1200002E-01  .1561E+04  .5333E+03   .9998904  .0147985 -.0005246
T  605  2 .3321810E+07   1200023E-01 -.2682E+03 -.1301E+04   .9992695 -.0069996 -.0375702
T  606  2 .3370544E+07   1200001E-01  .2043E+04  .9184E+03   .9992275  .0358171  .0161737
T  607  2 .3386011E+07   1200014E-01 -.1226E+04 -.3413E+03   .9997896 -.0097692 -.0180346
T  608  2 .3472768E+07   1200007E-01  .2534E+03  .7293E+03   .9993245  .0212808  .0299598
T  609  2 .3362193E+07   1200020E-01  .9138E+03 -.2269E+04   .9995609  .0130196 -.0266168
T  610  2 .3412841E+07   1200005E-01  .1283E+03 -.7971E+03   .9999654 -.0069812  .0045319
T  611  2 .3393287E+07   1200013E-01  .4657E+03  .4665E+03   .9999950  .0023073  .0021741
T  612  2 .3447794E+07   1200022E-01  .1621E+04  .7784E+02   .9994676  .0324010 -.0038432
T  613  2 .3422081E+07   1200005E-01 -.1672E+04  .1044E+04   .9994951 -.0311820  .0061014
T  614  2 .3423995E+07   1200010E-01  .4972E+03  .7752E+03   .9995082  .0309984 -.0047444
T  615  2 .3383597E+07   1200005E-01  .7438E+03 -.9739E+03   .9999850  .0028471 -.0046689
T  616  2 .3384782E+07   1200011E-01 -.7160E+03  .2967E+04   .9990948 -.0098259  .0413879
T  617  2 .3471474E+07   1200014E-01  .3191E+04  .6125E+01   .9989227  .0463907  .0011889
T  618  2 .3350725E+07   1200019E-01  .2636E+04 -.1634E+04   .9990966  .0296299 -.0304646
T  619  2 .3369843E+07   1200005E-01  .3405E+04  .6631E+03   .9986280  .0501062  .0152145
T  620  2 .3364251E+07   1200009E-01 -.4790E+03 -.1429E+04   .9999517 -.0025328 -.0094997
T  621  2 .3385894E+07   1200010E-01 -.1338E+04 -.8998E+03   .9996637 -.0191049 -.0175346
T  622  2 .3426736E+07   1200021E-01 -.1689E+04 -.1128E+04   .9997255 -.0233032 -.0024342
T  623  2 .3394572E+07   1200009E-01  .1154E+03  .3588E+03   .9995402  .0184406  .0240684
T  624  2 .3390792E+07   1200017E-01 -.3988E+04 -.3173E+04   .9970507 -.0668575 -.0376837
T  625  2 .3375616E+07   1200008E-01  .1716E+04  .1170E+04   .9986883  .0370021  .0353910
T  626  2 .3408392E+07   1200023E-01 -.8944E+03 -.8205E+03   .9998706 -.0159644 -.0019917
T  627  2 .3449996E+07   1200016E-01  .2049E+03  .6297E+03   .9998127  .0086192  .0173293
T  628  2 .3409652E+07   1200002E-01 -.1086E+04  .1726E+03   .9999297 -.0118452 -.0004945
T  629  2 .3387716E+07   1200011E-01  .1105E+04 -.8648E+03   .9991687 -.0294351  .0282056
T  630  2 .3380092E+07   1200013E-01 -.2538E+03 -.7957E+03   .9998583 -.0095236 -.0138782
T  631  2 .3404630E+07   1200009E-01  .6088E+03 -.2613E+04   .9991830  .0226497 -.0334699
T  632  2 .3383303E+07   1200023E-01  .1216E+04  .1588E+04   .9995529  .0194105  .0227433
T  633  2 .3405037E+07   1200013E-01 -.1115E+04 -.1036E+04   .9997431 -.0187462 -.0127439
T  634  2 .3354960E+07   1200020E-01  .2587E+04  .9268E+03   .9996615  .0254668 -.0053182
T  635  2 .3371955E+07   1200014E-01  .1292E+04  .2263E+03   .9998846  .0134692  .0070311
T  636  2 .3468609E+07   1200015E-01 -.3351E+03  .3383E+03   .9999959  .0024634  .0014797
T  637  2 .3439776E+07   1200023E-01 -.2522E+03 -.1854E+04   .9985307  .0080079 -.0535946
T  638  2 .3346341E+07   1200007E-01 -.8073E+03  .4177E+02   .9999468 -.0077686  .0067811
T  639  2 .3364674E+07   1200005E-01 -.1158E+04  .3087E+04   .9994909 -.0103089  .0301949
T  640  2 .3357678E+07   1200024E-01 -.6072E+03 -.1523E+04   .9996063 -.0113698 -.0256511
T  641  2 .3343941E+07   1200014E-01  .9845E+03 -.9379E+03   .9995221  .0308883 -.0012304
T  642  2 .3394448E+07   1200017E-01 -.4231E+03 -.1918E+04   .9990447 -.0124196 -.0418991
T  643  2 .3395523E+07   1200008E-01  .6387E+03  .1334E+04   .9989728  .0312378  .0328267
T  644  2 .3354081E+07   1200019E-01  .3082E+02  .1994E+04   .9995782  .0028165  .0289052
T  645  2 .3366134E+07   1200024E-01 -.5492E+03  .7091E+03   .9998506  .0098545  .0141988
T  646  2 .3425900E+07   1200018E-01 -.1994E+04 -.3801E+02   .9994971 -.0312011  .0056547
T  647  2 .3413843E+07   1200013E-01 -.5823E+03 -.3057E+02   .9997126 -.0229086  .0070691
T  648  2 .3458327E+07   1200024E-01  .1278E+04  .1395E+04   .9995649  .0293872  .0025467
T  649  2 .3300675E+07   1200021E-01  .2094E+04  .2901E+04   .9991860  .0374578  .0149750
T  650  2 .3377726E+07   1200025E-01 -.1468E+04  .8148E+03   .9997387 -.0201150  .0108628
T  651  2 .3308138E+07   1200016E-01  .1656E+04  .6417E+03   .9999569  .0069693 -.0061376
T  652  2 .3360282E+07   1200001E-01  .3350E+04 -.1264E+02   .9994886  .0294553 -.0124494
T  653  2 .3389725E+07   1200006E-01 -.2519E+04 -.6557E+02   .9984153 -.0550065  .0118781
T  654  2 .3349869E+07   1200021E-01  .1048E+04  .1925E+03   .9997533  .0207279 -.0079764
T  655  2 .3434213E+07   1200013E-01 -.4439E+04  .2264E+04   .9978820 -.0574875  .0304407
T  656  2 .3424783E+07   1200025E-01 -.1017E+04 -.4948E+03   .9992224 -.0389415 -.0061778
T  657  2 .3384734E+07   1200011E-01  .1072E+04 -.1552E+04   .9976720  .0502861 -.0460636
T  658  2 .3437016E+07   1200016E-01 -.1610E+03 -.5914E+03   .9998659 -.0079984  .0142876
T  659  2 .3394909E+07   1200010E-01  .2490E+04 -.2579E+04   .9988719  .0391358 -.0268931
T  660  2 .3385415E+07   1200023E-01  .1059E+04 -.1698E+04   .9996004  .0168204 -.0227198
T  661  2 .3353832E+07   1200022E-01  .3185E+03 -.4036E+04   .9995466 -.0004249 -.0301055
T  662  2 .3407281E+07   1200020E-01 -.1140E+04 -.1181E+04   .9984973 -.0395595 -.0379239
T  663  2 .3415839E+07   1200008E-01  .1843E+04  .9115E+02   .9997570  .0180120 -.0127124
T  664  2 .3396234E+07   1200000E-01 -.4250E+03  .1016E+04   .9999001 -.0135138  .0041315
T  665  2 .3336759E+07   1200020E-01 -.5826E+03 -.2629E+04   .9992125 -.0078747 -.0388895
T  666  2 .3398751E+07   1200017E-01  .3657E+04  .2642E+04   .9981110  .0488802  .0372173
T  667  2 .3432860E+07   1200023E-01 -.9639E+03 -.7435E+03   .9996983 -.0144910 -.0198333
T  668  2 .3421201E+07   1200015E-01 -.1608E+04  .6441E+03   .9990971 -.0240153  .0350458
T  669  2 .3426899E+07   1200024E-01  .3250E+03 -.1436E+04   .9994953  .0079170 -.0307632
T  670  2 .3448290E+07   1200020E-01 -.7536E+03 -.5724E+02   .9994181 -.0326146  .0099893
T  671  2 .3383856E+07   1200024E-01 -.2602E+04 -.6182E+02   .9996714 -.0180488 -.0182027
T  672  2 .3374514E+07   1200016E-01 -.3861E+03 -.1347E+04   .9996877  .0009951 -.0249713
T  673  2 .3378840E+07   1200008E-01 -.1497E+04 -.1344E+04   .9994550 -.0320895 -.0077502
T  674  2 .3444370E+07   1200000E-01  .5201E+03 -.1132E+03   .9999994 -.0008843  .0005783
T  675  2 .3472977E+07   1200006E-01 -.7878E+03 -.2048E+04   .9998026 -.0178423 -.0087388
T  676  2 .3402804E+07   1200013E-01  .4512E+03  .6978E+03   .9996925  .0198488  .0148626
T  677  2 .3447265E+07   1200019E-01  .2320E+03  .1649E+03   .9998958 -.0133299  .0055442
T  678  2 .3415623E+07   1200010E-01  .1206E+04  .1626E+04   .9998610  .0025264  .0164773
T  679  2 .3324333E+07   1200016E-01 -.2665E+03  .1072E+04   .9992573  .0041793  .0383070
T  680  2 .3437325E+07   1200014E-01 -.5583E+02  .1380E+04   .9994222  .0032929  .0338303
T  681  2 .3287395E+07   1200023E-01 -.4806E+03  .1094E+04   .9997974 -.0195448  .0048108
T  682  2 .3354584E+07   1200016E-01  .5456E+04  .2143E+04   .9867191  .1488928  .0649334
T  683  2 .3420108E+07   1200007E-01  .2458E+03  .1005E+03   .9999277  .0086123  .0083943
T  684  2 .3399815E+07   1200000E-01  .4406E+03  .7539E+03   .9997302  .0149757  .0177531
T  685  2 .3484335E+07   1200000E-01 -.2028E+03 -.6635E+03   .9997210 -.0215559 -.0096587
T  686  2 .3389865E+07   1200011E-01 -.5379E+03 -.1438E+04   .9988290 -.0314116 -.0367971
T  687  2 .3418399E+07   1200008E-01  .4841E+03  .4117E+03   .9995334  .0195532  .0234645
T  688  2 .3432210E+07   1200011E-01 -.4237E+04  .1279E+04   .9983354 -.0554140  .0159917
T  689  2 .3403693E+07   1200017E-01  .6689E+03 -.1066E+04   .9996874  .0245697 -.0046344
T  690  2 .3361424E+07   1200011E-01 -.1556E+03 -.7986E+02   .9999433 -.0100739 -.0034415
T  691  2 .3403156E+07   1200025E-01  .7827E+03 -.1249E+04   .9999452  .0075505 -.0072498
T  692  2 .3407967E+07   1200016E-01  .4176E+03  .1461E+04   .9997223  .0120121  .0202739
T  693  2 .3410627E+07   1200015E-01  .1109E+04 -.5644E+03   .9990848  .0409367 -.0124023
T  694  2 .3367771E+07   1200006E-01 -.2014E+04 -.3794E+04   .9977980 -.0228966 -.0622489
T  695  2 .3386931E+07   1200024E-01  .1048E+03  .9249E+03   .9996793  .0246969  .0056015
T  696  2 .3371509E+07   1200009E-01  .1582E+04 -.2345E+04   .9998835  .0133098 -.0074720
T  697  2 .3355614E+07   1200016E-01 -.1138E+04  .9138E+03   .9997784 -.0085138  .0192551
T  698  2 .3393528E+07   1200017E-01  .4471E+03 -.9142E+03   .9984401  .0416682 -.0371644
T  699  2 .3382661E+07   1200016E-01  .5995E+03 -.8233E+03   .9996899 -.0077917  .0236526
T  700  2 .3428767E+07   1200020E-01 -.6875E+03  .3360E+03   .9999378  .0069033 -.0087634
T  701  2 .3383197E+07   1200020E-01  .5291E+03 -.1364E+04   .9995097 -.0174222 -.0260161
T  702  2 .3440383E+07   1200011E-01  .4142E+03 -.7664E+02   .9997160  .0226943  .0072784
T  703  2 .3450713E+07   1200024E-01  .1191E+04 -.1159E+04   .9999227  .0123607  .0013763
T  704  2 .3349311E+07   1200021E-01 -.3025E+04 -.4558E+03   .9992283 -.0391727 -.0028643
T  705  2 .3389690E+07   1200019E-01  .2270E+03  .1335E+03   .9999012  .0106908 -.0091274
T  706  2 .3397639E+07   1200023E-01  .4770E+03  .6198E+03   .9998081  .0193533  .0030284
T  707  2 .3392528E+07   1200023E-01  .2601E+03 -.9307E+03   .9998720 -.0040490 -.0154784
T  708  2 .3410137E+07   1200013E-01 -.7170E+03  .1326E+04   .9996799 -.0197618  .0157948
T  709  2 .3405178E+07   1200016E-01  .9405E+02  .6355E+03   .9999753  .0069342  .0011570
T  710  2 .3373916E+07   1200006E-01  .1326E+03  .4051E+03   .9999508 -.0041421  .0090118
T  711  2 .3369080E+07   1200023E-01 -.1662E+04 -.2433E+03   .9997455 -.0204440 -.0095346
T  712  2 .3346439E+07   1200020E-01 -.1482E+03  .1375E+04   .9998372  .0003174  .0180430
T  713  2 .3417316E+07   1200001E-01 -.7946E+02  .2814E+03   .9996598  .0247002 -.0083821
T  714  2 .3420227E+07   1200024E-01  .2121E+04  .1823E+04   .9992928  .0323694  .0191369
T  715  2 .3402006E+07   1200022E-01 -.1749E+04 -.4280E+03   .9993364 -.0356018 -.0077008
T  716  2 .3408334E+07   1200017E-01 -.1231E+04  .1806E+04   .9991553 -.0285229  .0295834
T  717  2 .3406215E+07   1200021E-01  .3021E+03  .1374E+04   .9999495  .0027213  .0096751
T  718  2 .3366994E+07   1200010E-01  .3137E+03 -.1235E+04   .9987303 -.0503412 -.0018854
T  719  2 .3455332E+07   1200000E-01 -.1595E+04  .1745E+03   .9995977 -.0231779 -.0163463
T  720  2 .3346955E+07   1200017E-01 -.9747E+03 -.3324E+03   .9998090  .0014110 -.0194946
T  721  2 .3358339E+07   1200012E-01 -.4033E+03 -.5523E+03   .9999987 -.0005562 -.0015403
T  722  2 .3410306E+07   1200009E-01 -.7373E+03  .1523E+04   .9997204  .0076649  .0223674
T  723  2 .3422240E+07   1200014E-01 -.2829E+04 -.6240E+03   .9993574 -.0295060 -.0203529
T  724  2 .3422468E+07   1200010E-01  .3057E+04 -.1594E+04   .9989675  .0405259 -.0205313
T  725  2 .3375631E+07   1200016E-01 -.2293E+04  .6874E+03   .9996844 -.0216383  .0127630
T  726  2 .3380496E+07   1200012E-01 -.1666E+04 -.2574E+02   .9998398 -.0103800 -.0145792
T  727  2 .3362556E+07   1200015E-01  .1017E+03 -.1721E+03   .9999896 -.0031941  .0032682
T  728  2 .3411957E+07   1200013E-01  .2560E+04 -.3752E+03   .9990219  .0432995  .0089625
T  729  2 .3391778E+07   1200011E-01 -.2758E+03  .3374E+04   .9977956 -.0149599  .0646540
T  730  2 .3328271E+07   1200011E-01  .1129E+03 -.7704E+03   .9990926 -.0026299 -.0425088
T  731  2 .3394227E+07   1200004E-01 -.1172E+04 -.1455E+04   .9998162  .0103529 -.0161339
T  732  2 .3422121E+07   1200009E-01  .3504E+03 -.1032E+04   .9994106 -.0244459 -.0241026
T  733  2 .3394029E+07   1200023E-01 -.1250E+04  .6229E+02   .9996493 -.0206154 -.0166196
T  734  2 .3420743E+07   1200018E-01  .2001E+03 -.5763E+03   .9997690 -.0170399  .0130959
T  735  2 .3398062E+07   1200024E-01  .2664E+03 -.1218E+04   .9994056  .0344243 -.0018686
T  736  2 .3431440E+07   1200020E-01 -.1212E+04 -.2752E+04   .9990833 -.0202861 -.0376970
T  737  2 .3371285E+07   1200000E-01 -.1952E+04  .1834E+04   .9982286 -.0526067  .0277889
T  738  2 .3371157E+07   1200013E-01  .1403E+04  .7439E+03   .9999235  .0117328  .0039140
T  739  2 .3357326E+07   1200020E-01  .1109E+04  .7503E+03   .9993725  .0301103  .0186546
T  740  2 .3403454E+07   1200012E-01  .1811E+03 -.4500E+03   .9997929 -.0028108 -.0201573
T  741  2 .3416349E+07   1200016E-01 -.1423E+04  .3108E+03   .9993991 -.0281764  .0201857
T  742  2 .3477191E+07   1200015E-01  .1133E+04  .1644E+04   .9998501  .0049531  .0165878
T  743  2 .3454795E+07   1200001E-01 -.1053E+04 -.1333E+04   .9997902  .0004605 -.0204788
T  744  2 .3383045E+07   1200003E-01  .4409E+03  .3284E+03   .9998718  .0155058  .0039888
T  745  2 .3371924E+07   1200002E-01 -.4387E+03 -.8705E+03   .9998028 -.0120450 -.0157880
T  746  2 .3355057E+07   1200017E-01 -.5224E+03  .2766E+03   .9999536 -.0027002  .0092493
T  747  2 .3351405E+07   1200019E-01  .1370E+04  .8301E+02   .9997297  .0220088 -.0074983
T  748  2 .3351561E+07   1200013E-01  .9034E+03  .1871E+03   .9999023 -.0107587  .0089247
T  749  2 .3350895E+07   1200011E-01 -.2067E+04 -.4539E+02   .9996727 -.0254739 -.0023711
T  750  2 .3406216E+07   1200023E-01  .1237E+04 -.1348E+04   .9996247  .0083894 -.0260784
T  751  2 .3402656E+07   1200022E-01  .5209E+03 -.5652E+03   .9999546  .0089101 -.0033855
T  752  2 .3441276E+07   1200016E-01 -.8574E+03 -.2072E+04   .9994908 -.0225951 -.0225314
T  753  2 .3417956E+07   1200022E-01 -.1972E+04  .1586E+04   .9995028 -.0041211  .0312597
T  754  2 .3406395E+07   1200018E-01 -.1354E+04  .8339E+03   .9996339 -.0241412  .0122160
T  755  2 .3400445E+07   1200008E-01 -.2027E+04 -.1084E+04   .9997540 -.0211241 -.0067625
T  756  2 .3354537E+07   1200009E-01  .5330E+03 -.8546E+03   .9997443  .0222907 -.0038120
T  757  2 .3378596E+07   1200014E-01  .1043E+04  .6447E+02   .9997997 -.0108731  .0168054
T  758  2 .3348897E+07   1200010E-01  .9505E+02  .1449E+04   .9996548  .0007356  .0262611
T  759  2 .3447703E+07   1200015E-01  .7482E+03 -.2154E+04   .9982802  .0334539 -.0481393
T  760  2 .3396209E+07   1200023E-01  .1070E+04 -.1433E+04   .9997545  .0158295 -.0155041
