============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  10 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  517  2 .4465885E+07   1000000E+02 -.8905E+05 -.1618E+06   .9999756  .0068426  .0014224
T  518  2 .4468823E+07   1000000E+02  .9154E+05  .3621E+06   .9999735  .0041259  .0059941
T  519  2 .4489955E+07   1000000E+02  .7015E+06  .3380E+06   .9996525  .0244038  .0099693
T  520  2 .4519662E+07   1000000E+02 -.6417E+06  .1852E+06   .9999351 -.0073153  .0087310
T  521  2 .4495667E+07   1000000E+02 -.9130E+05 -.2510E+07   .9988629 -.0037746 -.0475246
T  522  2 .4506632E+07   1000000E+02  .5349E+06 -.9006E+06   .9998495  .0052610 -.0165325
T  523  2 .4525551E+07   1000000E+02  .4961E+06 -.2419E+06   .9996717  .0244069 -.0078009
T  524  2 .4511557E+07   1000000E+02 -.6055E+06  .3763E+05   .9999160 -.0117667 -.0054411
T  525  2 .4472978E+07   1000000E+02  .7457E+06  .1822E+06   .9998529  .0165758  .0044025
T  526  2 .4501487E+07   1000000E+02 -.1995E+06 -.2629E+06   .9999938  .0013451 -.0032413
T  527  2 .4501456E+07   1000000E+02 -.9332E+05  .9230E+06   .9998774 -.0005844  .0156458
T  528  2 .4490128E+07   1000000E+02  .6858E+05 -.2092E+06   .9999697 -.0042630 -.0065123
T  529  2 .4459268E+07   1000000E+02 -.3055E+06  .1442E+06   .9999518 -.0075746  .0062410
T  530  2 .4501118E+07   1000000E+02  .4306E+06  .9658E+05   .9999699  .0077564 -.0002737
T  531  2 .4458328E+07   1000000E+02 -.2428E+06  .2349E+06   .9999821 -.0003556  .0059687
T  532  2 .4511398E+07   1000000E+02  .3827E+06 -.4468E+06   .9999830  .0037523 -.0044527
T  533  2 .4521282E+07   1000000E+02 -.3470E+06 -.2684E+05   .9999903 -.0039346 -.0019894
T  534  2 .4527673E+07   1000000E+02 -.3238E+06 -.7049E+06   .9998858 -.0142087 -.0051403
T  535  2 .4513052E+07   1000000E+02 -.2652E+06  .6888E+05   .9999978 -.0020820  .0003950
T  536  2 .4457215E+07   1000000E+02 -.4605E+06 -.5497E+06   .9997417 -.0032745 -.0224897
T  537  2 .4484441E+07   1000000E+02 -.3202E+06 -.4071E+06   .9999477 -.0096027 -.0035286
T  538  2 .4523928E+07   1000000E+02 -.5185E+06  .3216E+06   .9999225 -.0082368  .0093309
T  539  2 .4519004E+07   1000000E+02 -.2525E+06  .1417E+06   .9998186 -.0182929  .0053042
T  540  2 .4480286E+07   1000000E+02 -.4897E+06 -.5098E+06   .9999218 -.0077486 -.0098175
T  541  2 .4500650E+07   1000000E+02 -.7091E+06  .8554E+05   .9997752 -.0211579  .0013696
T  542  2 .4442309E+07   1000000E+02  .7635E+06 -.7116E+06   .9997672  .0186138 -.0109157
T  543  2 .4529627E+07   1000000E+02 -.3987E+06 -.8178E+06   .9999124 -.0071452 -.0111396
T  544  2 .4571960E+07   1000000E+02 -.1736E+06 -.1706E+06   .9999825 -.0038779 -.0044609
T  545  2 .4483490E+07   1000000E+02 -.5212E+05  .9074E+05   .9999200 -.0036025  .0121287
T  546  2 .4529458E+07   1000000E+02 -.3387E+06 -.2910E+06   .9999673 -.0080900 -.0001066
T  547  2 .4503852E+07   1000000E+02 -.2974E+05  .2594E+06   .9999575 -.0022549  .0089410
T  548  2 .4517967E+07   1000000E+02  .2163E+06 -.3868E+06   .9998881  .0065782 -.0134377
T  549  2 .4492040E+07   1000000E+02  .2150E+05  .5368E+05   .9999608 -.0014795 -.0087349
T  550  2 .4511494E+07   1000000E+02 -.2956E+06  .5417E+06   .9998108  .0030686  .0192073
T  551  2 .4489503E+07   1000000E+02  .6357E+06 -.1019E+07   .9997129  .0084482 -.0224241
T  552  2 .4489949E+07   1000000E+02  .2402E+06  .1653E+06   .9999942  .0033951  .0000616
T  553  2 .4470749E+07   1000000E+02 -.6570E+06 -.1878E+06   .9998889 -.0149012  .0003257
T  554  2 .4507317E+07   1000000E+02 -.1484E+07  .3977E+06   .9997437 -.0186068  .0128953
T  555  2 .4514304E+07   1000000E+02 -.4257E+06  .1217E+06   .9999618 -.0084006 -.0024254
T  556  2 .4489472E+07   1000000E+02  .9609E+06 -.7776E+05   .9999770  .0067045  .0010662
T  557  2 .4470066E+07   1000000E+02 -.1217E+07  .1897E+05   .9997812 -.0206224 -.0035170
T  558  2 .4497161E+07   1000000E+02 -.3297E+06  .3821E+06   .9999849 -.0024659  .0049208
T  559  2 .4478203E+07   1000000E+02 -.7873E+05  .1946E+06   .9999890 -.0043898  .0016223
T  560  2 .4495546E+07   1000000E+02  .9174E+06 -.1181E+06   .9997318  .0228318 -.0038730
T  561  2 .4502131E+07   1000000E+02  .9249E+05  .4393E+06   .9999738 -.0015183  .0070722
T  562  2 .4528764E+07   1000000E+02 -.3757E+06  .6610E+06   .9999671 -.0030519  .0075142
T  563  2 .4456648E+07   1000000E+02 -.3369E+06 -.3107E+06   .9999917  .0014932 -.0037836
T  564  2 .4504658E+07   1000000E+02 -.2714E+07  .1975E+07   .9989781 -.0355844  .0278646
T  565  2 .4530588E+07   1000000E+02  .2790E+06  .7770E+05   .9999674  .0080071 -.0009995
T  566  2 .4537215E+07   1000000E+02 -.4741E+06 -.4669E+06   .9999081 -.0104197 -.0086784
T  567  2 .4494223E+07   1000000E+02  .1305E+06 -.1960E+06   .9999951  .0030959 -.0004004
T  568  2 .4453560E+07   1000000E+02 -.4241E+06  .3880E+06   .9998564 -.0132724  .0105368
T  569  2 .4498765E+07   1000000E+02 -.5995E+06 -.5835E+05   .9999141 -.0130687  .0010120
T  570  2 .4489326E+07   1000000E+02 -.3307E+06  .4939E+06   .9999679 -.0019336  .0077763
T  571  2 .4515737E+07   1000000E+02  .3229E+06  .1436E+06   .9999964  .0005837 -.0026028
T  572  2 .4512468E+07   1000000E+02 -.7257E+06  .2237E+06   .9999411 -.0096125 -.0050455
T  573  2 .4525221E+07   1000000E+02 -.2178E+06  .1435E+04   .9999958 -.0016953  .0023525
T  574  2 .4538912E+07   1000000E+02 -.1572E+06 -.1570E+06   .9999448 -.0102646 -.0022371
T  575  2 .4462007E+07   1000000E+02  .4852E+06  .4364E+06   .9999604  .0006184  .0088789
T  576  2 .4496899E+07   1000000E+02  .3668E+06 -.4611E+05   .9999678  .0076392 -.0024766
T  577  2 .4498356E+07   1000000E+02  .5617E+06 -.8887E+05   .9999428  .0104024 -.0025015
T  578  2 .4527026E+07   1000000E+02  .1375E+07 -.2683E+06   .9999962  .0019563  .0019674
T  579  2 .4520392E+07   1000000E+02  .3021E+06  .1601E+07   .9998944  .0092485  .0112113
T  580  2 .4493309E+07   1000000E+02  .5745E+06 -.7524E+06   .9999255  .0110960 -.0050899
T  581  2 .4466742E+07   1000000E+02  .9415E+05  .6519E+06   .9999285  .0023470  .0117278
T  582  2 .4502813E+07   1000000E+02 -.1795E+06  .6483E+06   .9999714 -.0051536  .0055336
T  583  2 .4503412E+07   1000000E+02  .2112E+06  .1583E+06   .9999920  .0037047 -.0015306
T  584  2 .4502992E+07   1000000E+02  .5877E+06 -.1822E+06   .9999192  .0085463 -.0094135
T  585  2 .4530023E+07   1000000E+02 -.1329E+06 -.2242E+06   .9999943  .0020628  .0026695
T  586  2 .4470433E+07   1000000E+02  .2920E+06 -.1728E+06   .9999464  .0101397 -.0020738
T  587  2 .4489668E+07   1000000E+02 -.2652E+06  .2625E+06   .9999346 -.0083259  .0078349
T  588  2 .4468365E+07   1000000E+02 -.1793E+06 -.8017E+05   .9998980 -.0050406 -.0133615
T  589  2 .4507709E+07   1000000E+02  .1275E+06 -.2280E+06   .9999553 -.0035881 -.0087464
T  590  2 .4472899E+07   1000000E+02 -.1517E+06 -.9932E+05   .9999931 -.0028632  .0023529
T  591  2 .4505368E+07   1000000E+02 -.1420E+05 -.2940E+06   .9999950 -.0002550 -.0031383
T  592  2 .4493148E+07   1000000E+02  .2847E+05  .1286E+05   .9999983 -.0017731  .0004109
T  593  2 .4503179E+07   1000000E+02  .2933E+05  .1780E+06   .9999906 -.0040338  .0015650
T  594  2 .4492386E+07   1000000E+02 -.4473E+04 -.5942E+06   .9999349  .0064382 -.0094191
T  595  2 .4481814E+07   1000000E+02  .6085E+05 -.5596E+05   .9999944 -.0027091 -.0019854
T  596  2 .4517022E+07   1000000E+02 -.4674E+06  .1238E+06   .9999823 -.0035364  .0047760
T  597  2 .4507562E+07   1000000E+02  .1123E+07  .9526E+06   .9997490  .0147007  .0169064
T  598  2 .4502618E+07   1000000E+02 -.8430E+05  .4954E+06   .9999853 -.0032556  .0043319
T  599  2 .4474940E+07   1000000E+02  .7253E+06 -.3413E+06   .9998979  .0125556 -.0068237
T  600  2 .4481951E+07   1000000E+02  .7472E+06  .2103E+05   .9985560  .0522038 -.0126734
T  601  2 .4510134E+07   1000000E+02  .1018E+07 -.1182E+07   .9998254  .0098525 -.0158783
T  602  2 .4492748E+07   1000000E+02  .3546E+06 -.2103E+06   .9999812  .0025114 -.0055931
T  603  2 .4511155E+07   1000000E+02  .5177E+06 -.2692E+06   .9999542  .0095378 -.0008353
T  604  2 .4517911E+07   1000000E+02 -.1208E+06  .6685E+04   .9999858  .0028060  .0045267
T  605  2 .4508295E+07   1000000E+02  .2647E+05  .3452E+06   .9999960  .0007928  .0027030
T  606  2 .4513083E+07   1000000E+02 -.1773E+05  .4108E+06   .9999664  .0013717  .0080811
T  607  2 .4508646E+07   1000000E+02  .2399E+06  .7720E+05   .9999573  .0083984  .0038548
T  608  2 .4504076E+07   1000000E+02 -.1903E+07  .2051E+07   .9993773 -.0203643  .0288159
T  609  2 .4507056E+07   1000000E+02  .9082E+06 -.1064E+07   .9997219  .0164371 -.0169100
T  610  2 .4543704E+07   1000000E+02  .9071E+06  .9219E+06   .9995482  .0164899  .0251312
T  611  2 .4493483E+07   1000000E+02 -.3142E+06  .1398E+05   .9999772 -.0065939 -.0014374
T  612  2 .4516139E+07   1000000E+02 -.9152E+06 -.3610E+06   .9999046 -.0084186 -.0109521
T  613  2 .4542528E+07   1000000E+02 -.4848E+06  .2553E+06   .9999478 -.0066169  .0077912
T  614  2 .4497700E+07   1000000E+02  .1446E+06 -.5062E+06   .9998753  .0068417 -.0142307
T  615  2 .4472204E+07   1000000E+02  .3408E+06  .1091E+06   .9999172  .0102628  .0077647
T  616  2 .4494877E+07   1000000E+02  .8030E+06 -.3901E+06   .9998329  .0151277 -.0102609
T  617  2 .4459004E+07   1000000E+02  .4983E+06 -.3205E+06   .9999761 -.0013037 -.0067933
T  618  2 .4501971E+07   1000000E+02 -.1434E+06 -.2842E+06   .9998220 -.0186408  .0029145
T  619  2 .4453115E+07   1000000E+02 -.6069E+05 -.3586E+06   .9999440 -.0083225 -.0065346
T  620  2 .4508968E+07   1000000E+02 -.1516E+06  .3149E+06   .9999961 -.0016625  .0022635
T  621  2 .4479472E+07   1000000E+02  .1100E+06 -.5455E+06   .9999626  .0064302 -.0057808
T  622  2 .4476062E+07   1000000E+02  .5415E+06 -.3157E+06   .9998354  .0145102 -.0108937
T  623  2 .4453978E+07   1000000E+02 -.5018E+06 -.5853E+05   .9999787 -.0037627  .0053292
T  624  2 .4488121E+07   1000000E+02  .5499E+06 -.2604E+06   .9999181  .0107320 -.0069758
T  625  2 .4507658E+07   1000000E+02  .5368E+06  .3051E+05   .9999768  .0068116 -.0000536
T  626  2 .4486294E+07   1000000E+02  .8753E+06 -.6603E+06   .9998320  .0150096 -.0105197
T  627  2 .4484126E+07   1000000E+02 -.8384E+06 -.2547E+06   .9998578 -.0142471 -.0090270
T  628  2 .4500309E+07   1000000E+02 -.8160E+06  .5789E+05   .9999076 -.0093904  .0098251
T  629  2 .4472023E+07   1000000E+02  .2675E+07 -.1779E+07   .9923455  .0925543 -.0817563
T  630  2 .4483622E+07   1000000E+02  .6765E+06  .3367E+06   .9795986  .0452604  .1958009
T  631  2 .4503202E+07   1000000E+02 -.6075E+05 -.1427E+05   .9999985 -.0003698 -.0017053
T  632  2 .4498108E+07   1000000E+02  .2449E+06 -.2671E+06   .9999699  .0059613 -.0049740
T  633  2 .4548237E+07   1000000E+02 -.2886E+06  .3191E+06   .9999706 -.0072983  .0023579
T  634  2 .4477562E+07   1000000E+02 -.2364E+06 -.7816E+06   .9999223 -.0005440 -.0124553
T  635  2 .4518375E+07   1000000E+02  .3649E+06  .6994E+06   .9998075 -.0025273  .0194571
T  636  2 .4488249E+07   1000000E+02 -.1209E+07  .1974E+06   .9997189 -.0228961  .0061590
T  637  2 .4515726E+07   1000000E+02 -.3035E+06 -.9138E+06   .9997870  .0072821 -.0193088
T  638  2 .4495978E+07   1000000E+02  .2077E+06  .3165E+06   .9999521  .0076076  .0061586
T  639  2 .4495026E+07   1000000E+02  .3367E+06  .1987E+06   .9999726  .0070709  .0022111
T  640  2 .4506632E+07   1000000E+02  .2342E+06 -.1520E+06   .9999918  .0005081 -.0040231
T  641  2 .4553818E+07   1000000E+02 -.7027E+05 -.1970E+06   .9999961 -.0013055  .0024722
T  642  2 .4501748E+07   1000000E+02  .1035E+06 -.2568E+05   .9999888  .0021278  .0042345
T  643  2 .4528737E+07   1000000E+02 -.1052E+07 -.5191E+05   .9998668 -.0152525 -.0058028
T  644  2 .4506831E+07   1000000E+02  .7339E+06 -.1738E+06   .9998598  .0141981 -.0088772
T  645  2 .4507785E+07   1000000E+02 -.4810E+06 -.5525E+06   .9999644 -.0074575 -.0039495
T  646  2 .4435685E+07   1000000E+02  .2968E+06 -.9367E+05   .9999763  .0025689  .0063859
T  647  2 .4511204E+07   1000000E+02 -.5662E+06  .4122E+06   .9997521 -.0097451  .0200200
T  648  2 .4501559E+07   1000000E+02 -.8531E+06 -.1087E+06   .9999046 -.0137419  .0014013
T  649  2 .4495434E+07   1000000E+02  .3595E+06 -.2603E+06   .9999377  .0088338 -.0068175
T  650  2 .4529009E+07   1000000E+02  .7991E+06  .4894E+05   .9999278  .0113001  .0040982
T  651  2 .4504907E+07   1000000E+02 -.2580E+06  .1540E+06   .9999795 -.0016901  .0061804
T  652  2 .4514416E+07   1000000E+02  .1013E+07  .1384E+06   .9998013  .0196212  .0035149
T  653  2 .4529492E+07   1000000E+02  .1060E+06  .2230E+07   .9996805  .0058883  .0245824
T  654  2 .4522349E+07   1000000E+02  .8690E+06  .4797E+06   .9996923  .0219897  .0114757
T  655  2 .4461423E+07   1000000E+02  .2855E+06 -.2013E+05   .9999882  .0019711 -.0044446
T  656  2 .4501641E+07   1000000E+02  .3746E+06 -.3152E+06   .9999643 -.0005766 -.0084262
T  657  2 .4499353E+07   1000000E+02 -.1180E+06  .3978E+06   .9999554  .0091601  .0023081
T  658  2 .4497446E+07   1000000E+02 -.4182E+04 -.3797E+06   .9999962  .0021646 -.0017122
T  659  2 .4534687E+07   1000000E+02  .4336E+06  .1188E+06   .9999889  .0042713 -.0019651
T  660  2 .4497131E+07   1000000E+02  .1441E+07  .7478E+06   .9998309  .0180047  .0037466
T  661  2 .4515701E+07   1000000E+02  .2082E+06 -.6876E+06   .9999364  .0018824 -.0111230
T  662  2 .4496146E+07   1000000E+02 -.1071E+07  .3802E+06   .9998710 -.0139446  .0079728
T  663  2 .4476398E+07   1000000E+02 -.5371E+06 -.3058E+06   .9999255 -.0071135 -.0099210
T  664  2 .4495593E+07   1000000E+02 -.9856E+05 -.9969E+06   .9998135 -.0074429 -.0178182
T  665  2 .4503560E+07   1000000E+02  .5255E+06  .6048E+06   .9990724  .0318680  .0289608
T  666  2 .4488579E+07   1000000E+02  .5281E+06 -.2316E+06   .9999609  .0087841 -.0010190
T  667  2 .4458112E+07   1000000E+02 -.1915E+06  .2908E+06   .9999863 -.0037145 -.0036883
T  668  2 .4475082E+07   1000000E+02 -.9406E+05 -.1249E+06   .9999966  .0020690  .0015699
T  669  2 .4485654E+07   1000000E+02  .1441E+07  .4200E+06   .9996171  .0272766  .0046503
T  670  2 .4480018E+07   1000000E+02 -.9626E+06  .3653E+05   .9998918 -.0143888  .0030446
T  671  2 .4534158E+07   1000000E+02 -.5134E+06 -.4025E+06   .9999348 -.0086302 -.0074792
T  672  2 .4503393E+07   1000000E+02  .2940E+06 -.8537E+05   .9999772  .0051155 -.0044167
T  673  2 .4483710E+07   1000000E+02 -.7300E+05 -.5530E+06   .9999866  .0014185 -.0049881
T  674  2 .4469406E+07   1000000E+02 -.2737E+04 -.5628E+06   .9999873  .0038268 -.0032896
T  675  2 .4507458E+07   1000000E+02  .4432E+06 -.4219E+06   .9999237  .0081553 -.0092811
T  676  2 .4481117E+07   1000000E+02 -.4403E+05 -.4971E+05   .9999873  .0049876 -.0007790
T  677  2 .4496172E+07   1000000E+02 -.1362E+05  .2419E+06   .9999107  .0100267  .0088325
T  678  2 .4513947E+07   1000000E+02 -.2573E+06 -.5782E+06   .9999154 -.0026870 -.0127304
T  679  2 .4513244E+07   1000000E+02  .5446E+06  .2436E+06   .9999713  .0050072  .0056837
T  680  2 .4508944E+07   1000000E+02 -.4781E+06 -.6259E+06   .9998664 -.0075552 -.0144928
T  681  2 .4493325E+07   1000000E+02  .1625E+06 -.2352E+06   .9999892  .0035638 -.0029940
T  682  2 .4489397E+07   1000000E+02 -.4835E+06  .7183E+06   .9997400 -.0057056  .0220754
T  683  2 .4507448E+07   1000000E+02 -.4921E+06  .8970E+06   .9997053 -.0127207  .0206780
T  684  2 .4534922E+07   1000000E+02 -.7345E+06  .6920E+06   .9997782 -.0146889  .0150924
T  685  2 .4500376E+07   1000000E+02 -.1419E+07  .1716E+06   .9995419 -.0301314 -.0028530
T  686  2 .4514787E+07   1000000E+02 -.1877E+07 -.2661E+06   .9992717 -.0370849 -.0089898
T  687  2 .4480460E+07   1000000E+02  .1078E+06 -.8677E+06   .9995188  .0079561 -.0299813
T  688  2 .4485591E+07   1000000E+02  .1099E+06  .1154E+06   .9999752  .0060284 -.0036293
T  689  2 .4495907E+07   1000000E+02  .2713E+06  .1629E+06   .9999862  .0041064  .0032914
T  690  2 .4525942E+07   1000000E+02  .1484E+06  .5836E+06   .9999022  .0071269  .0120358
T  691  2 .4495282E+07   1000000E+02 -.4794E+06  .8475E+05   .9999932 -.0011152  .0035015
T  692  2 .4503033E+07   1000000E+02  .4008E+06 -.3849E+06   .9999916  .0035171 -.0021209
T  693  2 .4507665E+07   1000000E+02  .3215E+06  .3619E+06   .9999785  .0034136  .0055957
T  694  2 .4492271E+07   1000000E+02 -.5809E+05  .2016E+06   .9999889 -.0047033  .0002995
T  695  2 .4481065E+07   1000000E+02  .1366E+06 -.3364E+06   .9999696  .0032761 -.0070790
T  696  2 .4489356E+07   1000000E+02 -.1248E+04  .2622E+05   .9999982  .0000395  .0019159
T  697  2 .4510864E+07   1000000E+02 -.2902E+06  .2262E+06   .9999853 -.0000139  .0054209
T  698  2 .4497160E+07   1000000E+02 -.1555E+06  .2486E+06   .9999660  .0041432  .0071343
T  699  2 .4514222E+07   1000000E+02  .3939E+06  .7138E+06   .9998740  .0111834  .0112643
T  700  2 .4499935E+07   1000000E+02  .6183E+06 -.5166E+06   .9998492  .0147345 -.0091926
T  701  2 .4488781E+07   1000000E+02  .3901E+06 -.2617E+06   .9999749 -.0057618 -.0041213
T  702  2 .4525778E+07   1000000E+02  .7422E+05 -.3143E+06   .9999914  .0025223 -.0033053
T  703  2 .4462150E+07   1000000E+02  .5672E+05  .1978E+06   .9999212  .0039833  .0119015
T  704  2 .4503116E+07   1000000E+02  .2905E+06  .5555E+06   .9998695  .0069083  .0146009
T  705  2 .4458386E+07   1000000E+02  .4079E+06  .2987E+06   .9999977  .0004434  .0021059
T  706  2 .4494714E+07   1000000E+02 -.4229E+05 -.5250E+06   .9999158 -.0111763 -.0065947
T  707  2 .4506401E+07   1000000E+02 -.7591E+06  .1368E+06   .9999685 -.0079196 -.0006051
T  708  2 .4493082E+07   1000000E+02 -.3113E+06 -.4079E+06   .9999525 -.0049717 -.0083788
T  709  2 .4504382E+07   1000000E+02  .3971E+06  .2062E+06   .9999749  .0059971  .0037661
T  710  2 .4466054E+07   1000000E+02 -.1955E+07  .4412E+06   .9790229 -.1825930  .0904104
T  711  2 .4536282E+07   1000000E+02  .1667E+06  .4501E+06   .9999245  .0025219  .0120302
T  712  2 .4474762E+07   1000000E+02 -.1364E+07 -.4036E+06   .9997422 -.0215180 -.0072425
T  713  2 .4496199E+07   1000000E+02  .1121E+06 -.4456E+06   .9999952  .0004413 -.0030685
T  714  2 .4531191E+07   1000000E+02 -.2132E+06 -.1113E+06   .9997747 -.0200916  .0068406
T  715  2 .4513973E+07   1000000E+02  .3431E+06 -.1378E+07   .9996803  .0084086 -.0238469
T  716  2 .4505108E+07   1000000E+02  .2464E+06  .1616E+06   .9999614  .0056594  .0067207
T  717  2 .4523430E+07   1000000E+02 -.1459E+05  .4460E+06   .9997532  .0195512  .0105465
T  718  2 .4497841E+07   1000000E+02 -.1797E+06 -.8035E+07   .9946535 -.0044683 -.1031724
T  719  2 .4514739E+07   1000000E+02  .2327E+06 -.5648E+06   .9999381  .0083112 -.0073951
T  720  2 .4485647E+07   1000000E+02  .7305E+06  .1266E+06   .9999777  .0066720 -.0002907
T  721  2 .4456470E+07   1000000E+02 -.6737E+04  .1572E+06   .9999114  .0018644  .0131815
T  722  2 .4475600E+07   1000000E+02 -.2006E+06 -.1966E+06   .9999829 -.0004823 -.0058324
T  723  2 .4522351E+07   1000000E+02  .4572E+06  .8008E+06   .9997776  .0042709  .0206534
T  724  2 .4513614E+07   1000000E+02  .6484E+06 -.1337E+06   .9998990  .0142077 -.0002398
T  725  2 .4485011E+07   1000000E+02  .1514E+06 -.2655E+06   .9999044  .0084129 -.0109714
T  726  2 .4528743E+07   1000000E+02 -.1199E+06 -.1145E+05   .9999683 -.0051367  .0060797
T  727  2 .4524671E+07   1000000E+02  .6253E+06  .1404E+07   .9998298  .0013903  .0183988
T  728  2 .4517827E+07   1000000E+02  .1406E+07  .1600E+06   .9998366  .0178756  .0026973
T  729  2 .4506447E+07   1000000E+02 -.3231E+06  .8468E+06   .9999742 -.0011554  .0070907
T  730  2 .4507353E+07   1000000E+02  .7236E+06 -.7794E+05   .9999325  .0114274 -.0020854
T  731  2 .4528436E+07   1000000E+02 -.3740E+05 -.5601E+05   .9999996  .0006104 -.0006959
T  732  2 .4456539E+07   1000000E+02  .6488E+06  .3316E+05   .9998887  .0136413  .0060445
T  733  2 .4513619E+07   1000000E+02  .4015E+06  .1061E+04   .9999710  .0075539  .0009188
T  734  2 .4498719E+07   1000000E+02  .1348E+07  .2234E+07   .9987864  .0055068  .0489437
T  735  2 .4540823E+07   1000000E+02  .5949E+06 -.1546E+06   .9999835  .0051810 -.0024784
T  736  2 .4502062E+07   1000000E+02 -.1056E+06 -.1205E+07   .9997137  .0133371 -.0198639
T  737  2 .4507218E+07   1000000E+02  .1492E+05  .4169E+04   .9999923 -.0005823  .0038912
T  738  2 .4517288E+07   1000000E+02 -.8844E+05  .2007E+06   .9999976  .0016298  .0014842
T  739  2 .4498073E+07   1000000E+02 -.1456E+06  .4674E+05   .9999960  .0027237  .0007514
T  740  2 .4470446E+07   1000000E+02 -.2427E+06 -.3549E+06   .9999553 -.0094438  .0003671
T  741  2 .4501889E+07   1000000E+02 -.4014E+05  .3070E+06   .9999951  .0003457  .0031116
T  742  2 .4472321E+07   1000000E+02  .6590E+06  .3948E+05   .9998537  .0096520  .0141193
T  743  2 .4481430E+07   1000000E+02  .4717E+06  .1303E+06   .9999345  .0071378  .0089436
T  744  2 .4522746E+07   1000000E+02  .4837E+06 -.2486E+06   .9998429  .0174751 -.0029534
T  745  2 .4500438E+07   1000000E+02  .7674E+06 -.8165E+06   .9996652  .0235049 -.0108182
T  746  2 .4458762E+07   1000000E+02  .2233E+06  .1529E+06   .9999979 -.0020171 -.0003661
T  747  2 .4507217E+07   1000000E+02 -.9799E+06 -.6470E+06   .9999386 -.0110379 -.0009655
T  748  2 .4482735E+07   1000000E+02 -.5191E+06 -.4974E+05   .9999961  .0018363  .0020980
T  749  2 .4485499E+07   1000000E+02  .4378E+06 -.3226E+06   .9999479  .0056877 -.0084720
T  750  2 .4490404E+07   1000000E+02  .5286E+06 -.4440E+06   .9998665  .0099122 -.0129919
T  751  2 .4476491E+07   1000000E+02  .6073E+06 -.4968E+06   .9997339  .0154613 -.0171209
T  752  2 .4518481E+07   1000000E+02  .5102E+06 -.1131E+06   .9999905  .0035865 -.0024937
T  753  2 .4462328E+07   1000000E+02 -.4406E+05 -.1311E+06   .9999427  .0043806 -.0097641
T  754  2 .4519917E+07   1000000E+02  .7587E+06  .1062E+07   .9998581  .0091621  .0141364
T  755  2 .4499688E+07   1000000E+02 -.3862E+06 -.1506E+06   .9999664 -.0055494 -.0060363
T  756  2 .4517659E+07   1000000E+02 -.3146E+06  .2935E+06   .9999731 -.0059184  .0043365
T  757  2 .4502437E+07   1000000E+02 -.2000E+06  .2357E+05   .9999981  .0011738 -.0015767
T  758  2 .4480323E+07   1000000E+02 -.5955E+06 -.2061E+06   .9998252 -.0184718 -.0028969
T  759  2 .4523678E+07   1000000E+02 -.8067E+06  .4286E+06   .9999323 -.0073111  .0090508
T  760  2 .4532925E+07   1000000E+02  .3318E+06 -.3076E+06   .9999124  .0070505 -.0111987
T  761  2 .4516654E+07   1000000E+02  .2947E+05 -.4507E+06   .9998919 -.0139357 -.0046790
T  762  2 .4515159E+07   1000000E+02 -.5072E+06 -.3515E+06   .9999641 -.0072298 -.0044109
T  763  2 .4510855E+07   1000000E+02 -.2909E+06  .3087E+06   .9999985 -.0006710  .0015928
T  764  2 .4516080E+07   1000000E+02  .1034E+07  .1207E+06   .9998995 -.0018931 -.0140531
T  765  2 .4527702E+07   1000000E+02  .5137E+04  .9014E+06   .9998501  .0043158  .0167658
T  766  2 .4532424E+07   1000000E+02 -.6544E+06  .1434E+06   .9999259 -.0117194 -.0033088
T  767  2 .4496891E+07   1000000E+02 -.4540E+06 -.8363E+06   .9998541 -.0085305 -.0147993
T  768  2 .4489144E+07   1000000E+02 -.6663E+06  .3557E+06   .9999513 -.0076493  .0062306
T  769  2 .4483276E+07   1000000E+02 -.1717E+06  .1591E+06   .9999956 -.0023758 -.0018033
T  770  2 .4488142E+07   1000000E+02  .1378E+06 -.1357E+06   .9999923  .0036760 -.0013757
T  771  2 .4501913E+07   1000000E+02 -.4126E+06  .6450E+06   .9999427 -.0070570  .0080486
T  772  2 .4511670E+07   1000000E+02 -.2966E+06  .5930E+06   .9998267 -.0103910  .0154447
T  773  2 .4495567E+07   1000000E+02 -.6746E+06 -.6517E+05   .9998342 -.0181801  .0009855
T  774  2 .4468970E+07   1000000E+02 -.2306E+06  .3446E+06   .9999730 -.0006894  .0073109
T  775  2 .4502835E+07   1000000E+02 -.3101E+07 -.3952E+06   .9997346 -.0230342 -.0004129
T  776  2 .4494778E+07   1000000E+02  .1308E+06 -.3777E+06   .9999133  .0072873 -.0109657
T  777  2 .4473625E+07   1000000E+02 -.4109E+06  .4763E+05   .9998971 -.0143014 -.0011657
